Participant,Stimulus,condition,semantic,RT
P04,ma-nma.04.rtf,ma-nma,1,0
P05,ma-nma.04.rtf,ma-nma,1,83
P06,ma-nma.04.rtf,ma-nma,1,107
P07,ma-nma.04.rtf,ma-nma,1,0
P08,ma-nma.04.rtf,ma-nma,1,132
P09,ma-nma.04.rtf,ma-nma,1,166
P10,ma-nma.04.rtf,ma-nma,1,0
P11,ma-nma.04.rtf,ma-nma,1,0
P12,ma-nma.04.rtf,ma-nma,1,0
P13,ma-nma.04.rtf,ma-nma,1,0
P14,ma-nma.04.rtf,ma-nma,1,987
P15,ma-nma.04.rtf,ma-nma,1,195
P16,ma-nma.04.rtf,ma-nma,1,0
P17,ma-nma.04.rtf,ma-nma,1,0
P18,ma-nma.04.rtf,ma-nma,1,0
P19,ma-nma.04.rtf,ma-nma,1,0
P20,ma-nma.04.rtf,ma-nma,1,0
P21,ma-nma.04.rtf,ma-nma,1,332
P22,ma-nma.04.rtf,ma-nma,1,165
P23,ma-nma.04.rtf,ma-nma,1,140
P24,ma-nma.04.rtf,ma-nma,1,0
P25,ma-nma.04.rtf,ma-nma,1,0
P26,ma-nma.04.rtf,ma-nma,1,0
P27,ma-nma.04.rtf,ma-nma,1,78
P28,ma-nma.04.rtf,ma-nma,1,0
P29,ma-nma.04.rtf,ma-nma,1,0
P30,ma-nma.04.rtf,ma-nma,1,0
P31,ma-nma.04.rtf,ma-nma,1,200
P32,ma-nma.04.rtf,ma-nma,1,0
P33,ma-nma.04.rtf,ma-nma,1,0
P34,ma-nma.04.rtf,ma-nma,1,0
P35,ma-nma.04.rtf,ma-nma,1,0
P36,ma-nma.04.rtf,ma-nma,1,0
P37,ma-nma.04.rtf,ma-nma,1,0
P01,ma-nma.05.rtf,ma-nma,1,0
P02,ma-nma.05.rtf,ma-nma,1,0
P03,ma-nma.05.rtf,ma-nma,1,0
P04,ma-nma.05.rtf,ma-nma,1,0
P05,ma-nma.05.rtf,ma-nma,1,0
P06,ma-nma.05.rtf,ma-nma,1,0
P07,ma-nma.05.rtf,ma-nma,1,0
P08,ma-nma.05.rtf,ma-nma,1,132
P09,ma-nma.05.rtf,ma-nma,1,0
P10,ma-nma.05.rtf,ma-nma,1,0
P11,ma-nma.05.rtf,ma-nma,1,308
P12,ma-nma.05.rtf,ma-nma,1,0
P13,ma-nma.05.rtf,ma-nma,1,0
P14,ma-nma.05.rtf,ma-nma,1,288
P15,ma-nma.05.rtf,ma-nma,1,0
P16,ma-nma.05.rtf,ma-nma,1,0
P17,ma-nma.05.rtf,ma-nma,1,0
P18,ma-nma.05.rtf,ma-nma,1,0
P19,ma-nma.05.rtf,ma-nma,1,0
P20,ma-nma.05.rtf,ma-nma,1,0
P21,ma-nma.05.rtf,ma-nma,1,0
P22,ma-nma.05.rtf,ma-nma,1,0
P23,ma-nma.05.rtf,ma-nma,1,0
P24,ma-nma.05.rtf,ma-nma,1,0
P25,ma-nma.05.rtf,ma-nma,1,0
P26,ma-nma.05.rtf,ma-nma,1,150
P27,ma-nma.05.rtf,ma-nma,1,131
P28,ma-nma.05.rtf,ma-nma,1,0
P29,ma-nma.05.rtf,ma-nma,1,0
P30,ma-nma.05.rtf,ma-nma,1,0
P31,ma-nma.05.rtf,ma-nma,1,0
P32,ma-nma.05.rtf,ma-nma,1,0
P33,ma-nma.05.rtf,ma-nma,1,0
P34,ma-nma.05.rtf,ma-nma,1,0
P35,ma-nma.05.rtf,ma-nma,1,0
P36,ma-nma.05.rtf,ma-nma,1,0
P37,ma-nma.05.rtf,ma-nma,1,0
P01,ma-nma.06.rtf,ma-nma,1,463
P02,ma-nma.06.rtf,ma-nma,1,210
P03,ma-nma.06.rtf,ma-nma,1,493
P04,ma-nma.06.rtf,ma-nma,1,0
P05,ma-nma.06.rtf,ma-nma,1,0
P06,ma-nma.06.rtf,ma-nma,1,0
P07,ma-nma.06.rtf,ma-nma,1,171
P08,ma-nma.06.rtf,ma-nma,1,1075
P09,ma-nma.06.rtf,ma-nma,1,0
P10,ma-nma.06.rtf,ma-nma,1,0
P11,ma-nma.06.rtf,ma-nma,1,489
P12,ma-nma.06.rtf,ma-nma,1,0
P13,ma-nma.06.rtf,ma-nma,1,0
P14,ma-nma.06.rtf,ma-nma,1,316
P15,ma-nma.06.rtf,ma-nma,1,0
P16,ma-nma.06.rtf,ma-nma,1,0
P17,ma-nma.06.rtf,ma-nma,1,0
P18,ma-nma.06.rtf,ma-nma,1,0
P19,ma-nma.06.rtf,ma-nma,1,181
P20,ma-nma.06.rtf,ma-nma,1,0
P21,ma-nma.06.rtf,ma-nma,1,0
P22,ma-nma.06.rtf,ma-nma,1,0
P23,ma-nma.06.rtf,ma-nma,1,165
P24,ma-nma.06.rtf,ma-nma,1,0
P25,ma-nma.06.rtf,ma-nma,1,0
P26,ma-nma.06.rtf,ma-nma,1,0
P27,ma-nma.06.rtf,ma-nma,1,0
P28,ma-nma.06.rtf,ma-nma,1,0
P29,ma-nma.06.rtf,ma-nma,1,0
P30,ma-nma.06.rtf,ma-nma,1,0
P31,ma-nma.06.rtf,ma-nma,1,0
P32,ma-nma.06.rtf,ma-nma,1,0
P33,ma-nma.06.rtf,ma-nma,1,0
P34,ma-nma.06.rtf,ma-nma,1,0
P35,ma-nma.06.rtf,ma-nma,1,0
P36,ma-nma.06.rtf,ma-nma,1,0
P37,ma-nma.06.rtf,ma-nma,1,0
P01,ma-nma.07.rtf,ma-nma,1,85
P02,ma-nma.07.rtf,ma-nma,1,0
P03,ma-nma.07.rtf,ma-nma,1,0
P04,ma-nma.07.rtf,ma-nma,1,0
P05,ma-nma.07.rtf,ma-nma,1,0
P06,ma-nma.07.rtf,ma-nma,1,0
P07,ma-nma.07.rtf,ma-nma,1,0
P08,ma-nma.07.rtf,ma-nma,1,53
P09,ma-nma.07.rtf,ma-nma,1,0
P10,ma-nma.07.rtf,ma-nma,1,0
P11,ma-nma.07.rtf,ma-nma,1,0
P12,ma-nma.07.rtf,ma-nma,1,0
P13,ma-nma.07.rtf,ma-nma,1,0
P14,ma-nma.07.rtf,ma-nma,1,308
P15,ma-nma.07.rtf,ma-nma,1,278
P16,ma-nma.07.rtf,ma-nma,1,84
P17,ma-nma.07.rtf,ma-nma,1,0
P18,ma-nma.07.rtf,ma-nma,1,0
P19,ma-nma.07.rtf,ma-nma,1,0
P20,ma-nma.07.rtf,ma-nma,1,0
P21,ma-nma.07.rtf,ma-nma,1,161
P22,ma-nma.07.rtf,ma-nma,1,0
P23,ma-nma.07.rtf,ma-nma,1,0
P24,ma-nma.07.rtf,ma-nma,1,0
P25,ma-nma.07.rtf,ma-nma,1,0
P26,ma-nma.07.rtf,ma-nma,1,0
P27,ma-nma.07.rtf,ma-nma,1,0
P28,ma-nma.07.rtf,ma-nma,1,0
P29,ma-nma.07.rtf,ma-nma,1,0
P30,ma-nma.07.rtf,ma-nma,1,0
P31,ma-nma.07.rtf,ma-nma,1,0
P32,ma-nma.07.rtf,ma-nma,1,0
P33,ma-nma.07.rtf,ma-nma,1,0
P34,ma-nma.07.rtf,ma-nma,1,0
P35,ma-nma.07.rtf,ma-nma,1,0
P36,ma-nma.07.rtf,ma-nma,1,0
P37,ma-nma.07.rtf,ma-nma,1,0
P01,ma-nma.08.rtf,ma-nma,1,0
P02,ma-nma.08.rtf,ma-nma,1,0
P03,ma-nma.08.rtf,ma-nma,1,343
P04,ma-nma.08.rtf,ma-nma,1,0
P05,ma-nma.08.rtf,ma-nma,1,0
P06,ma-nma.08.rtf,ma-nma,1,0
P07,ma-nma.08.rtf,ma-nma,1,0
P08,ma-nma.08.rtf,ma-nma,1,171
P09,ma-nma.08.rtf,ma-nma,1,0
P10,ma-nma.08.rtf,ma-nma,1,0
P11,ma-nma.08.rtf,ma-nma,1,0
P12,ma-nma.08.rtf,ma-nma,1,0
P13,ma-nma.08.rtf,ma-nma,1,0
P14,ma-nma.08.rtf,ma-nma,1,0
P15,ma-nma.08.rtf,ma-nma,1,107
P16,ma-nma.08.rtf,ma-nma,1,0
P17,ma-nma.08.rtf,ma-nma,1,0
P18,ma-nma.08.rtf,ma-nma,1,0
P19,ma-nma.08.rtf,ma-nma,1,327
P20,ma-nma.08.rtf,ma-nma,1,234
P21,ma-nma.08.rtf,ma-nma,1,151
P22,ma-nma.08.rtf,ma-nma,1,0
P23,ma-nma.08.rtf,ma-nma,1,151
P24,ma-nma.08.rtf,ma-nma,1,0
P25,ma-nma.08.rtf,ma-nma,1,0
P26,ma-nma.08.rtf,ma-nma,1,0
P27,ma-nma.08.rtf,ma-nma,1,0
P28,ma-nma.08.rtf,ma-nma,1,0
P29,ma-nma.08.rtf,ma-nma,1,0
P30,ma-nma.08.rtf,ma-nma,1,0
P31,ma-nma.08.rtf,ma-nma,1,0
P32,ma-nma.08.rtf,ma-nma,1,0
P33,ma-nma.08.rtf,ma-nma,1,0
P34,ma-nma.08.rtf,ma-nma,1,0
P35,ma-nma.08.rtf,ma-nma,1,0
P36,ma-nma.08.rtf,ma-nma,1,0
P37,ma-nma.08.rtf,ma-nma,1,0
P01,ma-nma.09.rtf,ma-nma,1,0
P02,ma-nma.09.rtf,ma-nma,1,0
P03,ma-nma.09.rtf,ma-nma,1,0
P04,ma-nma.09.rtf,ma-nma,1,0
P05,ma-nma.09.rtf,ma-nma,1,0
P06,ma-nma.09.rtf,ma-nma,1,0
P07,ma-nma.09.rtf,ma-nma,1,0
P08,ma-nma.09.rtf,ma-nma,1,0
P09,ma-nma.09.rtf,ma-nma,1,0
P10,ma-nma.09.rtf,ma-nma,1,0
P11,ma-nma.09.rtf,ma-nma,1,0
P12,ma-nma.09.rtf,ma-nma,1,0
P13,ma-nma.09.rtf,ma-nma,1,0
P14,ma-nma.09.rtf,ma-nma,1,63
P15,ma-nma.09.rtf,ma-nma,1,112
P16,ma-nma.09.rtf,ma-nma,1,0
P17,ma-nma.09.rtf,ma-nma,1,0
P18,ma-nma.09.rtf,ma-nma,1,0
P19,ma-nma.09.rtf,ma-nma,1,0
P20,ma-nma.09.rtf,ma-nma,1,0
P21,ma-nma.09.rtf,ma-nma,1,0
P22,ma-nma.09.rtf,ma-nma,1,0
P23,ma-nma.09.rtf,ma-nma,1,241
P24,ma-nma.09.rtf,ma-nma,1,0
P25,ma-nma.09.rtf,ma-nma,1,0
P26,ma-nma.09.rtf,ma-nma,1,0
P27,ma-nma.09.rtf,ma-nma,1,0
P28,ma-nma.09.rtf,ma-nma,1,0
P29,ma-nma.09.rtf,ma-nma,1,0
P30,ma-nma.09.rtf,ma-nma,1,0
P31,ma-nma.09.rtf,ma-nma,1,0
P32,ma-nma.09.rtf,ma-nma,1,0
P33,ma-nma.09.rtf,ma-nma,1,0
P34,ma-nma.09.rtf,ma-nma,1,0
P35,ma-nma.09.rtf,ma-nma,1,0
P36,ma-nma.09.rtf,ma-nma,1,0
P37,ma-nma.09.rtf,ma-nma,1,0
P01,ma-nma.10.rtf,ma-nma,1,141
P02,ma-nma.10.rtf,ma-nma,1,0
P03,ma-nma.10.rtf,ma-nma,1,0
P04,ma-nma.10.rtf,ma-nma,1,0
P05,ma-nma.10.rtf,ma-nma,1,0
P06,ma-nma.10.rtf,ma-nma,1,224
P07,ma-nma.10.rtf,ma-nma,1,0
P08,ma-nma.10.rtf,ma-nma,1,0
P09,ma-nma.10.rtf,ma-nma,1,0
P10,ma-nma.10.rtf,ma-nma,1,0
P11,ma-nma.10.rtf,ma-nma,1,0
P12,ma-nma.10.rtf,ma-nma,1,0
P13,ma-nma.10.rtf,ma-nma,1,0
P14,ma-nma.10.rtf,ma-nma,1,860
P15,ma-nma.10.rtf,ma-nma,1,0
P16,ma-nma.10.rtf,ma-nma,1,0
P17,ma-nma.10.rtf,ma-nma,1,0
P18,ma-nma.10.rtf,ma-nma,1,0
P19,ma-nma.10.rtf,ma-nma,1,0
P20,ma-nma.10.rtf,ma-nma,1,0
P21,ma-nma.10.rtf,ma-nma,1,0
P22,ma-nma.10.rtf,ma-nma,1,0
P23,ma-nma.10.rtf,ma-nma,1,90
P24,ma-nma.10.rtf,ma-nma,1,0
P25,ma-nma.10.rtf,ma-nma,1,110
P26,ma-nma.10.rtf,ma-nma,1,0
P27,ma-nma.10.rtf,ma-nma,1,0
P28,ma-nma.10.rtf,ma-nma,1,0
P29,ma-nma.10.rtf,ma-nma,1,0
P30,ma-nma.10.rtf,ma-nma,1,0
P31,ma-nma.10.rtf,ma-nma,1,0
P32,ma-nma.10.rtf,ma-nma,1,0
P33,ma-nma.10.rtf,ma-nma,1,0
P34,ma-nma.10.rtf,ma-nma,1,0
P35,ma-nma.10.rtf,ma-nma,1,0
P36,ma-nma.10.rtf,ma-nma,1,0
P37,ma-nma.10.rtf,ma-nma,1,0
P01,ma-nma.11.rtf,ma-nma,1,0
P02,ma-nma.11.rtf,ma-nma,1,0
P03,ma-nma.11.rtf,ma-nma,1,122
P04,ma-nma.11.rtf,ma-nma,1,0
P05,ma-nma.11.rtf,ma-nma,1,0
P06,ma-nma.11.rtf,ma-nma,1,0
P07,ma-nma.11.rtf,ma-nma,1,0
P08,ma-nma.11.rtf,ma-nma,1,0
P09,ma-nma.11.rtf,ma-nma,1,0
P10,ma-nma.11.rtf,ma-nma,1,0
P11,ma-nma.11.rtf,ma-nma,1,0
P12,ma-nma.11.rtf,ma-nma,1,190
P13,ma-nma.11.rtf,ma-nma,1,0
P14,ma-nma.11.rtf,ma-nma,1,268
P15,ma-nma.11.rtf,ma-nma,1,0
P16,ma-nma.11.rtf,ma-nma,1,0
P17,ma-nma.11.rtf,ma-nma,1,0
P18,ma-nma.11.rtf,ma-nma,1,0
P19,ma-nma.11.rtf,ma-nma,1,0
P20,ma-nma.11.rtf,ma-nma,1,0
P21,ma-nma.11.rtf,ma-nma,1,190
P22,ma-nma.11.rtf,ma-nma,1,0
P23,ma-nma.11.rtf,ma-nma,1,0
P24,ma-nma.11.rtf,ma-nma,1,0
P25,ma-nma.11.rtf,ma-nma,1,0
P26,ma-nma.11.rtf,ma-nma,1,0
P27,ma-nma.11.rtf,ma-nma,1,0
P28,ma-nma.11.rtf,ma-nma,1,0
P29,ma-nma.11.rtf,ma-nma,1,0
P30,ma-nma.11.rtf,ma-nma,1,180
P31,ma-nma.11.rtf,ma-nma,1,0
P32,ma-nma.11.rtf,ma-nma,1,0
P33,ma-nma.11.rtf,ma-nma,1,0
P34,ma-nma.11.rtf,ma-nma,1,0
P35,ma-nma.11.rtf,ma-nma,1,0
P36,ma-nma.11.rtf,ma-nma,1,0
P37,ma-nma.11.rtf,ma-nma,1,0
P01,ma-nma.12.rtf,ma-nma,1,0
P02,ma-nma.12.rtf,ma-nma,1,0
P03,ma-nma.12.rtf,ma-nma,1,63
P04,ma-nma.12.rtf,ma-nma,1,0
P05,ma-nma.12.rtf,ma-nma,1,58
P06,ma-nma.12.rtf,ma-nma,1,968
P07,ma-nma.12.rtf,ma-nma,1,0
P08,ma-nma.12.rtf,ma-nma,1,313
P09,ma-nma.12.rtf,ma-nma,1,0
P10,ma-nma.12.rtf,ma-nma,1,0
P11,ma-nma.12.rtf,ma-nma,1,0
P12,ma-nma.12.rtf,ma-nma,1,0
P13,ma-nma.12.rtf,ma-nma,1,0
P14,ma-nma.12.rtf,ma-nma,1,0
P15,ma-nma.12.rtf,ma-nma,1,342
P16,ma-nma.12.rtf,ma-nma,1,97
P17,ma-nma.12.rtf,ma-nma,1,0
P18,ma-nma.12.rtf,ma-nma,1,195
P19,ma-nma.12.rtf,ma-nma,1,0
P20,ma-nma.12.rtf,ma-nma,1,0
P21,ma-nma.12.rtf,ma-nma,1,0
P22,ma-nma.12.rtf,ma-nma,1,0
P23,ma-nma.12.rtf,ma-nma,1,266
P24,ma-nma.12.rtf,ma-nma,1,0
P25,ma-nma.12.rtf,ma-nma,1,0
P26,ma-nma.12.rtf,ma-nma,1,0
P27,ma-nma.12.rtf,ma-nma,1,0
P28,ma-nma.12.rtf,ma-nma,1,0
P29,ma-nma.12.rtf,ma-nma,1,102
P30,ma-nma.12.rtf,ma-nma,1,0
P31,ma-nma.12.rtf,ma-nma,1,0
P32,ma-nma.12.rtf,ma-nma,1,0
P33,ma-nma.12.rtf,ma-nma,1,0
P34,ma-nma.12.rtf,ma-nma,1,0
P35,ma-nma.12.rtf,ma-nma,1,220
P36,ma-nma.12.rtf,ma-nma,1,0
P37,ma-nma.12.rtf,ma-nma,1,0
P01,nma-ma.01.rtf,nma-ma,2,0
P02,nma-ma.01.rtf,nma-ma,2,0
P03,nma-ma.01.rtf,nma-ma,2,127
P04,nma-ma.01.rtf,nma-ma,2,0
P05,nma-ma.01.rtf,nma-ma,2,0
P06,nma-ma.01.rtf,nma-ma,2,0
P07,nma-ma.01.rtf,nma-ma,2,195
P08,nma-ma.01.rtf,nma-ma,2,132
P09,nma-ma.01.rtf,nma-ma,2,0
P10,nma-ma.01.rtf,nma-ma,2,0
P11,nma-ma.01.rtf,nma-ma,2,0
P12,nma-ma.01.rtf,nma-ma,2,337
P13,nma-ma.01.rtf,nma-ma,2,146
P14,nma-ma.01.rtf,nma-ma,2,0
P15,nma-ma.01.rtf,nma-ma,2,0
P16,nma-ma.01.rtf,nma-ma,2,141
P17,nma-ma.01.rtf,nma-ma,2,0
P18,nma-ma.01.rtf,nma-ma,2,0
P19,nma-ma.01.rtf,nma-ma,2,53
P20,nma-ma.01.rtf,nma-ma,2,0
P21,nma-ma.01.rtf,nma-ma,2,210
P22,nma-ma.01.rtf,nma-ma,2,0
P23,nma-ma.01.rtf,nma-ma,2,0
P24,nma-ma.01.rtf,nma-ma,2,0
P25,nma-ma.01.rtf,nma-ma,2,140
P26,nma-ma.01.rtf,nma-ma,2,0
P27,nma-ma.01.rtf,nma-ma,2,0
P28,nma-ma.01.rtf,nma-ma,2,0
P29,nma-ma.01.rtf,nma-ma,2,103
P30,nma-ma.01.rtf,nma-ma,2,0
P31,nma-ma.01.rtf,nma-ma,2,0
P32,nma-ma.01.rtf,nma-ma,2,0
P33,nma-ma.01.rtf,nma-ma,2,0
P34,nma-ma.01.rtf,nma-ma,2,0
P35,nma-ma.01.rtf,nma-ma,2,0
P36,nma-ma.01.rtf,nma-ma,2,0
P37,nma-ma.01.rtf,nma-ma,2,0
P01,nma-ma.02.rtf,nma-ma,2,0
P02,nma-ma.02.rtf,nma-ma,2,0
P03,nma-ma.02.rtf,nma-ma,2,0
P04,nma-ma.02.rtf,nma-ma,2,0
P05,nma-ma.02.rtf,nma-ma,2,0
P06,nma-ma.02.rtf,nma-ma,2,0
P07,nma-ma.02.rtf,nma-ma,2,0
P08,nma-ma.02.rtf,nma-ma,2,0
P09,nma-ma.02.rtf,nma-ma,2,0
P10,nma-ma.02.rtf,nma-ma,2,0
P11,nma-ma.02.rtf,nma-ma,2,176
P12,nma-ma.02.rtf,nma-ma,2,0
P13,nma-ma.02.rtf,nma-ma,2,0
P14,nma-ma.02.rtf,nma-ma,2,171
P15,nma-ma.02.rtf,nma-ma,2,0
P16,nma-ma.02.rtf,nma-ma,2,0
P17,nma-ma.02.rtf,nma-ma,2,0
P18,nma-ma.02.rtf,nma-ma,2,0
P19,nma-ma.02.rtf,nma-ma,2,0
P20,nma-ma.02.rtf,nma-ma,2,0
P21,nma-ma.02.rtf,nma-ma,2,0
P22,nma-ma.02.rtf,nma-ma,2,0
P23,nma-ma.02.rtf,nma-ma,2,0
P24,nma-ma.02.rtf,nma-ma,2,0
P25,nma-ma.02.rtf,nma-ma,2,0
P26,nma-ma.02.rtf,nma-ma,2,120
P27,nma-ma.02.rtf,nma-ma,2,0
P28,nma-ma.02.rtf,nma-ma,2,0
P29,nma-ma.02.rtf,nma-ma,2,0
P30,nma-ma.02.rtf,nma-ma,2,0
P31,nma-ma.02.rtf,nma-ma,2,0
P32,nma-ma.02.rtf,nma-ma,2,0
P33,nma-ma.02.rtf,nma-ma,2,0
P34,nma-ma.02.rtf,nma-ma,2,0
P35,nma-ma.02.rtf,nma-ma,2,0
P36,nma-ma.02.rtf,nma-ma,2,0
P37,nma-ma.02.rtf,nma-ma,2,0
P01,nma-ma.03.rtf,nma-ma,2,156
P02,nma-ma.03.rtf,nma-ma,2,0
P03,nma-ma.03.rtf,nma-ma,2,0
P04,nma-ma.03.rtf,nma-ma,2,0
P05,nma-ma.03.rtf,nma-ma,2,0
P06,nma-ma.03.rtf,nma-ma,2,0
P07,nma-ma.03.rtf,nma-ma,2,156
P08,nma-ma.03.rtf,nma-ma,2,0
P09,nma-ma.03.rtf,nma-ma,2,0
P10,nma-ma.03.rtf,nma-ma,2,0
P11,nma-ma.03.rtf,nma-ma,2,0
P12,nma-ma.03.rtf,nma-ma,2,87
P13,nma-ma.03.rtf,nma-ma,2,0
P14,nma-ma.03.rtf,nma-ma,2,166
P15,nma-ma.03.rtf,nma-ma,2,146
P16,nma-ma.03.rtf,nma-ma,2,0
P17,nma-ma.03.rtf,nma-ma,2,63
P18,nma-ma.03.rtf,nma-ma,2,0
P19,nma-ma.03.rtf,nma-ma,2,0
P20,nma-ma.03.rtf,nma-ma,2,0
P21,nma-ma.03.rtf,nma-ma,2,200
P22,nma-ma.03.rtf,nma-ma,2,0
P23,nma-ma.03.rtf,nma-ma,2,0
P24,nma-ma.03.rtf,nma-ma,2,0
P25,nma-ma.03.rtf,nma-ma,2,95
P26,nma-ma.03.rtf,nma-ma,2,0
P27,nma-ma.03.rtf,nma-ma,2,0
P28,nma-ma.03.rtf,nma-ma,2,0
P29,nma-ma.03.rtf,nma-ma,2,0
P30,nma-ma.03.rtf,nma-ma,2,0
P31,nma-ma.03.rtf,nma-ma,2,0
P32,nma-ma.03.rtf,nma-ma,2,0
P33,nma-ma.03.rtf,nma-ma,2,0
P34,nma-ma.03.rtf,nma-ma,2,0
P35,nma-ma.03.rtf,nma-ma,2,0
P36,nma-ma.03.rtf,nma-ma,2,0
P37,nma-ma.03.rtf,nma-ma,2,0
P01,nma-ma.04.rtf,nma-ma,2,0
P02,nma-ma.04.rtf,nma-ma,2,0
P03,nma-ma.04.rtf,nma-ma,2,0
P04,nma-ma.04.rtf,nma-ma,2,0
P05,nma-ma.04.rtf,nma-ma,2,0
P06,nma-ma.04.rtf,nma-ma,2,371
P07,nma-ma.04.rtf,nma-ma,2,180
P08,nma-ma.04.rtf,nma-ma,2,0
P09,nma-ma.04.rtf,nma-ma,2,0
P10,nma-ma.04.rtf,nma-ma,2,0
P11,nma-ma.04.rtf,nma-ma,2,0
P12,nma-ma.04.rtf,nma-ma,2,0
P13,nma-ma.04.rtf,nma-ma,2,210
P14,nma-ma.04.rtf,nma-ma,2,0
P15,nma-ma.04.rtf,nma-ma,2,0
P16,nma-ma.04.rtf,nma-ma,2,0
P17,nma-ma.04.rtf,nma-ma,2,0
P18,nma-ma.04.rtf,nma-ma,2,0
P19,nma-ma.04.rtf,nma-ma,2,0
P20,nma-ma.04.rtf,nma-ma,2,0
P21,nma-ma.04.rtf,nma-ma,2,68
P22,nma-ma.04.rtf,nma-ma,2,0
P23,nma-ma.04.rtf,nma-ma,2,0
P24,nma-ma.04.rtf,nma-ma,2,0
P25,nma-ma.04.rtf,nma-ma,2,312
P26,nma-ma.04.rtf,nma-ma,2,0
P27,nma-ma.04.rtf,nma-ma,2,400
P28,nma-ma.04.rtf,nma-ma,2,0
P29,nma-ma.04.rtf,nma-ma,2,220
P30,nma-ma.04.rtf,nma-ma,2,0
P31,nma-ma.04.rtf,nma-ma,2,92
P32,nma-ma.04.rtf,nma-ma,2,0
P33,nma-ma.04.rtf,nma-ma,2,0
P34,nma-ma.04.rtf,nma-ma,2,0
P35,nma-ma.04.rtf,nma-ma,2,0
P36,nma-ma.04.rtf,nma-ma,2,0
P37,nma-ma.04.rtf,nma-ma,2,0
P01,nma-ma.05.rtf,nma-ma,2,100
P02,nma-ma.05.rtf,nma-ma,2,0
P03,nma-ma.05.rtf,nma-ma,2,0
P04,nma-ma.05.rtf,nma-ma,2,0
P05,nma-ma.05.rtf,nma-ma,2,0
P06,nma-ma.05.rtf,nma-ma,2,0
P07,nma-ma.05.rtf,nma-ma,2,0
P08,nma-ma.05.rtf,nma-ma,2,0
P09,nma-ma.05.rtf,nma-ma,2,176
P10,nma-ma.05.rtf,nma-ma,2,0
P12,nma-ma.05.rtf,nma-ma,2,440
P13,nma-ma.05.rtf,nma-ma,2,0
P14,nma-ma.05.rtf,nma-ma,2,0
P15,nma-ma.05.rtf,nma-ma,2,0
P16,nma-ma.05.rtf,nma-ma,2,127
P17,nma-ma.05.rtf,nma-ma,2,53
P18,nma-ma.05.rtf,nma-ma,2,0
P19,nma-ma.05.rtf,nma-ma,2,596
P20,nma-ma.05.rtf,nma-ma,2,161
P21,nma-ma.05.rtf,nma-ma,2,322
P22,nma-ma.05.rtf,nma-ma,2,311
P23,nma-ma.05.rtf,nma-ma,2,453
P24,nma-ma.05.rtf,nma-ma,2,0
P25,nma-ma.05.rtf,nma-ma,2,0
P26,nma-ma.05.rtf,nma-ma,2,95
P27,nma-ma.05.rtf,nma-ma,2,0
P28,nma-ma.05.rtf,nma-ma,2,0
P29,nma-ma.05.rtf,nma-ma,2,0
P30,nma-ma.05.rtf,nma-ma,2,518
P31,nma-ma.05.rtf,nma-ma,2,151
P32,nma-ma.05.rtf,nma-ma,2,356
P33,nma-ma.05.rtf,nma-ma,2,0
P34,nma-ma.05.rtf,nma-ma,2,0
P35,nma-ma.05.rtf,nma-ma,2,141
P36,nma-ma.05.rtf,nma-ma,2,0
P37,nma-ma.05.rtf,nma-ma,2,0
P01,nma-ma.06.rtf,nma-ma,2,226
P02,nma-ma.06.rtf,nma-ma,2,0
P03,nma-ma.06.rtf,nma-ma,2,0
P04,nma-ma.06.rtf,nma-ma,2,0
P05,nma-ma.06.rtf,nma-ma,2,0
P06,nma-ma.06.rtf,nma-ma,2,0
P07,nma-ma.06.rtf,nma-ma,2,0
P08,nma-ma.06.rtf,nma-ma,2,0
P09,nma-ma.06.rtf,nma-ma,2,0
P10,nma-ma.06.rtf,nma-ma,2,0
P11,nma-ma.06.rtf,nma-ma,2,0
P12,nma-ma.06.rtf,nma-ma,2,0
P13,nma-ma.06.rtf,nma-ma,2,0
P14,nma-ma.06.rtf,nma-ma,2,0
P15,nma-ma.06.rtf,nma-ma,2,97
P16,nma-ma.06.rtf,nma-ma,2,97
P17,nma-ma.06.rtf,nma-ma,2,112
P18,nma-ma.06.rtf,nma-ma,2,0
P19,nma-ma.06.rtf,nma-ma,2,308
P20,nma-ma.06.rtf,nma-ma,2,0
P21,nma-ma.06.rtf,nma-ma,2,93
P22,nma-ma.06.rtf,nma-ma,2,191
P23,nma-ma.06.rtf,nma-ma,2,110
P24,nma-ma.06.rtf,nma-ma,2,0
P25,nma-ma.06.rtf,nma-ma,2,0
P26,nma-ma.06.rtf,nma-ma,2,0
P27,nma-ma.06.rtf,nma-ma,2,0
P28,nma-ma.06.rtf,nma-ma,2,0
P29,nma-ma.06.rtf,nma-ma,2,107
P30,nma-ma.06.rtf,nma-ma,2,0
P31,nma-ma.06.rtf,nma-ma,2,508
P32,nma-ma.06.rtf,nma-ma,2,0
P33,nma-ma.06.rtf,nma-ma,2,0
P34,nma-ma.06.rtf,nma-ma,2,0
P35,nma-ma.06.rtf,nma-ma,2,0
P36,nma-ma.06.rtf,nma-ma,2,0
P37,nma-ma.06.rtf,nma-ma,2,0
P01,nma-ma.07.rtf,nma-ma,2,0
P02,nma-ma.07.rtf,nma-ma,2,200
P03,nma-ma.07.rtf,nma-ma,2,0
P04,nma-ma.07.rtf,nma-ma,2,0
P05,nma-ma.07.rtf,nma-ma,2,0
P06,nma-ma.07.rtf,nma-ma,2,0
P07,nma-ma.07.rtf,nma-ma,2,0
P08,nma-ma.07.rtf,nma-ma,2,337
