Participant,Stimulus,condition,semantic,RT
P05,nma-ma.07.rtf,nma-ma,2,0
P06,nma-ma.07.rtf,nma-ma,2,58
P07,nma-ma.07.rtf,nma-ma,2,0
P08,nma-ma.07.rtf,nma-ma,2,278
P09,nma-ma.07.rtf,nma-ma,2,342
P10,nma-ma.07.rtf,nma-ma,2,151
P11,nma-ma.07.rtf,nma-ma,2,376
P12,nma-ma.07.rtf,nma-ma,2,293
P13,nma-ma.07.rtf,nma-ma,2,102
P14,nma-ma.07.rtf,nma-ma,2,78
P15,nma-ma.07.rtf,nma-ma,2,215
P16,nma-ma.07.rtf,nma-ma,2,127
P17,nma-ma.07.rtf,nma-ma,2,0
P18,nma-ma.07.rtf,nma-ma,2,97
P19,nma-ma.07.rtf,nma-ma,2,88
P20,nma-ma.07.rtf,nma-ma,2,401
P21,nma-ma.07.rtf,nma-ma,2,68
P22,nma-ma.07.rtf,nma-ma,2,231
P23,nma-ma.07.rtf,nma-ma,2,367
P24,nma-ma.07.rtf,nma-ma,2,105
P25,nma-ma.07.rtf,nma-ma,2,271
P26,nma-ma.07.rtf,nma-ma,2,75
P27,nma-ma.07.rtf,nma-ma,2,347
P28,nma-ma.07.rtf,nma-ma,2,0
P29,nma-ma.07.rtf,nma-ma,2,0
P30,nma-ma.07.rtf,nma-ma,2,205
P31,nma-ma.07.rtf,nma-ma,2,195
P32,nma-ma.07.rtf,nma-ma,2,78
P33,nma-ma.07.rtf,nma-ma,2,127
P34,nma-ma.07.rtf,nma-ma,2,0
P35,nma-ma.07.rtf,nma-ma,2,88
P36,nma-ma.07.rtf,nma-ma,2,0
P37,nma-ma.07.rtf,nma-ma,2,259
P01,nma-ma.08.rtf,nma-ma,2,70
P02,nma-ma.08.rtf,nma-ma,2,117
P03,nma-ma.08.rtf,nma-ma,2,63
P04,nma-ma.08.rtf,nma-ma,2,53
P05,nma-ma.08.rtf,nma-ma,2,113
P06,nma-ma.08.rtf,nma-ma,2,0
P07,nma-ma.08.rtf,nma-ma,2,151
P08,nma-ma.08.rtf,nma-ma,2,249
P09,nma-ma.08.rtf,nma-ma,2,170
P10,nma-ma.08.rtf,nma-ma,2,210
P11,nma-ma.08.rtf,nma-ma,2,293
P12,nma-ma.08.rtf,nma-ma,2,1012
P13,nma-ma.08.rtf,nma-ma,2,132
P14,nma-ma.08.rtf,nma-ma,2,224
P15,nma-ma.08.rtf,nma-ma,2,83
P16,nma-ma.08.rtf,nma-ma,2,53
P17,nma-ma.08.rtf,nma-ma,2,102
P18,nma-ma.08.rtf,nma-ma,2,166
P19,nma-ma.08.rtf,nma-ma,2,141
P20,nma-ma.08.rtf,nma-ma,2,91
P21,nma-ma.08.rtf,nma-ma,2,278
P22,nma-ma.08.rtf,nma-ma,2,151
P23,nma-ma.08.rtf,nma-ma,2,171
P24,nma-ma.08.rtf,nma-ma,2,150
P25,nma-ma.08.rtf,nma-ma,2,151
P26,nma-ma.08.rtf,nma-ma,2,453
P27,nma-ma.08.rtf,nma-ma,2,474
P28,nma-ma.08.rtf,nma-ma,2,166
P29,nma-ma.08.rtf,nma-ma,2,83
P30,nma-ma.08.rtf,nma-ma,2,171
P31,nma-ma.08.rtf,nma-ma,2,244
P32,nma-ma.08.rtf,nma-ma,2,180
P33,nma-ma.08.rtf,nma-ma,2,161
P34,nma-ma.08.rtf,nma-ma,2,0
P35,nma-ma.08.rtf,nma-ma,2,117
P36,nma-ma.08.rtf,nma-ma,2,180
P37,nma-ma.08.rtf,nma-ma,2,0
P01,nma-ma.09.rtf,nma-ma,2,805
P02,nma-ma.09.rtf,nma-ma,2,0
P03,nma-ma.09.rtf,nma-ma,2,180
P04,nma-ma.09.rtf,nma-ma,2,440
P05,nma-ma.09.rtf,nma-ma,2,249
P06,nma-ma.09.rtf,nma-ma,2,660
P07,nma-ma.09.rtf,nma-ma,2,0
P08,nma-ma.09.rtf,nma-ma,2,132
P09,nma-ma.09.rtf,nma-ma,2,0
P10,nma-ma.09.rtf,nma-ma,2,391
P11,nma-ma.09.rtf,nma-ma,2,405
P12,nma-ma.09.rtf,nma-ma,2,102
P13,nma-ma.09.rtf,nma-ma,2,440
P14,nma-ma.09.rtf,nma-ma,2,156
P15,nma-ma.09.rtf,nma-ma,2,161
P16,nma-ma.09.rtf,nma-ma,2,0
P17,nma-ma.09.rtf,nma-ma,2,127
P18,nma-ma.09.rtf,nma-ma,2,122
P19,nma-ma.09.rtf,nma-ma,2,327
P20,nma-ma.09.rtf,nma-ma,2,0
P21,nma-ma.09.rtf,nma-ma,2,88
P22,nma-ma.09.rtf,nma-ma,2,196
P23,nma-ma.09.rtf,nma-ma,2,65
P24,nma-ma.09.rtf,nma-ma,2,110
P25,nma-ma.09.rtf,nma-ma,2,135
P26,nma-ma.09.rtf,nma-ma,2,201
P27,nma-ma.09.rtf,nma-ma,2,141
P28,nma-ma.09.rtf,nma-ma,2,259
P29,nma-ma.09.rtf,nma-ma,2,0
P30,nma-ma.09.rtf,nma-ma,2,0
P31,nma-ma.09.rtf,nma-ma,2,185
P32,nma-ma.09.rtf,nma-ma,2,229
P33,nma-ma.09.rtf,nma-ma,2,166
P34,nma-ma.09.rtf,nma-ma,2,200
P35,nma-ma.09.rtf,nma-ma,2,181
P36,nma-ma.09.rtf,nma-ma,2,0
P37,nma-ma.09.rtf,nma-ma,2,0
P01,nma-ma.10.rtf,nma-ma,2,186
P02,nma-ma.10.rtf,nma-ma,2,141
P03,nma-ma.10.rtf,nma-ma,2,102
P04,nma-ma.10.rtf,nma-ma,2,0
P05,nma-ma.10.rtf,nma-ma,2,239
P06,nma-ma.10.rtf,nma-ma,2,0
P07,nma-ma.10.rtf,nma-ma,2,171
P08,nma-ma.10.rtf,nma-ma,2,171
P09,nma-ma.10.rtf,nma-ma,2,200
P10,nma-ma.10.rtf,nma-ma,2,171
P11,nma-ma.10.rtf,nma-ma,2,860
P12,nma-ma.10.rtf,nma-ma,2,166
P13,nma-ma.10.rtf,nma-ma,2,176
P14,nma-ma.10.rtf,nma-ma,2,293
P15,nma-ma.10.rtf,nma-ma,2,0
P16,nma-ma.10.rtf,nma-ma,2,117
P17,nma-ma.10.rtf,nma-ma,2,0
P18,nma-ma.10.rtf,nma-ma,2,171
P19,nma-ma.10.rtf,nma-ma,2,234
P20,nma-ma.10.rtf,nma-ma,2,58
P21,nma-ma.10.rtf,nma-ma,2,185
P22,nma-ma.10.rtf,nma-ma,2,161
P23,nma-ma.10.rtf,nma-ma,2,95
P24,nma-ma.10.rtf,nma-ma,2,211
P25,nma-ma.10.rtf,nma-ma,2,75
P26,nma-ma.10.rtf,nma-ma,2,498
P27,nma-ma.10.rtf,nma-ma,2,0
P28,nma-ma.10.rtf,nma-ma,2,269
P29,nma-ma.10.rtf,nma-ma,2,0
P30,nma-ma.10.rtf,nma-ma,2,169
P31,nma-ma.10.rtf,nma-ma,2,215
P32,nma-ma.10.rtf,nma-ma,2,176
P33,nma-ma.10.rtf,nma-ma,2,180
P34,nma-ma.10.rtf,nma-ma,2,151
P35,nma-ma.10.rtf,nma-ma,2,156
P36,nma-ma.10.rtf,nma-ma,2,0
P37,nma-ma.10.rtf,nma-ma,2,97
P01,nma-ma.11.rtf,nma-ma,2,407
P02,nma-ma.11.rtf,nma-ma,2,214
P03,nma-ma.11.rtf,nma-ma,2,0
P04,nma-ma.11.rtf,nma-ma,2,175
P05,nma-ma.11.rtf,nma-ma,2,88
P06,nma-ma.11.rtf,nma-ma,2,211
P07,nma-ma.11.rtf,nma-ma,2,234
P08,nma-ma.11.rtf,nma-ma,2,176
P09,nma-ma.11.rtf,nma-ma,2,288
P10,nma-ma.11.rtf,nma-ma,2,239
P11,nma-ma.11.rtf,nma-ma,2,190
P12,nma-ma.11.rtf,nma-ma,2,146
P13,nma-ma.11.rtf,nma-ma,2,210
P14,nma-ma.11.rtf,nma-ma,2,283
P15,nma-ma.11.rtf,nma-ma,2,0
P16,nma-ma.11.rtf,nma-ma,2,302
P17,nma-ma.11.rtf,nma-ma,2,0
P18,nma-ma.11.rtf,nma-ma,2,0
P19,nma-ma.11.rtf,nma-ma,2,141
P20,nma-ma.11.rtf,nma-ma,2,0
P21,nma-ma.11.rtf,nma-ma,2,171
P22,nma-ma.11.rtf,nma-ma,2,181
P23,nma-ma.11.rtf,nma-ma,2,226
P24,nma-ma.11.rtf,nma-ma,2,120
P25,nma-ma.11.rtf,nma-ma,2,171
P26,nma-ma.11.rtf,nma-ma,2,261
P27,nma-ma.11.rtf,nma-ma,2,396
P28,nma-ma.11.rtf,nma-ma,2,0
P29,nma-ma.11.rtf,nma-ma,2,0
P30,nma-ma.11.rtf,nma-ma,2,136
P31,nma-ma.11.rtf,nma-ma,2,166
P32,nma-ma.11.rtf,nma-ma,2,215
P33,nma-ma.11.rtf,nma-ma,2,224
P34,nma-ma.11.rtf,nma-ma,2,112
P35,nma-ma.11.rtf,nma-ma,2,161
P36,nma-ma.11.rtf,nma-ma,2,190
P37,nma-ma.11.rtf,nma-ma,2,102
P01,nma-ma.12.rtf,nma-ma,2,60
P02,nma-ma.12.rtf,nma-ma,2,176
P03,nma-ma.12.rtf,nma-ma,2,78
P04,nma-ma.12.rtf,nma-ma,2,78
P05,nma-ma.12.rtf,nma-ma,2,381
P06,nma-ma.12.rtf,nma-ma,2,0
P07,nma-ma.12.rtf,nma-ma,2,83
P08,nma-ma.12.rtf,nma-ma,2,258
P09,nma-ma.12.rtf,nma-ma,2,166
P10,nma-ma.12.rtf,nma-ma,2,200
P11,nma-ma.12.rtf,nma-ma,2,166
P12,nma-ma.12.rtf,nma-ma,2,352
P13,nma-ma.12.rtf,nma-ma,2,180
P14,nma-ma.12.rtf,nma-ma,2,171
P15,nma-ma.12.rtf,nma-ma,2,83
P16,nma-ma.12.rtf,nma-ma,2,127
P17,nma-ma.12.rtf,nma-ma,2,146
P18,nma-ma.12.rtf,nma-ma,2,166
P19,nma-ma.12.rtf,nma-ma,2,122
P20,nma-ma.12.rtf,nma-ma,2,391
P21,nma-ma.12.rtf,nma-ma,2,484
P22,nma-ma.12.rtf,nma-ma,2,392
P23,nma-ma.12.rtf,nma-ma,2,156
P24,nma-ma.12.rtf,nma-ma,2,171
P25,nma-ma.12.rtf,nma-ma,2,216
P26,nma-ma.12.rtf,nma-ma,2,352
P27,nma-ma.12.rtf,nma-ma,2,151
P28,nma-ma.12.rtf,nma-ma,2,63
P29,nma-ma.12.rtf,nma-ma,2,83
P30,nma-ma.12.rtf,nma-ma,2,396
P31,nma-ma.12.rtf,nma-ma,2,68
P32,nma-ma.12.rtf,nma-ma,2,200
P33,nma-ma.12.rtf,nma-ma,2,0
P34,nma-ma.12.rtf,nma-ma,2,215
P35,nma-ma.12.rtf,nma-ma,2,185
P36,nma-ma.12.rtf,nma-ma,2,0
P37,nma-ma.12.rtf,nma-ma,2,0
P01,nma-nma.01.rtf,nma-nma,2,126
P02,nma-nma.01.rtf,nma-nma,2,171
P03,nma-nma.01.rtf,nma-nma,2,0
P04,nma-nma.01.rtf,nma-nma,2,220
P05,nma-nma.01.rtf,nma-nma,2,214
P06,nma-nma.01.rtf,nma-nma,2,205
P07,nma-nma.01.rtf,nma-nma,2,0
P08,nma-nma.01.rtf,nma-nma,2,136
P09,nma-nma.01.rtf,nma-nma,2,132
P10,nma-nma.01.rtf,nma-nma,2,415
P11,nma-nma.01.rtf,nma-nma,2,337
P12,nma-nma.01.rtf,nma-nma,2,283
P13,nma-nma.01.rtf,nma-nma,2,180
P14,nma-nma.01.rtf,nma-nma,2,73
P15,nma-nma.01.rtf,nma-nma,2,146
P16,nma-nma.01.rtf,nma-nma,2,161
P17,nma-nma.01.rtf,nma-nma,2,548
P18,nma-nma.01.rtf,nma-nma,2,73
P19,nma-nma.01.rtf,nma-nma,2,122
P20,nma-nma.01.rtf,nma-nma,2,454
P21,nma-nma.01.rtf,nma-nma,2,166
P22,nma-nma.01.rtf,nma-nma,2,342
P23,nma-nma.01.rtf,nma-nma,2,126
P24,nma-nma.01.rtf,nma-nma,2,0
P25,nma-nma.01.rtf,nma-nma,2,181
P26,nma-nma.01.rtf,nma-nma,2,65
P27,nma-nma.01.rtf,nma-nma,2,102
P28,nma-nma.01.rtf,nma-nma,2,376
P29,nma-nma.01.rtf,nma-nma,2,147
P30,nma-nma.01.rtf,nma-nma,2,366
P31,nma-nma.01.rtf,nma-nma,2,293
P32,nma-nma.01.rtf,nma-nma,2,132
P33,nma-nma.01.rtf,nma-nma,2,83
P34,nma-nma.01.rtf,nma-nma,2,180
P35,nma-nma.01.rtf,nma-nma,2,73
P36,nma-nma.01.rtf,nma-nma,2,0
P37,nma-nma.01.rtf,nma-nma,2,220
P01,nma-nma.02.rtf,nma-nma,2,454
P02,nma-nma.02.rtf,nma-nma,2,166
P03,nma-nma.02.rtf,nma-nma,2,357
P04,nma-nma.02.rtf,nma-nma,2,0
P05,nma-nma.02.rtf,nma-nma,2,0
P06,nma-nma.02.rtf,nma-nma,2,156
P07,nma-nma.02.rtf,nma-nma,2,136
P08,nma-nma.02.rtf,nma-nma,2,224
P09,nma-nma.02.rtf,nma-nma,2,161
P10,nma-nma.02.rtf,nma-nma,2,215
P11,nma-nma.02.rtf,nma-nma,2,146
P12,nma-nma.02.rtf,nma-nma,2,386
P13,nma-nma.02.rtf,nma-nma,2,156
P14,nma-nma.02.rtf,nma-nma,2,263
P15,nma-nma.02.rtf,nma-nma,2,132
P16,nma-nma.02.rtf,nma-nma,2,107
P17,nma-nma.02.rtf,nma-nma,2,0
P18,nma-nma.02.rtf,nma-nma,2,132
P19,nma-nma.02.rtf,nma-nma,2,92
P20,nma-nma.02.rtf,nma-nma,2,161
P21,nma-nma.02.rtf,nma-nma,2,117
P22,nma-nma.02.rtf,nma-nma,2,327
P23,nma-nma.02.rtf,nma-nma,2,135
P24,nma-nma.02.rtf,nma-nma,2,0
P25,nma-nma.02.rtf,nma-nma,2,120
P26,nma-nma.02.rtf,nma-nma,2,271
P27,nma-nma.02.rtf,nma-nma,2,73
P28,nma-nma.02.rtf,nma-nma,2,0
P29,nma-nma.02.rtf,nma-nma,2,0
P30,nma-nma.02.rtf,nma-nma,2,0
P31,nma-nma.02.rtf,nma-nma,2,479
P32,nma-nma.02.rtf,nma-nma,2,97
P33,nma-nma.02.rtf,nma-nma,2,190
P34,nma-nma.02.rtf,nma-nma,2,0
P35,nma-nma.02.rtf,nma-nma,2,102
P36,nma-nma.02.rtf,nma-nma,2,190
P37,nma-nma.02.rtf,nma-nma,2,53
P01,nma-nma.03.rtf,nma-nma,2,659
P02,nma-nma.03.rtf,nma-nma,2,112
P03,nma-nma.03.rtf,nma-nma,2,215
P04,nma-nma.03.rtf,nma-nma,2,185
P05,nma-nma.03.rtf,nma-nma,2,92
P06,nma-nma.03.rtf,nma-nma,2,166
P07,nma-nma.03.rtf,nma-nma,2,205
P08,nma-nma.03.rtf,nma-nma,2,161
P09,nma-nma.03.rtf,nma-nma,2,269
P10,nma-nma.03.rtf,nma-nma,2,122
P11,nma-nma.03.rtf,nma-nma,2,146
P12,nma-nma.03.rtf,nma-nma,2,371
P13,nma-nma.03.rtf,nma-nma,2,83
P14,nma-nma.03.rtf,nma-nma,2,435
P15,nma-nma.03.rtf,nma-nma,2,0
P16,nma-nma.03.rtf,nma-nma,2,224
P17,nma-nma.03.rtf,nma-nma,2,131
P18,nma-nma.03.rtf,nma-nma,2,151
P19,nma-nma.03.rtf,nma-nma,2,0
P20,nma-nma.03.rtf,nma-nma,2,264
P21,nma-nma.03.rtf,nma-nma,2,132
P22,nma-nma.03.rtf,nma-nma,2,211
P23,nma-nma.03.rtf,nma-nma,2,392
P24,nma-nma.03.rtf,nma-nma,2,120
P25,nma-nma.03.rtf,nma-nma,2,780
P26,nma-nma.03.rtf,nma-nma,2,105
P27,nma-nma.03.rtf,nma-nma,2,327
P28,nma-nma.03.rtf,nma-nma,2,0
P29,nma-nma.03.rtf,nma-nma,2,0
P30,nma-nma.03.rtf,nma-nma,2,102
P31,nma-nma.03.rtf,nma-nma,2,200
P32,nma-nma.03.rtf,nma-nma,2,0
P33,nma-nma.03.rtf,nma-nma,2,220
P34,nma-nma.03.rtf,nma-nma,2,220
P35,nma-nma.03.rtf,nma-nma,2,273
P36,nma-nma.03.rtf,nma-nma,2,117
P37,nma-nma.03.rtf,nma-nma,2,0
P01,nma-nma.04.rtf,nma-nma,2,468
P02,nma-nma.04.rtf,nma-nma,2,268
P03,nma-nma.04.rtf,nma-nma,2,151
P04,nma-nma.04.rtf,nma-nma,2,0
P05,nma-nma.04.rtf,nma-nma,2,171
P06,nma-nma.04.rtf,nma-nma,2,78
P07,nma-nma.04.rtf,nma-nma,2,200
P08,nma-nma.04.rtf,nma-nma,2,263
P09,nma-nma.04.rtf,nma-nma,2,220
P10,nma-nma.04.rtf,nma-nma,2,0
P11,nma-nma.04.rtf,nma-nma,2,219
P12,nma-nma.04.rtf,nma-nma,2,0
P13,nma-nma.04.rtf,nma-nma,2,92
P14,nma-nma.04.rtf,nma-nma,2,176
P15,nma-nma.04.rtf,nma-nma,2,146
P16,nma-nma.04.rtf,nma-nma,2,0
P17,nma-nma.04.rtf,nma-nma,2,117
P18,nma-nma.04.rtf,nma-nma,2,0
P19,nma-nma.04.rtf,nma-nma,2,0
P20,nma-nma.04.rtf,nma-nma,2,234
P21,nma-nma.04.rtf,nma-nma,2,215
P22,nma-nma.04.rtf,nma-nma,2,221
P23,nma-nma.04.rtf,nma-nma,2,175
P24,nma-nma.04.rtf,nma-nma,2,211
P25,nma-nma.04.rtf,nma-nma,2,251
P26,nma-nma.04.rtf,nma-nma,2,256
P27,nma-nma.04.rtf,nma-nma,2,176
P28,nma-nma.04.rtf,nma-nma,2,122
P29,nma-nma.04.rtf,nma-nma,2,0
P30,nma-nma.04.rtf,nma-nma,2,205
P31,nma-nma.04.rtf,nma-nma,2,146
P32,nma-nma.04.rtf,nma-nma,2,0
P33,nma-nma.04.rtf,nma-nma,2,141
P34,nma-nma.04.rtf,nma-nma,2,0
P35,nma-nma.04.rtf,nma-nma,2,0
P36,nma-nma.04.rtf,nma-nma,2,146
P37,nma-nma.04.rtf,nma-nma,2,249
P01,nma-nma.05.rtf,nma-nma,2,699
P02,nma-nma.05.rtf,nma-nma,2,156
P03,nma-nma.05.rtf,nma-nma,2,0
P04,nma-nma.05.rtf,nma-nma,2,0
P05,nma-nma.05.rtf,nma-nma,2,0
P06,nma-nma.05.rtf,nma-nma,2,425
P07,nma-nma.05.rtf,nma-nma,2,181
P08,nma-nma.05.rtf,nma-nma,2,122
P09,nma-nma.05.rtf,nma-nma,2,93
P10,nma-nma.05.rtf,nma-nma,2,224
P11,nma-nma.05.rtf,nma-nma,2,405
P12,nma-nma.05.rtf,nma-nma,2,0
P13,nma-nma.05.rtf,nma-nma,2,156
P14,nma-nma.05.rtf,nma-nma,2,308
P15,nma-nma.05.rtf,nma-nma,2,186
P16,nma-nma.05.rtf,nma-nma,2,132
P17,nma-nma.05.rtf,nma-nma,2,190
P18,nma-nma.05.rtf,nma-nma,2,151
P19,nma-nma.05.rtf,nma-nma,2,205
P20,nma-nma.05.rtf,nma-nma,2,0
P21,nma-nma.05.rtf,nma-nma,2,166
P22,nma-nma.05.rtf,nma-nma,2,0
P23,nma-nma.05.rtf,nma-nma,2,443
P24,nma-nma.05.rtf,nma-nma,2,226
P25,nma-nma.05.rtf,nma-nma,2,176
P26,nma-nma.05.rtf,nma-nma,2,226
P27,nma-nma.05.rtf,nma-nma,2,132
P28,nma-nma.05.rtf,nma-nma,2,0
P29,nma-nma.05.rtf,nma-nma,2,122
P30,nma-nma.05.rtf,nma-nma,2,156
P31,nma-nma.05.rtf,nma-nma,2,92
P32,nma-nma.05.rtf,nma-nma,2,88
P33,nma-nma.05.rtf,nma-nma,2,185
P34,nma-nma.05.rtf,nma-nma,2,53
P35,nma-nma.05.rtf,nma-nma,2,195
P36,nma-nma.05.rtf,nma-nma,2,0
P37,nma-nma.05.rtf,nma-nma,2,518
P01,nma-nma.06.rtf,nma-nma,2,241
P02,nma-nma.06.rtf,nma-nma,2,0
P03,nma-nma.06.rtf,nma-nma,2,78
P04,nma-nma.06.rtf,nma-nma,2,190
P05,nma-nma.06.rtf,nma-nma,2,73
P06,nma-nma.06.rtf,nma-nma,2,161
P07,nma-nma.06.rtf,nma-nma,2,210
P08,nma-nma.06.rtf,nma-nma,2,322
P09,nma-nma.06.rtf,nma-nma,2,0
P10,nma-nma.06.rtf,nma-nma,2,552
P11,nma-nma.06.rtf,nma-nma,2,371
P12,nma-nma.06.rtf,nma-nma,2,190
P13,nma-nma.06.rtf,nma-nma,2,136
P14,nma-nma.06.rtf,nma-nma,2,381
P15,nma-nma.06.rtf,nma-nma,2,0
P16,nma-nma.06.rtf,nma-nma,2,107
P17,nma-nma.06.rtf,nma-nma,2,0
P18,nma-nma.06.rtf,nma-nma,2,132
P19,nma-nma.06.rtf,nma-nma,2,0
P20,nma-nma.06.rtf,nma-nma,2,650
P21,nma-nma.06.rtf,nma-nma,2,0
P22,nma-nma.06.rtf,nma-nma,2,362
P23,nma-nma.06.rtf,nma-nma,2,186
P24,nma-nma.06.rtf,nma-nma,2,105
P25,nma-nma.06.rtf,nma-nma,2,130
P26,nma-nma.06.rtf,nma-nma,2,0
P27,nma-nma.06.rtf,nma-nma,2,303
P28,nma-nma.06.rtf,nma-nma,2,0
P29,nma-nma.06.rtf,nma-nma,2,141
P30,nma-nma.06.rtf,nma-nma,2,293
P31,nma-nma.06.rtf,nma-nma,2,493
P32,nma-nma.06.rtf,nma-nma,2,171
P33,nma-nma.06.rtf,nma-nma,2,170
P34,nma-nma.06.rtf,nma-nma,2,0
P35,nma-nma.06.rtf,nma-nma,2,122
P36,nma-nma.06.rtf,nma-nma,2,190
P37,nma-nma.06.rtf,nma-nma,2,0
P01,nma-nma.07.rtf,nma-nma,2,90
P02,nma-nma.07.rtf,nma-nma,2,161
P03,nma-nma.07.rtf,nma-nma,2,83
P04,nma-nma.07.rtf,nma-nma,2,180
P05,nma-nma.07.rtf,nma-nma,2,298
P06,nma-nma.07.rtf,nma-nma,2,181
P07,nma-nma.07.rtf,nma-nma,2,0
P08,nma-nma.07.rtf,nma-nma,2,303
P09,nma-nma.07.rtf,nma-nma,2,146
P10,nma-nma.07.rtf,nma-nma,2,308
P11,nma-nma.07.rtf,nma-nma,2,156
P12,nma-nma.07.rtf,nma-nma,2,288
P13,nma-nma.07.rtf,nma-nma,2,195
P14,nma-nma.07.rtf,nma-nma,2,141
P15,nma-nma.07.rtf,nma-nma,2,185
P16,nma-nma.07.rtf,nma-nma,2,234
P17,nma-nma.07.rtf,nma-nma,2,97
P18,nma-nma.07.rtf,nma-nma,2,102
P19,nma-nma.07.rtf,nma-nma,2,132
P20,nma-nma.07.rtf,nma-nma,2,293
P21,nma-nma.07.rtf,nma-nma,2,249
P22,nma-nma.07.rtf,nma-nma,2,211
P23,nma-nma.07.rtf,nma-nma,2,0
P24,nma-nma.07.rtf,nma-nma,2,130
P25,nma-nma.07.rtf,nma-nma,2,201
P26,nma-nma.07.rtf,nma-nma,2,292
P27,nma-nma.07.rtf,nma-nma,2,210
P28,nma-nma.07.rtf,nma-nma,2,239
P29,nma-nma.07.rtf,nma-nma,2,0
P30,nma-nma.07.rtf,nma-nma,2,185
P31,nma-nma.07.rtf,nma-nma,2,209
P32,nma-nma.07.rtf,nma-nma,2,200
P33,nma-nma.07.rtf,nma-nma,2,210
P34,nma-nma.07.rtf,nma-nma,2,53
P35,nma-nma.07.rtf,nma-nma,2,107
P36,nma-nma.07.rtf,nma-nma,2,464
P37,nma-nma.07.rtf,nma-nma,2,176
P01,nma-nma.08.rtf,nma-nma,2,417
P02,nma-nma.08.rtf,nma-nma,2,0
P03,nma-nma.08.rtf,nma-nma,2,0
P04,nma-nma.08.rtf,nma-nma,2,0
P05,nma-nma.08.rtf,nma-nma,2,224
P06,nma-nma.08.rtf,nma-nma,2,83
P07,nma-nma.08.rtf,nma-nma,2,171
P08,nma-nma.08.rtf,nma-nma,2,342
P09,nma-nma.08.rtf,nma-nma,2,269
P10,nma-nma.08.rtf,nma-nma,2,430
P11,nma-nma.08.rtf,nma-nma,2,171
P12,nma-nma.08.rtf,nma-nma,2,513
P13,nma-nma.08.rtf,nma-nma,2,73
P14,nma-nma.08.rtf,nma-nma,2,278
P15,nma-nma.08.rtf,nma-nma,2,190
P16,nma-nma.08.rtf,nma-nma,2,146
P17,nma-nma.08.rtf,nma-nma,2,0
P18,nma-nma.08.rtf,nma-nma,2,0
P19,nma-nma.08.rtf,nma-nma,2,127
P20,nma-nma.08.rtf,nma-nma,2,185
P21,nma-nma.08.rtf,nma-nma,2,107
P22,nma-nma.08.rtf,nma-nma,2,115
P23,nma-nma.08.rtf,nma-nma,2,0
P24,nma-nma.08.rtf,nma-nma,2,0
P25,nma-nma.08.rtf,nma-nma,2,191
P26,nma-nma.08.rtf,nma-nma,2,156
P27,nma-nma.08.rtf,nma-nma,2,405
P28,nma-nma.08.rtf,nma-nma,2,293
P29,nma-nma.08.rtf,nma-nma,2,78
P30,nma-nma.08.rtf,nma-nma,2,122
P31,nma-nma.08.rtf,nma-nma,2,317
P32,nma-nma.08.rtf,nma-nma,2,73
P33,nma-nma.08.rtf,nma-nma,2,97
P34,nma-nma.08.rtf,nma-nma,2,141
P35,nma-nma.08.rtf,nma-nma,2,278
P36,nma-nma.08.rtf,nma-nma,2,195
P37,nma-nma.08.rtf,nma-nma,2,112
P01,nma-nma.09.rtf,nma-nma,2,201
P02,nma-nma.09.rtf,nma-nma,2,0
P03,nma-nma.09.rtf,nma-nma,2,63
P04,nma-nma.09.rtf,nma-nma,2,0
P05,nma-nma.09.rtf,nma-nma,2,151
P06,nma-nma.09.rtf,nma-nma,2,127
P07,nma-nma.09.rtf,nma-nma,2,141
P08,nma-nma.09.rtf,nma-nma,2,141
P09,nma-nma.09.rtf,nma-nma,2,332
P10,nma-nma.09.rtf,nma-nma,2,249
P11,nma-nma.09.rtf,nma-nma,2,117
P12,nma-nma.09.rtf,nma-nma,2,0
P13,nma-nma.09.rtf,nma-nma,2,102
P14,nma-nma.09.rtf,nma-nma,2,122
P15,nma-nma.09.rtf,nma-nma,2,185
P16,nma-nma.09.rtf,nma-nma,2,190
P17,nma-nma.09.rtf,nma-nma,2,322
P18,nma-nma.09.rtf,nma-nma,2,122
P19,nma-nma.09.rtf,nma-nma,2,127
P20,nma-nma.09.rtf,nma-nma,2,0
P21,nma-nma.09.rtf,nma-nma,2,132
P22,nma-nma.09.rtf,nma-nma,2,0
P23,nma-nma.09.rtf,nma-nma,2,95
P24,nma-nma.09.rtf,nma-nma,2,166
P25,nma-nma.09.rtf,nma-nma,2,478
P26,nma-nma.09.rtf,nma-nma,2,166
P27,nma-nma.09.rtf,nma-nma,2,176
P28,nma-nma.09.rtf,nma-nma,2,146
P29,nma-nma.09.rtf,nma-nma,2,0
P30,nma-nma.09.rtf,nma-nma,2,206
P31,nma-nma.09.rtf,nma-nma,2,161
P32,nma-nma.09.rtf,nma-nma,2,78
P33,nma-nma.09.rtf,nma-nma,2,249
P34,nma-nma.09.rtf,nma-nma,2,0
P35,nma-nma.09.rtf,nma-nma,2,166
P36,nma-nma.09.rtf,nma-nma,2,132
P37,nma-nma.09.rtf,nma-nma,2,0
P01,nma-nma.10.rtf,nma-nma,2,140
P02,nma-nma.10.rtf,nma-nma,2,176
P03,nma-nma.10.rtf,nma-nma,2,97
P04,nma-nma.10.rtf,nma-nma,2,63
P05,nma-nma.10.rtf,nma-nma,2,0
P06,nma-nma.10.rtf,nma-nma,2,0
P07,nma-nma.10.rtf,nma-nma,2,205
P08,nma-nma.10.rtf,nma-nma,2,137
