Participant,Stimulus,condition,semantic,RT
P04,ma-nma.04.rtf,ma-nma,1,356
P05,ma-nma.04.rtf,ma-nma,1,132
P06,ma-nma.04.rtf,ma-nma,1,146
P07,ma-nma.04.rtf,ma-nma,1,161
P08,ma-nma.04.rtf,ma-nma,1,264
P09,ma-nma.04.rtf,ma-nma,1,210
P10,ma-nma.04.rtf,ma-nma,1,249
P11,ma-nma.04.rtf,ma-nma,1,542
P12,ma-nma.04.rtf,ma-nma,1,185
P13,ma-nma.04.rtf,ma-nma,1,0
P14,ma-nma.04.rtf,ma-nma,1,215
P15,ma-nma.04.rtf,ma-nma,1,87
P16,ma-nma.04.rtf,ma-nma,1,254
P17,ma-nma.04.rtf,ma-nma,1,0
P18,ma-nma.04.rtf,ma-nma,1,127
P19,ma-nma.04.rtf,ma-nma,1,132
P20,ma-nma.04.rtf,ma-nma,1,298
P21,ma-nma.04.rtf,ma-nma,1,190
P22,ma-nma.04.rtf,ma-nma,1,271
P23,ma-nma.04.rtf,ma-nma,1,261
P24,ma-nma.04.rtf,ma-nma,1,306
P25,ma-nma.04.rtf,ma-nma,1,493
P26,ma-nma.04.rtf,ma-nma,1,146
P27,ma-nma.04.rtf,ma-nma,1,141
P28,ma-nma.04.rtf,ma-nma,1,58
P29,ma-nma.04.rtf,ma-nma,1,102
P30,ma-nma.04.rtf,ma-nma,1,112
P31,ma-nma.04.rtf,ma-nma,1,53
P32,ma-nma.04.rtf,ma-nma,1,249
P33,ma-nma.04.rtf,ma-nma,1,293
P34,ma-nma.04.rtf,ma-nma,1,210
P35,ma-nma.04.rtf,ma-nma,1,215
P36,ma-nma.04.rtf,ma-nma,1,166
P37,ma-nma.04.rtf,ma-nma,1,220
P01,ma-nma.05.rtf,ma-nma,1,176
P02,ma-nma.05.rtf,ma-nma,1,210
P03,ma-nma.05.rtf,ma-nma,1,0
P04,ma-nma.05.rtf,ma-nma,1,92
P05,ma-nma.05.rtf,ma-nma,1,254
P06,ma-nma.05.rtf,ma-nma,1,156
P07,ma-nma.05.rtf,ma-nma,1,195
P08,ma-nma.05.rtf,ma-nma,1,327
P09,ma-nma.05.rtf,ma-nma,1,176
P10,ma-nma.05.rtf,ma-nma,1,132
P11,ma-nma.05.rtf,ma-nma,1,107
P12,ma-nma.05.rtf,ma-nma,1,195
P13,ma-nma.05.rtf,ma-nma,1,151
P14,ma-nma.05.rtf,ma-nma,1,112
P15,ma-nma.05.rtf,ma-nma,1,489
P16,ma-nma.05.rtf,ma-nma,1,171
P17,ma-nma.05.rtf,ma-nma,1,181
P18,ma-nma.05.rtf,ma-nma,1,601
P19,ma-nma.05.rtf,ma-nma,1,151
P20,ma-nma.05.rtf,ma-nma,1,171
P21,ma-nma.05.rtf,ma-nma,1,210
P22,ma-nma.05.rtf,ma-nma,1,231
P23,ma-nma.05.rtf,ma-nma,1,508
P24,ma-nma.05.rtf,ma-nma,1,181
P25,ma-nma.05.rtf,ma-nma,1,322
P26,ma-nma.05.rtf,ma-nma,1,226
P27,ma-nma.05.rtf,ma-nma,1,141
P28,ma-nma.05.rtf,ma-nma,1,73
P29,ma-nma.05.rtf,ma-nma,1,117
P30,ma-nma.05.rtf,ma-nma,1,176
P31,ma-nma.05.rtf,ma-nma,1,298
P32,ma-nma.05.rtf,ma-nma,1,166
P33,ma-nma.05.rtf,ma-nma,1,313
P34,ma-nma.05.rtf,ma-nma,1,205
P35,ma-nma.05.rtf,ma-nma,1,449
P36,ma-nma.05.rtf,ma-nma,1,0
P37,ma-nma.05.rtf,ma-nma,1,151
P01,ma-nma.06.rtf,ma-nma,1,362
P02,ma-nma.06.rtf,ma-nma,1,88
P03,ma-nma.06.rtf,ma-nma,1,215
P04,ma-nma.06.rtf,ma-nma,1,376
P05,ma-nma.06.rtf,ma-nma,1,166
P06,ma-nma.06.rtf,ma-nma,1,635
P07,ma-nma.06.rtf,ma-nma,1,68
P08,ma-nma.06.rtf,ma-nma,1,264
P09,ma-nma.06.rtf,ma-nma,1,210
P10,ma-nma.06.rtf,ma-nma,1,127
P11,ma-nma.06.rtf,ma-nma,1,430
P12,ma-nma.06.rtf,ma-nma,1,293
P13,ma-nma.06.rtf,ma-nma,1,117
P14,ma-nma.06.rtf,ma-nma,1,72
P15,ma-nma.06.rtf,ma-nma,1,92
P16,ma-nma.06.rtf,ma-nma,1,146
P17,ma-nma.06.rtf,ma-nma,1,0
P18,ma-nma.06.rtf,ma-nma,1,220
P19,ma-nma.06.rtf,ma-nma,1,156
P20,ma-nma.06.rtf,ma-nma,1,225
P21,ma-nma.06.rtf,ma-nma,1,185
P22,ma-nma.06.rtf,ma-nma,1,276
P23,ma-nma.06.rtf,ma-nma,1,300
P24,ma-nma.06.rtf,ma-nma,1,835
P25,ma-nma.06.rtf,ma-nma,1,317
P26,ma-nma.06.rtf,ma-nma,1,156
P27,ma-nma.06.rtf,ma-nma,1,140
P28,ma-nma.06.rtf,ma-nma,1,303
P29,ma-nma.06.rtf,ma-nma,1,156
P30,ma-nma.06.rtf,ma-nma,1,239
P31,ma-nma.06.rtf,ma-nma,1,489
P32,ma-nma.06.rtf,ma-nma,1,209
P33,ma-nma.06.rtf,ma-nma,1,181
P34,ma-nma.06.rtf,ma-nma,1,117
P35,ma-nma.06.rtf,ma-nma,1,180
P36,ma-nma.06.rtf,ma-nma,1,186
P37,ma-nma.06.rtf,ma-nma,1,195
P01,ma-nma.07.rtf,ma-nma,1,105
P02,ma-nma.07.rtf,ma-nma,1,290
P03,ma-nma.07.rtf,ma-nma,1,0
P04,ma-nma.07.rtf,ma-nma,1,210
P05,ma-nma.07.rtf,ma-nma,1,200
P06,ma-nma.07.rtf,ma-nma,1,117
P07,ma-nma.07.rtf,ma-nma,1,209
P08,ma-nma.07.rtf,ma-nma,1,221
P09,ma-nma.07.rtf,ma-nma,1,175
P10,ma-nma.07.rtf,ma-nma,1,161
P11,ma-nma.07.rtf,ma-nma,1,523
P12,ma-nma.07.rtf,ma-nma,1,254
P13,ma-nma.07.rtf,ma-nma,1,180
P14,ma-nma.07.rtf,ma-nma,1,283
P15,ma-nma.07.rtf,ma-nma,1,63
P16,ma-nma.07.rtf,ma-nma,1,92
P17,ma-nma.07.rtf,ma-nma,1,327
P18,ma-nma.07.rtf,ma-nma,1,332
P19,ma-nma.07.rtf,ma-nma,1,166
P20,ma-nma.07.rtf,ma-nma,1,205
P21,ma-nma.07.rtf,ma-nma,1,229
P22,ma-nma.07.rtf,ma-nma,1,261
P23,ma-nma.07.rtf,ma-nma,1,443
P24,ma-nma.07.rtf,ma-nma,1,191
P25,ma-nma.07.rtf,ma-nma,1,265
P26,ma-nma.07.rtf,ma-nma,1,236
P27,ma-nma.07.rtf,ma-nma,1,140
P28,ma-nma.07.rtf,ma-nma,1,244
P29,ma-nma.07.rtf,ma-nma,1,166
P30,ma-nma.07.rtf,ma-nma,1,171
P31,ma-nma.07.rtf,ma-nma,1,194
P32,ma-nma.07.rtf,ma-nma,1,220
P33,ma-nma.07.rtf,ma-nma,1,140
P34,ma-nma.07.rtf,ma-nma,1,278
P35,ma-nma.07.rtf,ma-nma,1,137
P36,ma-nma.07.rtf,ma-nma,1,185
P37,ma-nma.07.rtf,ma-nma,1,237
P01,ma-nma.08.rtf,ma-nma,1,331
P02,ma-nma.08.rtf,ma-nma,1,210
P03,ma-nma.08.rtf,ma-nma,1,58
P04,ma-nma.08.rtf,ma-nma,1,175
P05,ma-nma.08.rtf,ma-nma,1,173
P06,ma-nma.08.rtf,ma-nma,1,630
P07,ma-nma.08.rtf,ma-nma,1,150
P08,ma-nma.08.rtf,ma-nma,1,305
P09,ma-nma.08.rtf,ma-nma,1,215
P10,ma-nma.08.rtf,ma-nma,1,161
P11,ma-nma.08.rtf,ma-nma,1,503
P12,ma-nma.08.rtf,ma-nma,1,299
P13,ma-nma.08.rtf,ma-nma,1,133
P14,ma-nma.08.rtf,ma-nma,1,53
P15,ma-nma.08.rtf,ma-nma,1,145
P16,ma-nma.08.rtf,ma-nma,1,249
P17,ma-nma.08.rtf,ma-nma,1,172
P18,ma-nma.08.rtf,ma-nma,1,237
P19,ma-nma.08.rtf,ma-nma,1,166
P20,ma-nma.08.rtf,ma-nma,1,425
P21,ma-nma.08.rtf,ma-nma,1,211
P22,ma-nma.08.rtf,ma-nma,1,307
P23,ma-nma.08.rtf,ma-nma,1,548
P24,ma-nma.08.rtf,ma-nma,1,85
P25,ma-nma.08.rtf,ma-nma,1,171
P26,ma-nma.08.rtf,ma-nma,1,186
P27,ma-nma.08.rtf,ma-nma,1,200
P28,ma-nma.08.rtf,ma-nma,1,171
P29,ma-nma.08.rtf,ma-nma,1,166
P30,ma-nma.08.rtf,ma-nma,1,185
P31,ma-nma.08.rtf,ma-nma,1,263
P32,ma-nma.08.rtf,ma-nma,1,175
P33,ma-nma.08.rtf,ma-nma,1,221
P34,ma-nma.08.rtf,ma-nma,1,210
P35,ma-nma.08.rtf,ma-nma,1,127
P36,ma-nma.08.rtf,ma-nma,1,216
P37,ma-nma.08.rtf,ma-nma,1,102
P01,ma-nma.09.rtf,ma-nma,1,145
P02,ma-nma.09.rtf,ma-nma,1,258
P03,ma-nma.09.rtf,ma-nma,1,63
P04,ma-nma.09.rtf,ma-nma,1,171
P05,ma-nma.09.rtf,ma-nma,1,0
P06,ma-nma.09.rtf,ma-nma,1,425
P07,ma-nma.09.rtf,ma-nma,1,293
P08,ma-nma.09.rtf,ma-nma,1,234
P09,ma-nma.09.rtf,ma-nma,1,195
P10,ma-nma.09.rtf,ma-nma,1,288
P11,ma-nma.09.rtf,ma-nma,1,322
P12,ma-nma.09.rtf,ma-nma,1,214
P13,ma-nma.09.rtf,ma-nma,1,132
P14,ma-nma.09.rtf,ma-nma,1,234
P15,ma-nma.09.rtf,ma-nma,1,129
P16,ma-nma.09.rtf,ma-nma,1,244
P17,ma-nma.09.rtf,ma-nma,1,0
P18,ma-nma.09.rtf,ma-nma,1,264
P19,ma-nma.09.rtf,ma-nma,1,127
P20,ma-nma.09.rtf,ma-nma,1,161
P21,ma-nma.09.rtf,ma-nma,1,142
P22,ma-nma.09.rtf,ma-nma,1,302
P23,ma-nma.09.rtf,ma-nma,1,397
P24,ma-nma.09.rtf,ma-nma,1,180
P25,ma-nma.09.rtf,ma-nma,1,181
P26,ma-nma.09.rtf,ma-nma,1,307
P27,ma-nma.09.rtf,ma-nma,1,102
P28,ma-nma.09.rtf,ma-nma,1,117
P29,ma-nma.09.rtf,ma-nma,1,180
P30,ma-nma.09.rtf,ma-nma,1,244
P31,ma-nma.09.rtf,ma-nma,1,327
P32,ma-nma.09.rtf,ma-nma,1,195
P33,ma-nma.09.rtf,ma-nma,1,435
P34,ma-nma.09.rtf,ma-nma,1,92
P35,ma-nma.09.rtf,ma-nma,1,229
P36,ma-nma.09.rtf,ma-nma,1,190
P37,ma-nma.09.rtf,ma-nma,1,190
P01,ma-nma.10.rtf,ma-nma,1,268
P02,ma-nma.10.rtf,ma-nma,1,537
P03,ma-nma.10.rtf,ma-nma,1,141
P04,ma-nma.10.rtf,ma-nma,1,132
P05,ma-nma.10.rtf,ma-nma,1,190
P06,ma-nma.10.rtf,ma-nma,1,586
P07,ma-nma.10.rtf,ma-nma,1,141
P08,ma-nma.10.rtf,ma-nma,1,277
P09,ma-nma.10.rtf,ma-nma,1,239
P10,ma-nma.10.rtf,ma-nma,1,317
P11,ma-nma.10.rtf,ma-nma,1,445
P12,ma-nma.10.rtf,ma-nma,1,313
P13,ma-nma.10.rtf,ma-nma,1,215
P14,ma-nma.10.rtf,ma-nma,1,137
P15,ma-nma.10.rtf,ma-nma,1,156
P16,ma-nma.10.rtf,ma-nma,1,332
P17,ma-nma.10.rtf,ma-nma,1,166
P18,ma-nma.10.rtf,ma-nma,1,278
P19,ma-nma.10.rtf,ma-nma,1,161
P20,ma-nma.10.rtf,ma-nma,1,0
P21,ma-nma.10.rtf,ma-nma,1,190
P22,ma-nma.10.rtf,ma-nma,1,55
P23,ma-nma.10.rtf,ma-nma,1,231
P24,ma-nma.10.rtf,ma-nma,1,211
P25,ma-nma.10.rtf,ma-nma,1,228
P26,ma-nma.10.rtf,ma-nma,1,271
P27,ma-nma.10.rtf,ma-nma,1,166
P28,ma-nma.10.rtf,ma-nma,1,132
P29,ma-nma.10.rtf,ma-nma,1,180
P30,ma-nma.10.rtf,ma-nma,1,224
P31,ma-nma.10.rtf,ma-nma,1,265
P32,ma-nma.10.rtf,ma-nma,1,254
P33,ma-nma.10.rtf,ma-nma,1,224
P34,ma-nma.10.rtf,ma-nma,1,254
P35,ma-nma.10.rtf,ma-nma,1,97
P36,ma-nma.10.rtf,ma-nma,1,200
P37,ma-nma.10.rtf,ma-nma,1,203
P01,ma-nma.11.rtf,ma-nma,1,171
P02,ma-nma.11.rtf,ma-nma,1,220
P03,ma-nma.11.rtf,ma-nma,1,78
P04,ma-nma.11.rtf,ma-nma,1,97
P05,ma-nma.11.rtf,ma-nma,1,210
P06,ma-nma.11.rtf,ma-nma,1,660
P07,ma-nma.11.rtf,ma-nma,1,63
P08,ma-nma.11.rtf,ma-nma,1,342
P09,ma-nma.11.rtf,ma-nma,1,220
P10,ma-nma.11.rtf,ma-nma,1,391
P11,ma-nma.11.rtf,ma-nma,1,347
P12,ma-nma.11.rtf,ma-nma,1,244
P13,ma-nma.11.rtf,ma-nma,1,0
P14,ma-nma.11.rtf,ma-nma,1,127
P15,ma-nma.11.rtf,ma-nma,1,92
P16,ma-nma.11.rtf,ma-nma,1,102
P17,ma-nma.11.rtf,ma-nma,1,166
P18,ma-nma.11.rtf,ma-nma,1,357
P19,ma-nma.11.rtf,ma-nma,1,151
P20,ma-nma.11.rtf,ma-nma,1,273
P21,ma-nma.11.rtf,ma-nma,1,268
P22,ma-nma.11.rtf,ma-nma,1,150
P23,ma-nma.11.rtf,ma-nma,1,297
P24,ma-nma.11.rtf,ma-nma,1,206
P25,ma-nma.11.rtf,ma-nma,1,563
P26,ma-nma.11.rtf,ma-nma,1,186
P27,ma-nma.11.rtf,ma-nma,1,141
P28,ma-nma.11.rtf,ma-nma,1,131
P29,ma-nma.11.rtf,ma-nma,1,165
P30,ma-nma.11.rtf,ma-nma,1,244
P31,ma-nma.11.rtf,ma-nma,1,73
P32,ma-nma.11.rtf,ma-nma,1,352
P33,ma-nma.11.rtf,ma-nma,1,249
P34,ma-nma.11.rtf,ma-nma,1,229
P35,ma-nma.11.rtf,ma-nma,1,337
P36,ma-nma.11.rtf,ma-nma,1,112
P37,ma-nma.11.rtf,ma-nma,1,215
P01,ma-nma.12.rtf,ma-nma,1,250
P02,ma-nma.12.rtf,ma-nma,1,254
P03,ma-nma.12.rtf,ma-nma,1,0
P04,ma-nma.12.rtf,ma-nma,1,298
P05,ma-nma.12.rtf,ma-nma,1,190
P06,ma-nma.12.rtf,ma-nma,1,83
P07,ma-nma.12.rtf,ma-nma,1,141
P08,ma-nma.12.rtf,ma-nma,1,268
P09,ma-nma.12.rtf,ma-nma,1,200
P10,ma-nma.12.rtf,ma-nma,1,169
P11,ma-nma.12.rtf,ma-nma,1,405
P12,ma-nma.12.rtf,ma-nma,1,159
P13,ma-nma.12.rtf,ma-nma,1,132
P14,ma-nma.12.rtf,ma-nma,1,185
P15,ma-nma.12.rtf,ma-nma,1,146
P16,ma-nma.12.rtf,ma-nma,1,195
P17,ma-nma.12.rtf,ma-nma,1,156
P18,ma-nma.12.rtf,ma-nma,1,363
P19,ma-nma.12.rtf,ma-nma,1,175
P20,ma-nma.12.rtf,ma-nma,1,176
P21,ma-nma.12.rtf,ma-nma,1,233
P22,ma-nma.12.rtf,ma-nma,1,85
P23,ma-nma.12.rtf,ma-nma,1,327
P24,ma-nma.12.rtf,ma-nma,1,221
P25,ma-nma.12.rtf,ma-nma,1,578
P26,ma-nma.12.rtf,ma-nma,1,297
P27,ma-nma.12.rtf,ma-nma,1,144
P28,ma-nma.12.rtf,ma-nma,1,146
P29,ma-nma.12.rtf,ma-nma,1,474
P30,ma-nma.12.rtf,ma-nma,1,215
P31,ma-nma.12.rtf,ma-nma,1,0
P32,ma-nma.12.rtf,ma-nma,1,229
P33,ma-nma.12.rtf,ma-nma,1,229
P34,ma-nma.12.rtf,ma-nma,1,303
P35,ma-nma.12.rtf,ma-nma,1,249
P36,ma-nma.12.rtf,ma-nma,1,166
P37,ma-nma.12.rtf,ma-nma,1,274
P01,nma-ma.01.rtf,nma-ma,2,312
P02,nma-ma.01.rtf,nma-ma,2,0
P03,nma-ma.01.rtf,nma-ma,2,58
P04,nma-ma.01.rtf,nma-ma,2,283
P05,nma-ma.01.rtf,nma-ma,2,195
P06,nma-ma.01.rtf,nma-ma,2,88
P07,nma-ma.01.rtf,nma-ma,2,92
P08,nma-ma.01.rtf,nma-ma,2,234
P09,nma-ma.01.rtf,nma-ma,2,176
P10,nma-ma.01.rtf,nma-ma,2,156
P11,nma-ma.01.rtf,nma-ma,2,357
P12,nma-ma.01.rtf,nma-ma,2,166
P13,nma-ma.01.rtf,nma-ma,2,151
P14,nma-ma.01.rtf,nma-ma,2,195
P15,nma-ma.01.rtf,nma-ma,2,78
P16,nma-ma.01.rtf,nma-ma,2,264
P17,nma-ma.01.rtf,nma-ma,2,0
P18,nma-ma.01.rtf,nma-ma,2,337
P19,nma-ma.01.rtf,nma-ma,2,161
P20,nma-ma.01.rtf,nma-ma,2,176
P21,nma-ma.01.rtf,nma-ma,2,332
P22,nma-ma.01.rtf,nma-ma,2,402
P23,nma-ma.01.rtf,nma-ma,2,241
P24,nma-ma.01.rtf,nma-ma,2,211
P25,nma-ma.01.rtf,nma-ma,2,337
P26,nma-ma.01.rtf,nma-ma,2,256
P27,nma-ma.01.rtf,nma-ma,2,190
P28,nma-ma.01.rtf,nma-ma,2,107
P29,nma-ma.01.rtf,nma-ma,2,166
P30,nma-ma.01.rtf,nma-ma,2,122
P31,nma-ma.01.rtf,nma-ma,2,249
P32,nma-ma.01.rtf,nma-ma,2,161
P33,nma-ma.01.rtf,nma-ma,2,375
P34,nma-ma.01.rtf,nma-ma,2,308
P35,nma-ma.01.rtf,nma-ma,2,171
P36,nma-ma.01.rtf,nma-ma,2,161
P37,nma-ma.01.rtf,nma-ma,2,210
P01,nma-ma.02.rtf,nma-ma,2,140
P02,nma-ma.02.rtf,nma-ma,2,161
P03,nma-ma.02.rtf,nma-ma,2,0
P04,nma-ma.02.rtf,nma-ma,2,391
P05,nma-ma.02.rtf,nma-ma,2,0
P06,nma-ma.02.rtf,nma-ma,2,606
P07,nma-ma.02.rtf,nma-ma,2,58
P08,nma-ma.02.rtf,nma-ma,2,220
P09,nma-ma.02.rtf,nma-ma,2,200
P10,nma-ma.02.rtf,nma-ma,2,161
P11,nma-ma.02.rtf,nma-ma,2,503
P12,nma-ma.02.rtf,nma-ma,2,224
P13,nma-ma.02.rtf,nma-ma,2,107
P14,nma-ma.02.rtf,nma-ma,2,156
P15,nma-ma.02.rtf,nma-ma,2,156
P16,nma-ma.02.rtf,nma-ma,2,239
P17,nma-ma.02.rtf,nma-ma,2,0
P18,nma-ma.02.rtf,nma-ma,2,259
P19,nma-ma.02.rtf,nma-ma,2,136
P20,nma-ma.02.rtf,nma-ma,2,210
P21,nma-ma.02.rtf,nma-ma,2,229
P22,nma-ma.02.rtf,nma-ma,2,337
P23,nma-ma.02.rtf,nma-ma,2,286
P24,nma-ma.02.rtf,nma-ma,2,246
P25,nma-ma.02.rtf,nma-ma,2,297
P26,nma-ma.02.rtf,nma-ma,2,95
P27,nma-ma.02.rtf,nma-ma,2,146
P28,nma-ma.02.rtf,nma-ma,2,244
P29,nma-ma.02.rtf,nma-ma,2,533
P30,nma-ma.02.rtf,nma-ma,2,298
P31,nma-ma.02.rtf,nma-ma,2,249
P32,nma-ma.02.rtf,nma-ma,2,391
P33,nma-ma.02.rtf,nma-ma,2,151
P34,nma-ma.02.rtf,nma-ma,2,0
P35,nma-ma.02.rtf,nma-ma,2,308
P36,nma-ma.02.rtf,nma-ma,2,259
P37,nma-ma.02.rtf,nma-ma,2,161
P01,nma-ma.03.rtf,nma-ma,2,150
P02,nma-ma.03.rtf,nma-ma,2,205
P03,nma-ma.03.rtf,nma-ma,2,0
P04,nma-ma.03.rtf,nma-ma,2,58
P05,nma-ma.03.rtf,nma-ma,2,273
P06,nma-ma.03.rtf,nma-ma,2,165
P07,nma-ma.03.rtf,nma-ma,2,194
P08,nma-ma.03.rtf,nma-ma,2,180
P09,nma-ma.03.rtf,nma-ma,2,229
P10,nma-ma.03.rtf,nma-ma,2,401
P11,nma-ma.03.rtf,nma-ma,2,655
P12,nma-ma.03.rtf,nma-ma,2,371
P13,nma-ma.03.rtf,nma-ma,2,146
P14,nma-ma.03.rtf,nma-ma,2,234
P15,nma-ma.03.rtf,nma-ma,2,92
P16,nma-ma.03.rtf,nma-ma,2,239
P17,nma-ma.03.rtf,nma-ma,2,195
P18,nma-ma.03.rtf,nma-ma,2,273
P19,nma-ma.03.rtf,nma-ma,2,200
P20,nma-ma.03.rtf,nma-ma,2,220
P21,nma-ma.03.rtf,nma-ma,2,196
P22,nma-ma.03.rtf,nma-ma,2,297
P23,nma-ma.03.rtf,nma-ma,2,297
P24,nma-ma.03.rtf,nma-ma,2,518
P25,nma-ma.03.rtf,nma-ma,2,322
P26,nma-ma.03.rtf,nma-ma,2,105
P27,nma-ma.03.rtf,nma-ma,2,141
P28,nma-ma.03.rtf,nma-ma,2,391
P29,nma-ma.03.rtf,nma-ma,2,259
P30,nma-ma.03.rtf,nma-ma,2,449
P31,nma-ma.03.rtf,nma-ma,2,315
P32,nma-ma.03.rtf,nma-ma,2,229
P33,nma-ma.03.rtf,nma-ma,2,380
P34,nma-ma.03.rtf,nma-ma,2,269
P35,nma-ma.03.rtf,nma-ma,2,190
P36,nma-ma.03.rtf,nma-ma,2,220
P37,nma-ma.03.rtf,nma-ma,2,237
P01,nma-ma.04.rtf,nma-ma,2,161
P02,nma-ma.04.rtf,nma-ma,2,68
P03,nma-ma.04.rtf,nma-ma,2,0
P04,nma-ma.04.rtf,nma-ma,2,185
P05,nma-ma.04.rtf,nma-ma,2,0
P06,nma-ma.04.rtf,nma-ma,2,166
P07,nma-ma.04.rtf,nma-ma,2,97
P08,nma-ma.04.rtf,nma-ma,2,391
P09,nma-ma.04.rtf,nma-ma,2,219
P10,nma-ma.04.rtf,nma-ma,2,112
P11,nma-ma.04.rtf,nma-ma,2,425
P12,nma-ma.04.rtf,nma-ma,2,214
P13,nma-ma.04.rtf,nma-ma,2,88
P14,nma-ma.04.rtf,nma-ma,2,117
P15,nma-ma.04.rtf,nma-ma,2,68
P16,nma-ma.04.rtf,nma-ma,2,215
P17,nma-ma.04.rtf,nma-ma,2,0
P18,nma-ma.04.rtf,nma-ma,2,171
P19,nma-ma.04.rtf,nma-ma,2,156
P20,nma-ma.04.rtf,nma-ma,2,415
P21,nma-ma.04.rtf,nma-ma,2,223
P22,nma-ma.04.rtf,nma-ma,2,161
P23,nma-ma.04.rtf,nma-ma,2,191
P24,nma-ma.04.rtf,nma-ma,2,171
P25,nma-ma.04.rtf,nma-ma,2,342
P26,nma-ma.04.rtf,nma-ma,2,120
P27,nma-ma.04.rtf,nma-ma,2,132
P28,nma-ma.04.rtf,nma-ma,2,68
P29,nma-ma.04.rtf,nma-ma,2,160
P30,nma-ma.04.rtf,nma-ma,2,254
P31,nma-ma.04.rtf,nma-ma,2,204
P32,nma-ma.04.rtf,nma-ma,2,132
P33,nma-ma.04.rtf,nma-ma,2,233
P34,nma-ma.04.rtf,nma-ma,2,429
P35,nma-ma.04.rtf,nma-ma,2,79
P36,nma-ma.04.rtf,nma-ma,2,219
P37,nma-ma.04.rtf,nma-ma,2,112
P01,nma-ma.05.rtf,nma-ma,2,906
P02,nma-ma.05.rtf,nma-ma,2,151
P03,nma-ma.05.rtf,nma-ma,2,58
P04,nma-ma.05.rtf,nma-ma,2,117
P05,nma-ma.05.rtf,nma-ma,2,151
P06,nma-ma.05.rtf,nma-ma,2,151
P07,nma-ma.05.rtf,nma-ma,2,210
P08,nma-ma.05.rtf,nma-ma,2,239
P09,nma-ma.05.rtf,nma-ma,2,205
P10,nma-ma.05.rtf,nma-ma,2,136
P11,nma-ma.05.rtf,nma-ma,2,116
P12,nma-ma.05.rtf,nma-ma,2,53
P13,nma-ma.05.rtf,nma-ma,2,146
P14,nma-ma.05.rtf,nma-ma,2,132
P15,nma-ma.05.rtf,nma-ma,2,73
P16,nma-ma.05.rtf,nma-ma,2,0
P17,nma-ma.05.rtf,nma-ma,2,205
P18,nma-ma.05.rtf,nma-ma,2,488
P19,nma-ma.05.rtf,nma-ma,2,239
P20,nma-ma.05.rtf,nma-ma,2,200
P21,nma-ma.05.rtf,nma-ma,2,195
P22,nma-ma.05.rtf,nma-ma,2,242
P23,nma-ma.05.rtf,nma-ma,2,50
P24,nma-ma.05.rtf,nma-ma,2,374
P25,nma-ma.05.rtf,nma-ma,2,951
P26,nma-ma.05.rtf,nma-ma,2,251
P27,nma-ma.05.rtf,nma-ma,2,141
P28,nma-ma.05.rtf,nma-ma,2,239
P29,nma-ma.05.rtf,nma-ma,2,102
P30,nma-ma.05.rtf,nma-ma,2,166
P31,nma-ma.05.rtf,nma-ma,2,112
P32,nma-ma.05.rtf,nma-ma,2,200
P33,nma-ma.05.rtf,nma-ma,2,215
P34,nma-ma.05.rtf,nma-ma,2,523
P35,nma-ma.05.rtf,nma-ma,2,137
P36,nma-ma.05.rtf,nma-ma,2,237
P37,nma-ma.05.rtf,nma-ma,2,136
P01,nma-ma.06.rtf,nma-ma,2,281
P02,nma-ma.06.rtf,nma-ma,2,132
P03,nma-ma.06.rtf,nma-ma,2,83
P04,nma-ma.06.rtf,nma-ma,2,185
P05,nma-ma.06.rtf,nma-ma,2,107
P06,nma-ma.06.rtf,nma-ma,2,112
P07,nma-ma.06.rtf,nma-ma,2,102
P08,nma-ma.06.rtf,nma-ma,2,0
P09,nma-ma.06.rtf,nma-ma,2,210
P10,nma-ma.06.rtf,nma-ma,2,234
P11,nma-ma.06.rtf,nma-ma,2,440
P12,nma-ma.06.rtf,nma-ma,2,286
P13,nma-ma.06.rtf,nma-ma,2,254
P14,nma-ma.06.rtf,nma-ma,2,284
P15,nma-ma.06.rtf,nma-ma,2,146
P16,nma-ma.06.rtf,nma-ma,2,220
P17,nma-ma.06.rtf,nma-ma,2,0
P18,nma-ma.06.rtf,nma-ma,2,132
P19,nma-ma.06.rtf,nma-ma,2,180
P20,nma-ma.06.rtf,nma-ma,2,141
P21,nma-ma.06.rtf,nma-ma,2,224
P22,nma-ma.06.rtf,nma-ma,2,160
P23,nma-ma.06.rtf,nma-ma,2,241
P24,nma-ma.06.rtf,nma-ma,2,337
P25,nma-ma.06.rtf,nma-ma,2,357
P26,nma-ma.06.rtf,nma-ma,2,382
P27,nma-ma.06.rtf,nma-ma,2,156
P28,nma-ma.06.rtf,nma-ma,2,63
P29,nma-ma.06.rtf,nma-ma,2,195
P30,nma-ma.06.rtf,nma-ma,2,308
P31,nma-ma.06.rtf,nma-ma,2,313
P32,nma-ma.06.rtf,nma-ma,2,400
P33,nma-ma.06.rtf,nma-ma,2,361
P34,nma-ma.06.rtf,nma-ma,2,283
P35,nma-ma.06.rtf,nma-ma,2,420
P36,nma-ma.06.rtf,nma-ma,2,161
P37,nma-ma.06.rtf,nma-ma,2,171
P01,nma-ma.07.rtf,nma-ma,2,148
P02,nma-ma.07.rtf,nma-ma,2,195
P03,nma-ma.07.rtf,nma-ma,2,0
P04,nma-ma.07.rtf,nma-ma,2,122
P05,nma-ma.07.rtf,nma-ma,2,293
P06,nma-ma.07.rtf,nma-ma,2,464
P07,nma-ma.07.rtf,nma-ma,2,210
