Participant,Stimulus,condition,semantic,RT
P27,ma-nma.04.rtf,ma-nma,1,474
P28,ma-nma.04.rtf,ma-nma,1,0
P29,ma-nma.04.rtf,ma-nma,1,459
P30,ma-nma.04.rtf,ma-nma,1,611
P31,ma-nma.04.rtf,ma-nma,1,195
P32,ma-nma.04.rtf,ma-nma,1,620
P33,ma-nma.04.rtf,ma-nma,1,205
P34,ma-nma.04.rtf,ma-nma,1,200
P35,ma-nma.04.rtf,ma-nma,1,136
P36,ma-nma.04.rtf,ma-nma,1,68
P37,ma-nma.04.rtf,ma-nma,1,410
P01,ma-nma.05.rtf,ma-nma,1,287
P02,ma-nma.05.rtf,ma-nma,1,0
P03,ma-nma.05.rtf,ma-nma,1,0
P04,ma-nma.05.rtf,ma-nma,1,0
P05,ma-nma.05.rtf,ma-nma,1,0
P06,ma-nma.05.rtf,ma-nma,1,958
P07,ma-nma.05.rtf,ma-nma,1,400
P08,ma-nma.05.rtf,ma-nma,1,631
P09,ma-nma.05.rtf,ma-nma,1,176
P10,ma-nma.05.rtf,ma-nma,1,0
P11,ma-nma.05.rtf,ma-nma,1,0
P12,ma-nma.05.rtf,ma-nma,1,0
P13,ma-nma.05.rtf,ma-nma,1,0
P15,ma-nma.05.rtf,ma-nma,1,0
P16,ma-nma.05.rtf,ma-nma,1,0
P17,ma-nma.05.rtf,ma-nma,1,0
P18,ma-nma.05.rtf,ma-nma,1,0
P20,ma-nma.05.rtf,ma-nma,1,352
P21,ma-nma.05.rtf,ma-nma,1,234
P22,ma-nma.05.rtf,ma-nma,1,0
P23,ma-nma.05.rtf,ma-nma,1,267
P24,ma-nma.05.rtf,ma-nma,1,0
P25,ma-nma.05.rtf,ma-nma,1,221
P26,ma-nma.05.rtf,ma-nma,1,156
P27,ma-nma.05.rtf,ma-nma,1,322
P28,ma-nma.05.rtf,ma-nma,1,68
P29,ma-nma.05.rtf,ma-nma,1,1066
P30,ma-nma.05.rtf,ma-nma,1,586
P31,ma-nma.05.rtf,ma-nma,1,151
P33,ma-nma.05.rtf,ma-nma,1,0
P34,ma-nma.05.rtf,ma-nma,1,0
P35,ma-nma.05.rtf,ma-nma,1,581
P36,ma-nma.05.rtf,ma-nma,1,0
P37,ma-nma.05.rtf,ma-nma,1,269
P02,ma-nma.06.rtf,ma-nma,1,0
P03,ma-nma.06.rtf,ma-nma,1,249
P04,ma-nma.06.rtf,ma-nma,1,376
P05,ma-nma.06.rtf,ma-nma,1,0
P06,ma-nma.06.rtf,ma-nma,1,0
P07,ma-nma.06.rtf,ma-nma,1,171
P08,ma-nma.06.rtf,ma-nma,1,748
P09,ma-nma.06.rtf,ma-nma,1,0
P10,ma-nma.06.rtf,ma-nma,1,0
P11,ma-nma.06.rtf,ma-nma,1,582
P12,ma-nma.06.rtf,ma-nma,1,787
P13,ma-nma.06.rtf,ma-nma,1,92
P15,ma-nma.06.rtf,ma-nma,1,567
P16,ma-nma.06.rtf,ma-nma,1,0
P17,ma-nma.06.rtf,ma-nma,1,0
P18,ma-nma.06.rtf,ma-nma,1,0
P20,ma-nma.06.rtf,ma-nma,1,0
P21,ma-nma.06.rtf,ma-nma,1,0
P22,ma-nma.06.rtf,ma-nma,1,0
P23,ma-nma.06.rtf,ma-nma,1,362
P24,ma-nma.06.rtf,ma-nma,1,457
P25,ma-nma.06.rtf,ma-nma,1,0
P26,ma-nma.06.rtf,ma-nma,1,387
P27,ma-nma.06.rtf,ma-nma,1,156
P28,ma-nma.06.rtf,ma-nma,1,132
P29,ma-nma.06.rtf,ma-nma,1,170
P30,ma-nma.06.rtf,ma-nma,1,273
P31,ma-nma.06.rtf,ma-nma,1,0
P32,ma-nma.06.rtf,ma-nma,1,317
P33,ma-nma.06.rtf,ma-nma,1,0
P34,ma-nma.06.rtf,ma-nma,1,0
P35,ma-nma.06.rtf,ma-nma,1,630
P36,ma-nma.06.rtf,ma-nma,1,352
P37,ma-nma.06.rtf,ma-nma,1,410
P01,ma-nma.07.rtf,ma-nma,1,513
P02,ma-nma.07.rtf,ma-nma,1,0
P03,ma-nma.07.rtf,ma-nma,1,0
P04,ma-nma.07.rtf,ma-nma,1,195
P05,ma-nma.07.rtf,ma-nma,1,0
P06,ma-nma.07.rtf,ma-nma,1,811
P07,ma-nma.07.rtf,ma-nma,1,538
P08,ma-nma.07.rtf,ma-nma,1,0
P09,ma-nma.07.rtf,ma-nma,1,356
P10,ma-nma.07.rtf,ma-nma,1,215
P11,ma-nma.07.rtf,ma-nma,1,0
P12,ma-nma.07.rtf,ma-nma,1,298
P13,ma-nma.07.rtf,ma-nma,1,0
P14,ma-nma.07.rtf,ma-nma,1,846
P15,ma-nma.07.rtf,ma-nma,1,650
P16,ma-nma.07.rtf,ma-nma,1,0
P17,ma-nma.07.rtf,ma-nma,1,312
P18,ma-nma.07.rtf,ma-nma,1,0
P19,ma-nma.07.rtf,ma-nma,1,841
P20,ma-nma.07.rtf,ma-nma,1,376
P22,ma-nma.07.rtf,ma-nma,1,0
P23,ma-nma.07.rtf,ma-nma,1,790
P24,ma-nma.07.rtf,ma-nma,1,241
P25,ma-nma.07.rtf,ma-nma,1,291
P26,ma-nma.07.rtf,ma-nma,1,0
P27,ma-nma.07.rtf,ma-nma,1,244
P28,ma-nma.07.rtf,ma-nma,1,0
P29,ma-nma.07.rtf,ma-nma,1,591
P30,ma-nma.07.rtf,ma-nma,1,0
P31,ma-nma.07.rtf,ma-nma,1,229
P32,ma-nma.07.rtf,ma-nma,1,611
P33,ma-nma.07.rtf,ma-nma,1,0
P34,ma-nma.07.rtf,ma-nma,1,0
P35,ma-nma.07.rtf,ma-nma,1,577
P36,ma-nma.07.rtf,ma-nma,1,0
P37,ma-nma.07.rtf,ma-nma,1,1061
P01,ma-nma.08.rtf,ma-nma,1,95
P02,ma-nma.08.rtf,ma-nma,1,0
P03,ma-nma.08.rtf,ma-nma,1,180
P04,ma-nma.08.rtf,ma-nma,1,0
P05,ma-nma.08.rtf,ma-nma,1,0
P06,ma-nma.08.rtf,ma-nma,1,156
P07,ma-nma.08.rtf,ma-nma,1,259
P08,ma-nma.08.rtf,ma-nma,1,254
P09,ma-nma.08.rtf,ma-nma,1,0
P10,ma-nma.08.rtf,ma-nma,1,0
P11,ma-nma.08.rtf,ma-nma,1,0
P12,ma-nma.08.rtf,ma-nma,1,0
P13,ma-nma.08.rtf,ma-nma,1,190
P15,ma-nma.08.rtf,ma-nma,1,1124
P16,ma-nma.08.rtf,ma-nma,1,0
P17,ma-nma.08.rtf,ma-nma,1,479
P18,ma-nma.08.rtf,ma-nma,1,0
P19,ma-nma.08.rtf,ma-nma,1,676
P20,ma-nma.08.rtf,ma-nma,1,166
P21,ma-nma.08.rtf,ma-nma,1,591
P22,ma-nma.08.rtf,ma-nma,1,0
P23,ma-nma.08.rtf,ma-nma,1,317
P24,ma-nma.08.rtf,ma-nma,1,588
P25,ma-nma.08.rtf,ma-nma,1,302
P26,ma-nma.08.rtf,ma-nma,1,0
P27,ma-nma.08.rtf,ma-nma,1,141
P28,ma-nma.08.rtf,ma-nma,1,396
P29,ma-nma.08.rtf,ma-nma,1,127
P30,ma-nma.08.rtf,ma-nma,1,220
P31,ma-nma.08.rtf,ma-nma,1,0
P32,ma-nma.08.rtf,ma-nma,1,552
P33,ma-nma.08.rtf,ma-nma,1,0
P34,ma-nma.08.rtf,ma-nma,1,0
P35,ma-nma.08.rtf,ma-nma,1,591
P36,ma-nma.08.rtf,ma-nma,1,0
P37,ma-nma.08.rtf,ma-nma,1,293
P01,ma-nma.09.rtf,ma-nma,1,568
P02,ma-nma.09.rtf,ma-nma,1,0
P03,ma-nma.09.rtf,ma-nma,1,264
P04,ma-nma.09.rtf,ma-nma,1,190
P05,ma-nma.09.rtf,ma-nma,1,0
P06,ma-nma.09.rtf,ma-nma,1,0
P07,ma-nma.09.rtf,ma-nma,1,0
P08,ma-nma.09.rtf,ma-nma,1,0
P09,ma-nma.09.rtf,ma-nma,1,0
P10,ma-nma.09.rtf,ma-nma,1,0
P11,ma-nma.09.rtf,ma-nma,1,0
P12,ma-nma.09.rtf,ma-nma,1,391
P13,ma-nma.09.rtf,ma-nma,1,225
P15,ma-nma.09.rtf,ma-nma,1,493
P16,ma-nma.09.rtf,ma-nma,1,0
P17,ma-nma.09.rtf,ma-nma,1,401
P18,ma-nma.09.rtf,ma-nma,1,220
P19,ma-nma.09.rtf,ma-nma,1,855
P20,ma-nma.09.rtf,ma-nma,1,914
P21,ma-nma.09.rtf,ma-nma,1,332
P22,ma-nma.09.rtf,ma-nma,1,276
P23,ma-nma.09.rtf,ma-nma,1,659
P24,ma-nma.09.rtf,ma-nma,1,0
P25,ma-nma.09.rtf,ma-nma,1,201
P26,ma-nma.09.rtf,ma-nma,1,146
P27,ma-nma.09.rtf,ma-nma,1,249
P28,ma-nma.09.rtf,ma-nma,1,811
P29,ma-nma.09.rtf,ma-nma,1,88
P30,ma-nma.09.rtf,ma-nma,1,484
P31,ma-nma.09.rtf,ma-nma,1,0
P32,ma-nma.09.rtf,ma-nma,1,0
P33,ma-nma.09.rtf,ma-nma,1,0
P34,ma-nma.09.rtf,ma-nma,1,0
P35,ma-nma.09.rtf,ma-nma,1,171
P36,ma-nma.09.rtf,ma-nma,1,0
P37,ma-nma.09.rtf,ma-nma,1,415
P01,ma-nma.10.rtf,ma-nma,1,367
P02,ma-nma.10.rtf,ma-nma,1,0
P03,ma-nma.10.rtf,ma-nma,1,0
P04,ma-nma.10.rtf,ma-nma,1,73
P05,ma-nma.10.rtf,ma-nma,1,0
P06,ma-nma.10.rtf,ma-nma,1,949
P07,ma-nma.10.rtf,ma-nma,1,0
P08,ma-nma.10.rtf,ma-nma,1,0
P09,ma-nma.10.rtf,ma-nma,1,151
P10,ma-nma.10.rtf,ma-nma,1,254
P11,ma-nma.10.rtf,ma-nma,1,415
P12,ma-nma.10.rtf,ma-nma,1,53
P13,ma-nma.10.rtf,ma-nma,1,0
P15,ma-nma.10.rtf,ma-nma,1,572
P16,ma-nma.10.rtf,ma-nma,1,58
P17,ma-nma.10.rtf,ma-nma,1,161
P18,ma-nma.10.rtf,ma-nma,1,0
P19,ma-nma.10.rtf,ma-nma,1,440
P20,ma-nma.10.rtf,ma-nma,1,0
P21,ma-nma.10.rtf,ma-nma,1,0
P22,ma-nma.10.rtf,ma-nma,1,387
P23,ma-nma.10.rtf,ma-nma,1,518
P24,ma-nma.10.rtf,ma-nma,1,443
P25,ma-nma.10.rtf,ma-nma,1,574
P26,ma-nma.10.rtf,ma-nma,1,392
P27,ma-nma.10.rtf,ma-nma,1,205
P28,ma-nma.10.rtf,ma-nma,1,396
P29,ma-nma.10.rtf,ma-nma,1,625
P30,ma-nma.10.rtf,ma-nma,1,293
P31,ma-nma.10.rtf,ma-nma,1,0
P32,ma-nma.10.rtf,ma-nma,1,342
P33,ma-nma.10.rtf,ma-nma,1,0
P34,ma-nma.10.rtf,ma-nma,1,0
P35,ma-nma.10.rtf,ma-nma,1,376
P36,ma-nma.10.rtf,ma-nma,1,0
P37,ma-nma.10.rtf,ma-nma,1,1026
P01,ma-nma.11.rtf,ma-nma,1,629
P02,ma-nma.11.rtf,ma-nma,1,0
P03,ma-nma.11.rtf,ma-nma,1,0
P04,ma-nma.11.rtf,ma-nma,1,0
P05,ma-nma.11.rtf,ma-nma,1,0
P06,ma-nma.11.rtf,ma-nma,1,0
P07,ma-nma.11.rtf,ma-nma,1,0
P08,ma-nma.11.rtf,ma-nma,1,0
P09,ma-nma.11.rtf,ma-nma,1,205
P10,ma-nma.11.rtf,ma-nma,1,0
P11,ma-nma.11.rtf,ma-nma,1,308
P12,ma-nma.11.rtf,ma-nma,1,636
P13,ma-nma.11.rtf,ma-nma,1,0
P14,ma-nma.11.rtf,ma-nma,1,1041
P15,ma-nma.11.rtf,ma-nma,1,1188
P16,ma-nma.11.rtf,ma-nma,1,0
P17,ma-nma.11.rtf,ma-nma,1,0
P18,ma-nma.11.rtf,ma-nma,1,0
P19,ma-nma.11.rtf,ma-nma,1,293
P20,ma-nma.11.rtf,ma-nma,1,254
P21,ma-nma.11.rtf,ma-nma,1,586
P22,ma-nma.11.rtf,ma-nma,1,0
P23,ma-nma.11.rtf,ma-nma,1,246
P24,ma-nma.11.rtf,ma-nma,1,382
P25,ma-nma.11.rtf,ma-nma,1,372
P26,ma-nma.11.rtf,ma-nma,1,0
P27,ma-nma.11.rtf,ma-nma,1,156
P28,ma-nma.11.rtf,ma-nma,1,171
P29,ma-nma.11.rtf,ma-nma,1,762
P30,ma-nma.11.rtf,ma-nma,1,704
P31,ma-nma.11.rtf,ma-nma,1,171
P32,ma-nma.11.rtf,ma-nma,1,268
P33,ma-nma.11.rtf,ma-nma,1,0
P34,ma-nma.11.rtf,ma-nma,1,0
P35,ma-nma.11.rtf,ma-nma,1,0
P36,ma-nma.11.rtf,ma-nma,1,0
P37,ma-nma.11.rtf,ma-nma,1,381
P01,ma-nma.12.rtf,ma-nma,1,0
P02,ma-nma.12.rtf,ma-nma,1,0
P03,ma-nma.12.rtf,ma-nma,1,195
P04,ma-nma.12.rtf,ma-nma,1,0
P05,ma-nma.12.rtf,ma-nma,1,767
P06,ma-nma.12.rtf,ma-nma,1,548
P07,ma-nma.12.rtf,ma-nma,1,0
P08,ma-nma.12.rtf,ma-nma,1,151
P09,ma-nma.12.rtf,ma-nma,1,0
P10,ma-nma.12.rtf,ma-nma,1,185
P11,ma-nma.12.rtf,ma-nma,1,146
P12,ma-nma.12.rtf,ma-nma,1,704
P13,ma-nma.12.rtf,ma-nma,1,146
P16,ma-nma.12.rtf,ma-nma,1,400
P17,ma-nma.12.rtf,ma-nma,1,0
P18,ma-nma.12.rtf,ma-nma,1,0
P19,ma-nma.12.rtf,ma-nma,1,337
P20,ma-nma.12.rtf,ma-nma,1,229
P21,ma-nma.12.rtf,ma-nma,1,582
P22,ma-nma.12.rtf,ma-nma,1,236
P23,ma-nma.12.rtf,ma-nma,1,488
P24,ma-nma.12.rtf,ma-nma,1,221
P26,ma-nma.12.rtf,ma-nma,1,684
P27,ma-nma.12.rtf,ma-nma,1,151
P28,ma-nma.12.rtf,ma-nma,1,254
P29,ma-nma.12.rtf,ma-nma,1,865
P30,ma-nma.12.rtf,ma-nma,1,655
P31,ma-nma.12.rtf,ma-nma,1,83
P32,ma-nma.12.rtf,ma-nma,1,473
P33,ma-nma.12.rtf,ma-nma,1,225
P34,ma-nma.12.rtf,ma-nma,1,141
P35,ma-nma.12.rtf,ma-nma,1,400
P36,ma-nma.12.rtf,ma-nma,1,269
P37,ma-nma.12.rtf,ma-nma,1,596
P01,nma-ma.01.rtf,nma-ma,2,0
P02,nma-ma.01.rtf,nma-ma,2,205
P03,nma-ma.01.rtf,nma-ma,2,0
P04,nma-ma.01.rtf,nma-ma,2,0
P05,nma-ma.01.rtf,nma-ma,2,156
P06,nma-ma.01.rtf,nma-ma,2,391
P07,nma-ma.01.rtf,nma-ma,2,68
P08,nma-ma.01.rtf,nma-ma,2,269
P09,nma-ma.01.rtf,nma-ma,2,0
P10,nma-ma.01.rtf,nma-ma,2,264
P11,nma-ma.01.rtf,nma-ma,2,0
P12,nma-ma.01.rtf,nma-ma,2,97
P13,nma-ma.01.rtf,nma-ma,2,518
P14,nma-ma.01.rtf,nma-ma,2,195
P16,nma-ma.01.rtf,nma-ma,2,0
P17,nma-ma.01.rtf,nma-ma,2,0
P18,nma-ma.01.rtf,nma-ma,2,141
P19,nma-ma.01.rtf,nma-ma,2,166
P20,nma-ma.01.rtf,nma-ma,2,117
P21,nma-ma.01.rtf,nma-ma,2,244
P22,nma-ma.01.rtf,nma-ma,2,0
P23,nma-ma.01.rtf,nma-ma,2,533
P24,nma-ma.01.rtf,nma-ma,2,563
P25,nma-ma.01.rtf,nma-ma,2,543
P26,nma-ma.01.rtf,nma-ma,2,568
P27,nma-ma.01.rtf,nma-ma,2,249
P28,nma-ma.01.rtf,nma-ma,2,0
P29,nma-ma.01.rtf,nma-ma,2,806
P30,nma-ma.01.rtf,nma-ma,2,312
P31,nma-ma.01.rtf,nma-ma,2,107
P32,nma-ma.01.rtf,nma-ma,2,596
P33,nma-ma.01.rtf,nma-ma,2,332
P34,nma-ma.01.rtf,nma-ma,2,0
P35,nma-ma.01.rtf,nma-ma,2,181
P36,nma-ma.01.rtf,nma-ma,2,176
P37,nma-ma.01.rtf,nma-ma,2,225
P01,nma-ma.02.rtf,nma-ma,2,468
P02,nma-ma.02.rtf,nma-ma,2,0
P03,nma-ma.02.rtf,nma-ma,2,0
P04,nma-ma.02.rtf,nma-ma,2,254
P05,nma-ma.02.rtf,nma-ma,2,0
P06,nma-ma.02.rtf,nma-ma,2,0
P07,nma-ma.02.rtf,nma-ma,2,0
P08,nma-ma.02.rtf,nma-ma,2,0
P09,nma-ma.02.rtf,nma-ma,2,0
P10,nma-ma.02.rtf,nma-ma,2,0
P11,nma-ma.02.rtf,nma-ma,2,112
P12,nma-ma.02.rtf,nma-ma,2,0
P13,nma-ma.02.rtf,nma-ma,2,0
P14,nma-ma.02.rtf,nma-ma,2,484
P15,nma-ma.02.rtf,nma-ma,2,249
P16,nma-ma.02.rtf,nma-ma,2,0
P17,nma-ma.02.rtf,nma-ma,2,0
P18,nma-ma.02.rtf,nma-ma,2,0
P19,nma-ma.02.rtf,nma-ma,2,303
P20,nma-ma.02.rtf,nma-ma,2,405
P21,nma-ma.02.rtf,nma-ma,2,0
P22,nma-ma.02.rtf,nma-ma,2,0
P23,nma-ma.02.rtf,nma-ma,2,0
P24,nma-ma.02.rtf,nma-ma,2,0
P25,nma-ma.02.rtf,nma-ma,2,0
P26,nma-ma.02.rtf,nma-ma,2,115
P27,nma-ma.02.rtf,nma-ma,2,132
P28,nma-ma.02.rtf,nma-ma,2,670
P29,nma-ma.02.rtf,nma-ma,2,146
P30,nma-ma.02.rtf,nma-ma,2,228
P31,nma-ma.02.rtf,nma-ma,2,0
P32,nma-ma.02.rtf,nma-ma,2,0
P33,nma-ma.02.rtf,nma-ma,2,0
P34,nma-ma.02.rtf,nma-ma,2,0
P35,nma-ma.02.rtf,nma-ma,2,298
P36,nma-ma.02.rtf,nma-ma,2,0
P37,nma-ma.02.rtf,nma-ma,2,83
P01,nma-ma.03.rtf,nma-ma,2,0
P02,nma-ma.03.rtf,nma-ma,2,127
P03,nma-ma.03.rtf,nma-ma,2,0
P04,nma-ma.03.rtf,nma-ma,2,0
P05,nma-ma.03.rtf,nma-ma,2,0
P06,nma-ma.03.rtf,nma-ma,2,0
P07,nma-ma.03.rtf,nma-ma,2,366
P08,nma-ma.03.rtf,nma-ma,2,0
P09,nma-ma.03.rtf,nma-ma,2,0
P10,nma-ma.03.rtf,nma-ma,2,68
P11,nma-ma.03.rtf,nma-ma,2,0
P12,nma-ma.03.rtf,nma-ma,2,78
P13,nma-ma.03.rtf,nma-ma,2,0
P14,nma-ma.03.rtf,nma-ma,2,577
P15,nma-ma.03.rtf,nma-ma,2,459
P16,nma-ma.03.rtf,nma-ma,2,0
P17,nma-ma.03.rtf,nma-ma,2,347
P18,nma-ma.03.rtf,nma-ma,2,0
P19,nma-ma.03.rtf,nma-ma,2,342
P20,nma-ma.03.rtf,nma-ma,2,0
P21,nma-ma.03.rtf,nma-ma,2,0
P22,nma-ma.03.rtf,nma-ma,2,0
P23,nma-ma.03.rtf,nma-ma,2,543
P24,nma-ma.03.rtf,nma-ma,2,0
P25,nma-ma.03.rtf,nma-ma,2,387
P26,nma-ma.03.rtf,nma-ma,2,161
P27,nma-ma.03.rtf,nma-ma,2,0
P28,nma-ma.03.rtf,nma-ma,2,0
P29,nma-ma.03.rtf,nma-ma,2,0
P30,nma-ma.03.rtf,nma-ma,2,161
P31,nma-ma.03.rtf,nma-ma,2,0
P32,nma-ma.03.rtf,nma-ma,2,171
P33,nma-ma.03.rtf,nma-ma,2,0
P34,nma-ma.03.rtf,nma-ma,2,0
P35,nma-ma.03.rtf,nma-ma,2,0
P36,nma-ma.03.rtf,nma-ma,2,0
P37,nma-ma.03.rtf,nma-ma,2,625
P01,nma-ma.04.rtf,nma-ma,2,276
P02,nma-ma.04.rtf,nma-ma,2,0
P03,nma-ma.04.rtf,nma-ma,2,0
P04,nma-ma.04.rtf,nma-ma,2,0
P05,nma-ma.04.rtf,nma-ma,2,831
P06,nma-ma.04.rtf,nma-ma,2,122
P07,nma-ma.04.rtf,nma-ma,2,371
P08,nma-ma.04.rtf,nma-ma,2,0
P09,nma-ma.04.rtf,nma-ma,2,0
P10,nma-ma.04.rtf,nma-ma,2,0
P11,nma-ma.04.rtf,nma-ma,2,185
P12,nma-ma.04.rtf,nma-ma,2,533
P13,nma-ma.04.rtf,nma-ma,2,0
P14,nma-ma.04.rtf,nma-ma,2,127
P15,nma-ma.04.rtf,nma-ma,2,283
P16,nma-ma.04.rtf,nma-ma,2,0
P17,nma-ma.04.rtf,nma-ma,2,0
P18,nma-ma.04.rtf,nma-ma,2,0
P19,nma-ma.04.rtf,nma-ma,2,274
P20,nma-ma.04.rtf,nma-ma,2,0
P21,nma-ma.04.rtf,nma-ma,2,924
P22,nma-ma.04.rtf,nma-ma,2,377
P23,nma-ma.04.rtf,nma-ma,2,367
P24,nma-ma.04.rtf,nma-ma,2,266
P25,nma-ma.04.rtf,nma-ma,2,674
P26,nma-ma.04.rtf,nma-ma,2,221
P27,nma-ma.04.rtf,nma-ma,2,0
P28,nma-ma.04.rtf,nma-ma,2,0
P29,nma-ma.04.rtf,nma-ma,2,450
P30,nma-ma.04.rtf,nma-ma,2,176
P31,nma-ma.04.rtf,nma-ma,2,0
P32,nma-ma.04.rtf,nma-ma,2,0
P33,nma-ma.04.rtf,nma-ma,2,0
P34,nma-ma.04.rtf,nma-ma,2,0
P35,nma-ma.04.rtf,nma-ma,2,259
P36,nma-ma.04.rtf,nma-ma,2,0
P37,nma-ma.04.rtf,nma-ma,2,464
P01,nma-ma.05.rtf,nma-ma,2,332
P02,nma-ma.05.rtf,nma-ma,2,0
P03,nma-ma.05.rtf,nma-ma,2,0
P04,nma-ma.05.rtf,nma-ma,2,88
P05,nma-ma.05.rtf,nma-ma,2,0
P06,nma-ma.05.rtf,nma-ma,2,877
P07,nma-ma.05.rtf,nma-ma,2,0
P08,nma-ma.05.rtf,nma-ma,2,0
P09,nma-ma.05.rtf,nma-ma,2,0
P10,nma-ma.05.rtf,nma-ma,2,0
P12,nma-ma.05.rtf,nma-ma,2,180
P13,nma-ma.05.rtf,nma-ma,2,78
P14,nma-ma.05.rtf,nma-ma,2,762
P15,nma-ma.05.rtf,nma-ma,2,542
P16,nma-ma.05.rtf,nma-ma,2,748
P17,nma-ma.05.rtf,nma-ma,2,239
P18,nma-ma.05.rtf,nma-ma,2,127
P19,nma-ma.05.rtf,nma-ma,2,186
P20,nma-ma.05.rtf,nma-ma,2,0
P21,nma-ma.05.rtf,nma-ma,2,0
P22,nma-ma.05.rtf,nma-ma,2,312
P23,nma-ma.05.rtf,nma-ma,2,332
P24,nma-ma.05.rtf,nma-ma,2,483
P25,nma-ma.05.rtf,nma-ma,2,241
P26,nma-ma.05.rtf,nma-ma,2,342
P27,nma-ma.05.rtf,nma-ma,2,0
P28,nma-ma.05.rtf,nma-ma,2,709
P29,nma-ma.05.rtf,nma-ma,2,0
P30,nma-ma.05.rtf,nma-ma,2,601
P31,nma-ma.05.rtf,nma-ma,2,0
P32,nma-ma.05.rtf,nma-ma,2,425
P33,nma-ma.05.rtf,nma-ma,2,317
P34,nma-ma.05.rtf,nma-ma,2,0
P35,nma-ma.05.rtf,nma-ma,2,63
P36,nma-ma.05.rtf,nma-ma,2,239
P37,nma-ma.05.rtf,nma-ma,2,181
P01,nma-ma.06.rtf,nma-ma,2,261
P02,nma-ma.06.rtf,nma-ma,2,0
P03,nma-ma.06.rtf,nma-ma,2,107
P04,nma-ma.06.rtf,nma-ma,2,88
P05,nma-ma.06.rtf,nma-ma,2,0
P06,nma-ma.06.rtf,nma-ma,2,0
P07,nma-ma.06.rtf,nma-ma,2,0
P08,nma-ma.06.rtf,nma-ma,2,0
P09,nma-ma.06.rtf,nma-ma,2,0
P10,nma-ma.06.rtf,nma-ma,2,0
P11,nma-ma.06.rtf,nma-ma,2,0
P12,nma-ma.06.rtf,nma-ma,2,0
P13,nma-ma.06.rtf,nma-ma,2,0
P14,nma-ma.06.rtf,nma-ma,2,689
P15,nma-ma.06.rtf,nma-ma,2,190
P16,nma-ma.06.rtf,nma-ma,2,0
P17,nma-ma.06.rtf,nma-ma,2,0
P18,nma-ma.06.rtf,nma-ma,2,0
P19,nma-ma.06.rtf,nma-ma,2,0
P20,nma-ma.06.rtf,nma-ma,2,679
P21,nma-ma.06.rtf,nma-ma,2,0
P22,nma-ma.06.rtf,nma-ma,2,0
P23,nma-ma.06.rtf,nma-ma,2,549
P24,nma-ma.06.rtf,nma-ma,2,0
P25,nma-ma.06.rtf,nma-ma,2,307
P26,nma-ma.06.rtf,nma-ma,2,477
P27,nma-ma.06.rtf,nma-ma,2,0
P28,nma-ma.06.rtf,nma-ma,2,0
P29,nma-ma.06.rtf,nma-ma,2,0
P30,nma-ma.06.rtf,nma-ma,2,533
P31,nma-ma.06.rtf,nma-ma,2,78
P32,nma-ma.06.rtf,nma-ma,2,0
P33,nma-ma.06.rtf,nma-ma,2,0
P34,nma-ma.06.rtf,nma-ma,2,0
P35,nma-ma.06.rtf,nma-ma,2,0
P36,nma-ma.06.rtf,nma-ma,2,0
P37,nma-ma.06.rtf,nma-ma,2,552
P01,nma-ma.07.rtf,nma-ma,2,0
P02,nma-ma.07.rtf,nma-ma,2,161
P03,nma-ma.07.rtf,nma-ma,2,0
P04,nma-ma.07.rtf,nma-ma,2,0
P05,nma-ma.07.rtf,nma-ma,2,0
P06,nma-ma.07.rtf,nma-ma,2,58
P07,nma-ma.07.rtf,nma-ma,2,0
P08,nma-ma.07.rtf,nma-ma,2,752
P09,nma-ma.07.rtf,nma-ma,2,63
P10,nma-ma.07.rtf,nma-ma,2,0
P11,nma-ma.07.rtf,nma-ma,2,337
P13,nma-ma.07.rtf,nma-ma,2,0
P14,nma-ma.07.rtf,nma-ma,2,850
P15,nma-ma.07.rtf,nma-ma,2,381
P16,nma-ma.07.rtf,nma-ma,2,58
P17,nma-ma.07.rtf,nma-ma,2,141
P18,nma-ma.07.rtf,nma-ma,2,0
P19,nma-ma.07.rtf,nma-ma,2,464
P20,nma-ma.07.rtf,nma-ma,2,0
P21,nma-ma.07.rtf,nma-ma,2,122
P22,nma-ma.07.rtf,nma-ma,2,90
P23,nma-ma.07.rtf,nma-ma,2,0
P24,nma-ma.07.rtf,nma-ma,2,317
P25,nma-ma.07.rtf,nma-ma,2,563
P26,nma-ma.07.rtf,nma-ma,2,684
P27,nma-ma.07.rtf,nma-ma,2,0
P28,nma-ma.07.rtf,nma-ma,2,0
P29,nma-ma.07.rtf,nma-ma,2,552
P30,nma-ma.07.rtf,nma-ma,2,0
P31,nma-ma.07.rtf,nma-ma,2,342
P32,nma-ma.07.rtf,nma-ma,2,278
P33,nma-ma.07.rtf,nma-ma,2,0
P34,nma-ma.07.rtf,nma-ma,2,474
P35,nma-ma.07.rtf,nma-ma,2,0
P36,nma-ma.07.rtf,nma-ma,2,0
P37,nma-ma.07.rtf,nma-ma,2,420
P01,nma-ma.08.rtf,nma-ma,2,544
P02,nma-ma.08.rtf,nma-ma,2,73
P03,nma-ma.08.rtf,nma-ma,2,0
P04,nma-ma.08.rtf,nma-ma,2,0
P05,nma-ma.08.rtf,nma-ma,2,0
P06,nma-ma.08.rtf,nma-ma,2,0
P07,nma-ma.08.rtf,nma-ma,2,210
P08,nma-ma.08.rtf,nma-ma,2,166
