Stimulus,Participant,condition,semantic,RT
ma-nma.03.rtf,P29,ma-nma,1,850.8
ma-nma.12.rtf,P03,ma-nma,1,0
ma-nma.12.rtf,P31,ma-nma,1,0
ma-nma.03.rtf,P31,ma-nma,1,493.5
ma-nma.03.rtf,P33,ma-nma,1,347.3
ma-nma.03.rtf,P35,ma-nma,1,440.2
ma-nma.03.rtf,P37,ma-nma,1,611.3
ma-nma.03.rtf,P10,ma-nma,1,237.8
ma-nma.03.rtf,P11,ma-nma,1,615.9
nma-ma.01.rtf,P02,nma-ma,2,0
ma-nma.03.rtf,P12,ma-nma,1,171.3
ma-nma.03.rtf,P13,ma-nma,1,107.6
ma-nma.03.rtf,P14,ma-nma,1,871.2
ma-nma.03.rtf,P15,ma-nma,1,357
ma-nma.03.rtf,P16,ma-nma,1,132.2
ma-nma.03.rtf,P17,ma-nma,1,166.3
ma-nma.03.rtf,P18,ma-nma,1,493.8
ma-nma.03.rtf,P20,ma-nma,1,127.2
ma-nma.03.rtf,P22,ma-nma,1,80.5
ma-nma.03.rtf,P24,ma-nma,1,208.9
nma-ma.01.rtf,P17,nma-ma,2,0
ma-nma.03.rtf,P26,ma-nma,1,146
ma-nma.03.rtf,P28,ma-nma,1,713.9
ma-nma.03.rtf,P30,ma-nma,1,586.8
ma-nma.03.rtf,P32,ma-nma,1,650.5
ma-nma.03.rtf,P34,ma-nma,1,239.7
ma-nma.04.rtf,P02,ma-nma,1,254.3
ma-nma.04.rtf,P03,ma-nma,1,107.6
ma-nma.04.rtf,P04,ma-nma,1,356.7
ma-nma.04.rtf,P05,ma-nma,1,376.5
ma-nma.04.rtf,P06,ma-nma,1,1199
ma-nma.04.rtf,P07,ma-nma,1,498.7
ma-nma.04.rtf,P08,ma-nma,1,768.5
ma-nma.04.rtf,P09,ma-nma,1,484.1
ma-nma.04.rtf,P21,ma-nma,1,601.6
ma-nma.04.rtf,P23,ma-nma,1,951.2
ma-nma.04.rtf,P25,ma-nma,1,493.3
ma-nma.04.rtf,P27,ma-nma,1,141.8
ma-nma.04.rtf,P29,ma-nma,1,347.1
nma-ma.02.rtf,P03,nma-ma,2,0
ma-nma.04.rtf,P31,ma-nma,1,283.8
ma-nma.04.rtf,P33,ma-nma,1,293.3
ma-nma.04.rtf,P35,ma-nma,1,215.3
ma-nma.04.rtf,P37,ma-nma,1,528.3
ma-nma.04.rtf,P10,ma-nma,1,361.8
ma-nma.04.rtf,P11,ma-nma,1,796.7
ma-nma.04.rtf,P12,ma-nma,1,650.2
ma-nma.04.rtf,P14,ma-nma,1,1173.6
ma-nma.04.rtf,P16,ma-nma,1,508.7
ma-nma.04.rtf,P18,ma-nma,1,347.2
ma-nma.04.rtf,P20,ma-nma,1,557.5
ma-nma.04.rtf,P22,ma-nma,1,322.3
ma-nma.04.rtf,P24,ma-nma,1,996.3
ma-nma.04.rtf,P30,ma-nma,1,342.2
ma-nma.04.rtf,P32,ma-nma,1,973.2
ma-nma.04.rtf,P34,ma-nma,1,210.2
ma-nma.04.rtf,P36,ma-nma,1,166.1
nma-ma.02.rtf,P05,nma-ma,2,0
ma-nma.05.rtf,P01,ma-nma,1,609.2
nma-ma.02.rtf,P07,nma-ma,2,58.7
ma-nma.05.rtf,P02,ma-nma,1,210.2
nma-ma.02.rtf,P17,nma-ma,2,0
ma-nma.05.rtf,P04,ma-nma,1,92.9
ma-nma.05.rtf,P05,ma-nma,1,254.5
ma-nma.05.rtf,P07,ma-nma,1,195.6
ma-nma.05.rtf,P08,ma-nma,1,864.4
ma-nma.05.rtf,P09,ma-nma,1,405.9
ma-nma.05.rtf,P19,ma-nma,1,337.5
ma-nma.05.rtf,P21,ma-nma,1,396.1
ma-nma.05.rtf,P23,ma-nma,1,568.9
ma-nma.05.rtf,P25,ma-nma,1,538.8
ma-nma.05.rtf,P27,ma-nma,1,141.8
ma-nma.05.rtf,P29,ma-nma,1,813.3
ma-nma.05.rtf,P31,ma-nma,1,298.4
nma-ma.02.rtf,P34,nma-ma,2,0
ma-nma.05.rtf,P33,ma-nma,1,313
ma-nma.05.rtf,P35,ma-nma,1,669.9
ma-nma.05.rtf,P37,ma-nma,1,342.2
ma-nma.05.rtf,P10,ma-nma,1,132
ma-nma.05.rtf,P11,ma-nma,1,347
ma-nma.05.rtf,P12,ma-nma,1,195.7
ma-nma.05.rtf,P13,ma-nma,1,151.6
ma-nma.05.rtf,P14,ma-nma,1,953.6
ma-nma.05.rtf,P15,ma-nma,1,489.1
ma-nma.05.rtf,P16,ma-nma,1,171.2
ma-nma.05.rtf,P17,ma-nma,1,181
ma-nma.05.rtf,P18,ma-nma,1,601.2
ma-nma.05.rtf,P20,ma-nma,1,347.2
ma-nma.05.rtf,P22,ma-nma,1,231.7
ma-nma.05.rtf,P24,ma-nma,1,181.2
ma-nma.05.rtf,P26,ma-nma,1,226.5
ma-nma.05.rtf,P30,ma-nma,1,621.1
ma-nma.05.rtf,P32,ma-nma,1,514
nma-ma.03.rtf,P03,nma-ma,2,0
nma-ma.04.rtf,P02,nma-ma,2,68.6
nma-ma.04.rtf,P03,nma-ma,2,0
ma-nma.05.rtf,P34,ma-nma,1,205.4
ma-nma.06.rtf,P02,ma-nma,1,337.4
ma-nma.06.rtf,P03,ma-nma,1,313
ma-nma.06.rtf,P04,ma-nma,1,674.7
ma-nma.06.rtf,P05,ma-nma,1,166.4
ma-nma.06.rtf,P07,ma-nma,1,264
ma-nma.06.rtf,P08,ma-nma,1,1065.6
ma-nma.06.rtf,P09,ma-nma,1,210.3
ma-nma.06.rtf,P21,ma-nma,1,459.8
ma-nma.06.rtf,P23,ma-nma,1,954.7
ma-nma.06.rtf,P25,ma-nma,1,317.2
ma-nma.06.rtf,P27,ma-nma,1,140.3
ma-nma.06.rtf,P29,ma-nma,1,660.7
ma-nma.06.rtf,P31,ma-nma,1,489
ma-nma.06.rtf,P33,ma-nma,1,181
ma-nma.06.rtf,P35,ma-nma,1,293.3
nma-ma.04.rtf,P05,nma-ma,2,0
ma-nma.06.rtf,P37,ma-nma,1,400.9
ma-nma.06.rtf,P10,ma-nma,1,352
ma-nma.06.rtf,P11,ma-nma,1,713.7
ma-nma.06.rtf,P12,ma-nma,1,293.4
ma-nma.06.rtf,P13,ma-nma,1,303.3
ma-nma.06.rtf,P14,ma-nma,1,547.1
ma-nma.06.rtf,P16,ma-nma,1,146.7
ma-nma.06.rtf,P18,ma-nma,1,312.9
ma-nma.06.rtf,P20,ma-nma,1,225.1
ma-nma.06.rtf,P22,ma-nma,1,276.9
ma-nma.06.rtf,P26,ma-nma,1,1012.1
ma-nma.06.rtf,P28,ma-nma,1,489
ma-nma.06.rtf,P30,ma-nma,1,660.2
ma-nma.06.rtf,P32,ma-nma,1,532.5
ma-nma.06.rtf,P34,ma-nma,1,196.5
ma-nma.06.rtf,P36,ma-nma,1,186
ma-nma.07.rtf,P01,ma-nma,1,780.6
ma-nma.07.rtf,P02,ma-nma,1,290.9
ma-nma.07.rtf,P04,ma-nma,1,210.7
ma-nma.07.rtf,P05,ma-nma,1,200.3
ma-nma.07.rtf,P06,ma-nma,1,430.4
ma-nma.07.rtf,P07,ma-nma,1,209.9
ma-nma.07.rtf,P08,ma-nma,1,221.4
ma-nma.07.rtf,P09,ma-nma,1,616.1
nma-ma.04.rtf,P35,nma-ma,2,79
ma-nma.07.rtf,P19,ma-nma,1,757.9
ma-nma.07.rtf,P23,ma-nma,1,750.1
ma-nma.07.rtf,P25,ma-nma,1,472
ma-nma.07.rtf,P27,ma-nma,1,140.1
ma-nma.07.rtf,P29,ma-nma,1,635.8
ma-nma.07.rtf,P31,ma-nma,1,581.1
ma-nma.07.rtf,P33,ma-nma,1,140.2
ma-nma.07.rtf,P35,ma-nma,1,342.7
ma-nma.07.rtf,P37,ma-nma,1,550.3
ma-nma.07.rtf,P10,ma-nma,1,459.7
ma-nma.07.rtf,P11,ma-nma,1,621.1
ma-nma.07.rtf,P12,ma-nma,1,254.3
ma-nma.07.rtf,P13,ma-nma,1,180.9
ma-nma.07.rtf,P15,ma-nma,1,249.3
ma-nma.07.rtf,P16,ma-nma,1,92.9
ma-nma.07.rtf,P17,ma-nma,1,327.6
ma-nma.07.rtf,P18,ma-nma,1,332.7
ma-nma.07.rtf,P20,ma-nma,1,332.6
ma-nma.07.rtf,P22,ma-nma,1,261.7
ma-nma.07.rtf,P24,ma-nma,1,191
ma-nma.07.rtf,P26,ma-nma,1,402.9
ma-nma.07.rtf,P28,ma-nma,1,244.5
ma-nma.07.rtf,P30,ma-nma,1,440.3
ma-nma.07.rtf,P32,ma-nma,1,797.1
ma-nma.07.rtf,P34,ma-nma,1,278.8
ma-nma.07.rtf,P36,ma-nma,1,185.9
ma-nma.08.rtf,P02,ma-nma,1,210.4
ma-nma.08.rtf,P03,ma-nma,1,127.1
ma-nma.08.rtf,P04,ma-nma,1,458.8
nma-ma.04.rtf,P15,nma-ma,2,68.5
ma-nma.08.rtf,P05,ma-nma,1,173.1
nma-ma.04.rtf,P17,nma-ma,2,0
ma-nma.08.rtf,P07,ma-nma,1,150.3
ma-nma.08.rtf,P08,ma-nma,1,1151.7
ma-nma.08.rtf,P09,ma-nma,1,215.2
ma-nma.08.rtf,P19,ma-nma,1,704.2
ma-nma.08.rtf,P21,ma-nma,1,417.2
ma-nma.08.rtf,P23,ma-nma,1,548.6
ma-nma.08.rtf,P25,ma-nma,1,589.4
ma-nma.08.rtf,P27,ma-nma,1,200.6
ma-nma.08.rtf,P29,ma-nma,1,640.6
ma-nma.08.rtf,P31,ma-nma,1,263.1
ma-nma.08.rtf,P33,ma-nma,1,221.9
ma-nma.08.rtf,P35,ma-nma,1,219.9
ma-nma.08.rtf,P37,ma-nma,1,273.8
ma-nma.08.rtf,P10,ma-nma,1,161.5
ma-nma.08.rtf,P11,ma-nma,1,503.3
nma-ma.04.rtf,P28,nma-ma,2,68.5
ma-nma.08.rtf,P12,ma-nma,1,299.1
ma-nma.08.rtf,P13,ma-nma,1,133.7
ma-nma.08.rtf,P14,ma-nma,1,709.2
ma-nma.08.rtf,P16,ma-nma,1,249.1
ma-nma.08.rtf,P17,ma-nma,1,172.7
ma-nma.08.rtf,P18,ma-nma,1,237.8
ma-nma.08.rtf,P20,ma-nma,1,425.3
ma-nma.08.rtf,P22,ma-nma,1,307.2
ma-nma.08.rtf,P24,ma-nma,1,201.4
ma-nma.08.rtf,P26,ma-nma,1,261.8
nma-ma.05.rtf,P03,nma-ma,2,58.1
ma-nma.08.rtf,P28,ma-nma,1,298.2
ma-nma.08.rtf,P30,ma-nma,1,185.9
ma-nma.08.rtf,P32,ma-nma,1,175.4
ma-nma.08.rtf,P34,ma-nma,1,210.3
ma-nma.08.rtf,P36,ma-nma,1,216.3
ma-nma.09.rtf,P01,ma-nma,1,513.5
ma-nma.09.rtf,P02,ma-nma,1,258.7
nma-ma.05.rtf,P12,nma-ma,2,53.2
ma-nma.09.rtf,P04,ma-nma,1,513.6
nma-ma.05.rtf,P16,nma-ma,2,0
ma-nma.09.rtf,P06,ma-nma,1,679.7
ma-nma.09.rtf,P07,ma-nma,1,293.4
ma-nma.09.rtf,P08,ma-nma,1,234.8
ma-nma.09.rtf,P09,ma-nma,1,195.5
ma-nma.09.rtf,P19,ma-nma,1,592.6
ma-nma.09.rtf,P21,ma-nma,1,1189.5
ma-nma.09.rtf,P23,ma-nma,1,835.7
ma-nma.09.rtf,P25,ma-nma,1,357.6
ma-nma.09.rtf,P27,ma-nma,1,102.7
ma-nma.09.rtf,P29,ma-nma,1,234.7
ma-nma.09.rtf,P31,ma-nma,1,327.7
ma-nma.09.rtf,P33,ma-nma,1,435.1
ma-nma.09.rtf,P35,ma-nma,1,410.9
ma-nma.09.rtf,P37,ma-nma,1,190.7
ma-nma.09.rtf,P10,ma-nma,1,288.7
nma-ma.06.rtf,P08,nma-ma,2,0
ma-nma.09.rtf,P11,ma-nma,1,508.1
nma-ma.06.rtf,P17,nma-ma,2,0
ma-nma.09.rtf,P12,ma-nma,1,214.7
nma-ma.06.rtf,P28,nma-ma,2,63.7
ma-nma.09.rtf,P13,ma-nma,1,132.2
ma-nma.09.rtf,P14,ma-nma,1,1022.1
ma-nma.09.rtf,P15,ma-nma,1,301
ma-nma.09.rtf,P16,ma-nma,1,244.8
ma-nma.09.rtf,P18,ma-nma,1,264
ma-nma.09.rtf,P20,ma-nma,1,454.5
ma-nma.09.rtf,P22,ma-nma,1,412.7
ma-nma.09.rtf,P24,ma-nma,1,180.5
ma-nma.09.rtf,P26,ma-nma,1,811.6
ma-nma.09.rtf,P28,ma-nma,1,1105.2
ma-nma.09.rtf,P30,ma-nma,1,1046.6
ma-nma.09.rtf,P32,ma-nma,1,1184.6
ma-nma.09.rtf,P34,ma-nma,1,151.5
ma-nma.09.rtf,P36,ma-nma,1,190.7
ma-nma.10.rtf,P01,ma-nma,1,737.3
ma-nma.10.rtf,P02,ma-nma,1,747.6
ma-nma.10.rtf,P03,ma-nma,1,386.2
ma-nma.10.rtf,P04,ma-nma,1,415.8
ma-nma.10.rtf,P05,ma-nma,1,190.4
ma-nma.10.rtf,P06,ma-nma,1,1085.4
ma-nma.10.rtf,P07,ma-nma,1,141.7
ma-nma.10.rtf,P08,ma-nma,1,277.8
ma-nma.10.rtf,P09,ma-nma,1,572
ma-nma.10.rtf,P19,ma-nma,1,572.3
ma-nma.10.rtf,P21,ma-nma,1,190.7
ma-nma.10.rtf,P23,ma-nma,1,794.8
ma-nma.10.rtf,P25,ma-nma,1,566
ma-nma.10.rtf,P27,ma-nma,1,166.4
ma-nma.10.rtf,P29,ma-nma,1,1114.7
ma-nma.10.rtf,P31,ma-nma,1,265.8
ma-nma.10.rtf,P33,ma-nma,1,224.9
ma-nma.10.rtf,P35,ma-nma,1,440.2
ma-nma.10.rtf,P37,ma-nma,1,629.1
ma-nma.10.rtf,P10,ma-nma,1,317.9
ma-nma.10.rtf,P11,ma-nma,1,445
ma-nma.10.rtf,P12,ma-nma,1,313
ma-nma.10.rtf,P13,ma-nma,1,215.2
ma-nma.10.rtf,P15,ma-nma,1,518.4
ma-nma.10.rtf,P16,ma-nma,1,332.6
ma-nma.10.rtf,P17,ma-nma,1,166.2
ma-nma.10.rtf,P18,ma-nma,1,278.7
ma-nma.10.rtf,P24,ma-nma,1,332.1
ma-nma.10.rtf,P26,ma-nma,1,638.7
ma-nma.10.rtf,P28,ma-nma,1,608.1
ma-nma.10.rtf,P30,ma-nma,1,664.8
ma-nma.10.rtf,P32,ma-nma,1,494
ma-nma.10.rtf,P34,ma-nma,1,254.3
ma-nma.10.rtf,P36,ma-nma,1,200.6
ma-nma.11.rtf,P01,ma-nma,1,880.9
nma-ma.07.rtf,P03,nma-ma,2,0
ma-nma.11.rtf,P02,ma-nma,1,220
nma-ma.07.rtf,P27,nma-ma,2,0
ma-nma.11.rtf,P04,ma-nma,1,205.4
ma-nma.11.rtf,P05,ma-nma,1,210.3
ma-nma.11.rtf,P06,ma-nma,1,1012.3
ma-nma.11.rtf,P07,ma-nma,1,190.7
ma-nma.11.rtf,P08,ma-nma,1,342.4
ma-nma.11.rtf,P09,ma-nma,1,220
ma-nma.11.rtf,P19,ma-nma,1,415.1
ma-nma.11.rtf,P21,ma-nma,1,381.3
ma-nma.11.rtf,P23,ma-nma,1,473.3
ma-nma.11.rtf,P25,ma-nma,1,765.2
ma-nma.11.rtf,P27,ma-nma,1,141.8
ma-nma.11.rtf,P29,ma-nma,1,493.1
ma-nma.11.rtf,P31,ma-nma,1,405.9
ma-nma.11.rtf,P33,ma-nma,1,249.2
ma-nma.11.rtf,P35,ma-nma,1,415.9
nma-ma.07.rtf,P17,nma-ma,2,0
nma-ma.08.rtf,P04,nma-ma,2,53.8
ma-nma.11.rtf,P37,ma-nma,1,371.6
ma-nma.11.rtf,P10,ma-nma,1,391.3
ma-nma.11.rtf,P11,ma-nma,1,518.9
ma-nma.11.rtf,P12,ma-nma,1,244.6
ma-nma.11.rtf,P14,ma-nma,1,1051.5
ma-nma.11.rtf,P16,ma-nma,1,102.6
ma-nma.11.rtf,P17,ma-nma,1,166.4
ma-nma.11.rtf,P18,ma-nma,1,357.2
ma-nma.11.rtf,P20,ma-nma,1,601
ma-nma.11.rtf,P22,ma-nma,1,150.8
ma-nma.11.rtf,P24,ma-nma,1,206.4
ma-nma.11.rtf,P26,ma-nma,1,186.3
ma-nma.11.rtf,P28,ma-nma,1,273.4
ma-nma.11.rtf,P30,ma-nma,1,640.8
ma-nma.11.rtf,P32,ma-nma,1,806.8
ma-nma.11.rtf,P34,ma-nma,1,229.8
ma-nma.11.rtf,P36,ma-nma,1,112.5
ma-nma.12.rtf,P01,ma-nma,1,250.4
ma-nma.12.rtf,P02,ma-nma,1,254.2
ma-nma.12.rtf,P04,ma-nma,1,424.7
ma-nma.12.rtf,P05,ma-nma,1,748.6
ma-nma.12.rtf,P07,ma-nma,1,224.9
ma-nma.12.rtf,P08,ma-nma,1,499.3
ma-nma.12.rtf,P09,ma-nma,1,322.7
ma-nma.12.rtf,P19,ma-nma,1,1006.5
ma-nma.12.rtf,P21,ma-nma,1,766.8
ma-nma.12.rtf,P23,ma-nma,1,901
ma-nma.12.rtf,P27,ma-nma,1,144.1
ma-nma.12.rtf,P29,ma-nma,1,689.5
ma-nma.12.rtf,P33,ma-nma,1,229.5
ma-nma.12.rtf,P35,ma-nma,1,391.1
ma-nma.12.rtf,P37,ma-nma,1,1061.8
ma-nma.12.rtf,P10,ma-nma,1,169.8
ma-nma.12.rtf,P11,ma-nma,1,669.4
ma-nma.12.rtf,P12,ma-nma,1,746.4
ma-nma.12.rtf,P13,ma-nma,1,132
ma-nma.12.rtf,P14,ma-nma,1,1070.8
ma-nma.12.rtf,P16,ma-nma,1,195.1
ma-nma.12.rtf,P17,ma-nma,1,156.5
ma-nma.12.rtf,P18,ma-nma,1,622.3
ma-nma.12.rtf,P20,ma-nma,1,591.7
ma-nma.12.rtf,P22,ma-nma,1,392.7
ma-nma.12.rtf,P24,ma-nma,1,619
ma-nma.12.rtf,P26,ma-nma,1,604.5
ma-nma.12.rtf,P28,ma-nma,1,146.6
ma-nma.12.rtf,P30,ma-nma,1,767.7
ma-nma.12.rtf,P32,ma-nma,1,821.6
ma-nma.12.rtf,P34,ma-nma,1,303.2
ma-nma.12.rtf,P36,ma-nma,1,420.9
nma-ma.01.rtf,P01,nma-ma,2,558.6
nma-ma.01.rtf,P03,nma-ma,2,307.6
nma-ma.08.rtf,P17,nma-ma,2,0
nma-ma.01.rtf,P04,nma-ma,2,283.5
nma-ma.01.rtf,P05,nma-ma,2,826.6
nma-ma.01.rtf,P06,nma-ma,2,880.2
nma-ma.08.rtf,P20,nma-ma,2,0
nma-ma.01.rtf,P07,nma-ma,2,493.9
nma-ma.01.rtf,P08,nma-ma,2,533.1
nma-ma.01.rtf,P09,nma-ma,2,176.8
nma-ma.01.rtf,P19,nma-ma,2,264.3
nma-ma.01.rtf,P21,nma-ma,2,537.7
nma-ma.01.rtf,P23,nma-ma,2,865.6
nma-ma.01.rtf,P25,nma-ma,2,654.7
nma-ma.01.rtf,P27,nma-ma,2,762.8
nma-ma.01.rtf,P29,nma-ma,2,493.9
nma-ma.01.rtf,P31,nma-ma,2,249.4
nma-ma.01.rtf,P33,nma-ma,2,375.1
nma-ma.01.rtf,P35,nma-ma,2,322.9
nma-ma.01.rtf,P37,nma-ma,2,483.7
nma-ma.01.rtf,P10,nma-ma,2,156.3
nma-ma.01.rtf,P11,nma-ma,2,357
nma-ma.01.rtf,P12,nma-ma,2,704.9
nma-ma.08.rtf,P22,nma-ma,2,0
nma-ma.01.rtf,P13,nma-ma,2,151.5
nma-ma.01.rtf,P14,nma-ma,2,684.5
nma-ma.01.rtf,P15,nma-ma,2,1086.8
nma-ma.01.rtf,P16,nma-ma,2,264.1
nma-ma.01.rtf,P18,nma-ma,2,337.5
nma-ma.01.rtf,P20,nma-ma,2,244.5
nma-ma.01.rtf,P22,nma-ma,2,609.1
nma-ma.01.rtf,P24,nma-ma,2,589.2
nma-ma.01.rtf,P26,nma-ma,2,256.8
nma-ma.01.rtf,P28,nma-ma,2,293.4
nma-ma.01.rtf,P30,nma-ma,2,278.7
nma-ma.01.rtf,P32,nma-ma,2,679.5
nma-ma.01.rtf,P34,nma-ma,2,308
nma-ma.01.rtf,P36,nma-ma,2,161.4
nma-ma.02.rtf,P01,nma-ma,2,850.2
nma-ma.08.rtf,P36,nma-ma,2,0
nma-ma.09.rtf,P03,nma-ma,2,0
nma-ma.02.rtf,P02,nma-ma,2,161.4
nma-ma.02.rtf,P04,nma-ma,2,870.7
nma-ma.02.rtf,P06,nma-ma,2,806.7
nma-ma.02.rtf,P08,nma-ma,2,220.1
nma-ma.02.rtf,P09,nma-ma,2,200.5
nma-ma.02.rtf,P19,nma-ma,2,396
nma-ma.02.rtf,P21,nma-ma,2,229.9
nma-ma.02.rtf,P23,nma-ma,2,286.8
nma-ma.02.rtf,P25,nma-ma,2,297
nma-ma.02.rtf,P27,nma-ma,2,146.7
nma-ma.09.rtf,P05,nma-ma,2,0
nma-ma.02.rtf,P29,nma-ma,2,792.2
nma-ma.02.rtf,P31,nma-ma,2,249.5
nma-ma.02.rtf,P33,nma-ma,2,151.7
nma-ma.02.rtf,P35,nma-ma,2,630.8
nma-ma.02.rtf,P37,nma-ma,2,547.7
nma-ma.09.rtf,P07,nma-ma,2,68.7
nma-ma.02.rtf,P10,nma-ma,2,161.3
nma-ma.02.rtf,P11,nma-ma,2,752.9
nma-ma.02.rtf,P12,nma-ma,2,224.9
nma-ma.02.rtf,P13,nma-ma,2,107.6
nma-ma.02.rtf,P14,nma-ma,2,508.6
nma-ma.02.rtf,P15,nma-ma,2,156.5
nma-ma.02.rtf,P16,nma-ma,2,239.7
nma-ma.02.rtf,P18,nma-ma,2,464.6
nma-ma.02.rtf,P20,nma-ma,2,391
nma-ma.02.rtf,P22,nma-ma,2,337.3
nma-ma.02.rtf,P24,nma-ma,2,246.3
nma-ma.02.rtf,P26,nma-ma,2,95.7
nma-ma.02.rtf,P28,nma-ma,2,244.5
nma-ma.02.rtf,P30,nma-ma,2,503.8
nma-ma.02.rtf,P32,nma-ma,2,391.3
nma-ma.02.rtf,P36,nma-ma,2,259.3
nma-ma.03.rtf,P01,nma-ma,2,371.7
nma-ma.03.rtf,P02,nma-ma,2,405.9
nma-ma.03.rtf,P04,nma-ma,2,249.4
nma-ma.03.rtf,P05,nma-ma,2,273.6
nma-ma.03.rtf,P06,nma-ma,2,165.9
nma-ma.03.rtf,P07,nma-ma,2,361
nma-ma.03.rtf,P08,nma-ma,2,180.8
nma-ma.03.rtf,P09,nma-ma,2,229.7
nma-ma.03.rtf,P19,nma-ma,2,699.3
nma-ma.03.rtf,P21,nma-ma,2,279.4
nma-ma.03.rtf,P23,nma-ma,2,533.7
nma-ma.03.rtf,P25,nma-ma,2,578.8
nma-ma.03.rtf,P27,nma-ma,2,141.9
nma-ma.03.rtf,P29,nma-ma,2,831.8
nma-ma.03.rtf,P31,nma-ma,2,315.7
nma-ma.03.rtf,P33,nma-ma,2,380.6
nma-ma.03.rtf,P35,nma-ma,2,190.8
nma-ma.03.rtf,P37,nma-ma,2,379.5
nma-ma.03.rtf,P10,nma-ma,2,401.1
nma-ma.03.rtf,P11,nma-ma,2,655.1
nma-ma.03.rtf,P12,nma-ma,2,371.6
nma-ma.03.rtf,P13,nma-ma,2,146.6
nma-ma.03.rtf,P14,nma-ma,2,504.6
nma-ma.03.rtf,P15,nma-ma,2,391.1
nma-ma.03.rtf,P16,nma-ma,2,239.7
nma-ma.03.rtf,P17,nma-ma,2,342.6
nma-ma.03.rtf,P18,nma-ma,2,337.5
nma-ma.03.rtf,P20,nma-ma,2,220.1
nma-ma.03.rtf,P22,nma-ma,2,533.5
nma-ma.03.rtf,P24,nma-ma,2,518.6
nma-ma.03.rtf,P26,nma-ma,2,105.9
nma-ma.03.rtf,P28,nma-ma,2,391.4
nma-ma.03.rtf,P30,nma-ma,2,850.9
nma-ma.03.rtf,P32,nma-ma,2,796.6
nma-ma.03.rtf,P34,nma-ma,2,269
nma-ma.10.rtf,P03,nma-ma,2,0
nma-ma.03.rtf,P36,nma-ma,2,220.2
nma-ma.04.rtf,P01,nma-ma,2,463.1
nma-ma.10.rtf,P04,nma-ma,2,0
nma-ma.04.rtf,P04,nma-ma,2,185.9
nma-ma.04.rtf,P06,nma-ma,2,401.1
nma-ma.04.rtf,P07,nma-ma,2,362
nma-ma.04.rtf,P08,nma-ma,2,391.2
nma-ma.04.rtf,P09,nma-ma,2,219.9
nma-ma.04.rtf,P19,nma-ma,2,439.9
nma-ma.04.rtf,P21,nma-ma,2,424
nma-ma.04.rtf,P23,nma-ma,2,815.4
nma-ma.04.rtf,P27,nma-ma,2,132
nma-ma.04.rtf,P29,nma-ma,2,693.6
nma-ma.04.rtf,P31,nma-ma,2,204.7
nma-ma.04.rtf,P33,nma-ma,2,233.6
nma-ma.04.rtf,P37,nma-ma,2,665
nma-ma.04.rtf,P10,nma-ma,2,180.9
nma-ma.04.rtf,P11,nma-ma,2,699.5
nma-ma.04.rtf,P13,nma-ma,2,1172.9
nma-ma.04.rtf,P14,nma-ma,2,533.8
nma-ma.04.rtf,P16,nma-ma,2,215.2
nma-ma.04.rtf,P18,nma-ma,2,171.1
nma-ma.04.rtf,P20,nma-ma,2,675
nma-ma.04.rtf,P22,nma-ma,2,277
nma-ma.04.rtf,P24,nma-ma,2,171.2
nma-ma.04.rtf,P26,nma-ma,2,821.6
nma-ma.04.rtf,P30,nma-ma,2,552.5
nma-ma.10.rtf,P36,nma-ma,2,53.8
nma-ma.04.rtf,P32,nma-ma,2,249.4
nma-ma.04.rtf,P34,nma-ma,2,429.2
nma-ma.04.rtf,P36,nma-ma,2,219.9
nma-ma.05.rtf,P01,nma-ma,2,986.7
nma-ma.05.rtf,P02,nma-ma,2,151.4
nma-ma.05.rtf,P04,nma-ma,2,356.6
nma-ma.05.rtf,P05,nma-ma,2,151.7
nma-ma.05.rtf,P06,nma-ma,2,151.5
nma-ma.05.rtf,P07,nma-ma,2,352.6
nma-ma.05.rtf,P08,nma-ma,2,239.5
nma-ma.05.rtf,P09,nma-ma,2,669.8
nma-ma.05.rtf,P19,nma-ma,2,982.9
nma-ma.05.rtf,P21,nma-ma,2,322.8
nma-ma.05.rtf,P23,nma-ma,2,991.8
nma-ma.05.rtf,P25,nma-ma,2,1193.1
nma-ma.05.rtf,P27,nma-ma,2,141.9
nma-ma.05.rtf,P29,nma-ma,2,352.1
nma-ma.05.rtf,P31,nma-ma,2,112.5
nma-ma.05.rtf,P33,nma-ma,2,215.1
nma-ma.05.rtf,P35,nma-ma,2,474.4
nma-ma.11.rtf,P03,nma-ma,2,0
nma-ma.05.rtf,P37,nma-ma,2,298.3
nma-ma.05.rtf,P10,nma-ma,2,136.9
nma-ma.11.rtf,P15,nma-ma,2,0
nma-ma.05.rtf,P11,nma-ma,2,786.5
nma-ma.05.rtf,P13,nma-ma,2,146.3
nma-ma.05.rtf,P14,nma-ma,2,499.2
nma-ma.05.rtf,P15,nma-ma,2,323.1
nma-ma.11.rtf,P22,nma-ma,2,0
nma-ma.05.rtf,P17,nma-ma,2,381.2
nma-ma.05.rtf,P18,nma-ma,2,488.8
nma-ma.05.rtf,P20,nma-ma,2,391.2
nma-ma.05.rtf,P22,nma-ma,2,604.9
nma-ma.05.rtf,P24,nma-ma,2,756.5
nma-ma.05.rtf,P26,nma-ma,2,1142.4
nma-ma.05.rtf,P28,nma-ma,2,239.7
nma-ma.05.rtf,P32,nma-ma,2,645.6
nma-ma.11.rtf,P36,nma-ma,2,0
nma-ma.05.rtf,P34,nma-ma,2,523.4
