Participant,Stimulus,condition,semantic,RT
P26,nma-ma.07.rtf,nma-ma,2,362
P27,nma-ma.07.rtf,nma-ma,2,0
P28,nma-ma.07.rtf,nma-ma,2,83
P29,nma-ma.07.rtf,nma-ma,2,141
P30,nma-ma.07.rtf,nma-ma,2,259
P31,nma-ma.07.rtf,nma-ma,2,141
P32,nma-ma.07.rtf,nma-ma,2,445
P33,nma-ma.07.rtf,nma-ma,2,0
P34,nma-ma.07.rtf,nma-ma,2,0
P35,nma-ma.07.rtf,nma-ma,2,0
P36,nma-ma.07.rtf,nma-ma,2,0
P37,nma-ma.07.rtf,nma-ma,2,0
P01,nma-ma.08.rtf,nma-ma,2,246
P02,nma-ma.08.rtf,nma-ma,2,0
P03,nma-ma.08.rtf,nma-ma,2,0
P04,nma-ma.08.rtf,nma-ma,2,0
P05,nma-ma.08.rtf,nma-ma,2,0
P06,nma-ma.08.rtf,nma-ma,2,210
P07,nma-ma.08.rtf,nma-ma,2,83
P08,nma-ma.08.rtf,nma-ma,2,195
P09,nma-ma.08.rtf,nma-ma,2,224
P10,nma-ma.08.rtf,nma-ma,2,0
P11,nma-ma.08.rtf,nma-ma,2,0
P12,nma-ma.08.rtf,nma-ma,2,298
P13,nma-ma.08.rtf,nma-ma,2,0
P14,nma-ma.08.rtf,nma-ma,2,127
P15,nma-ma.08.rtf,nma-ma,2,97
P16,nma-ma.08.rtf,nma-ma,2,0
P17,nma-ma.08.rtf,nma-ma,2,0
P18,nma-ma.08.rtf,nma-ma,2,0
P19,nma-ma.08.rtf,nma-ma,2,0
P20,nma-ma.08.rtf,nma-ma,2,0
P21,nma-ma.08.rtf,nma-ma,2,352
P22,nma-ma.08.rtf,nma-ma,2,0
P23,nma-ma.08.rtf,nma-ma,2,563
P24,nma-ma.08.rtf,nma-ma,2,0
P25,nma-ma.08.rtf,nma-ma,2,196
P26,nma-ma.08.rtf,nma-ma,2,0
P27,nma-ma.08.rtf,nma-ma,2,141
P28,nma-ma.08.rtf,nma-ma,2,0
P29,nma-ma.08.rtf,nma-ma,2,234
P30,nma-ma.08.rtf,nma-ma,2,0
P31,nma-ma.08.rtf,nma-ma,2,0
P32,nma-ma.08.rtf,nma-ma,2,552
P33,nma-ma.08.rtf,nma-ma,2,0
P34,nma-ma.08.rtf,nma-ma,2,0
P35,nma-ma.08.rtf,nma-ma,2,156
P36,nma-ma.08.rtf,nma-ma,2,0
P37,nma-ma.08.rtf,nma-ma,2,156
P01,nma-ma.09.rtf,nma-ma,2,0
P02,nma-ma.09.rtf,nma-ma,2,205
P03,nma-ma.09.rtf,nma-ma,2,0
P04,nma-ma.09.rtf,nma-ma,2,0
P05,nma-ma.09.rtf,nma-ma,2,0
P06,nma-ma.09.rtf,nma-ma,2,528
P07,nma-ma.09.rtf,nma-ma,2,0
P08,nma-ma.09.rtf,nma-ma,2,0
P09,nma-ma.09.rtf,nma-ma,2,0
P10,nma-ma.09.rtf,nma-ma,2,0
P11,nma-ma.09.rtf,nma-ma,2,259
P12,nma-ma.09.rtf,nma-ma,2,1105
P13,nma-ma.09.rtf,nma-ma,2,0
P14,nma-ma.09.rtf,nma-ma,2,327
P15,nma-ma.09.rtf,nma-ma,2,366
P16,nma-ma.09.rtf,nma-ma,2,0
P17,nma-ma.09.rtf,nma-ma,2,0
P18,nma-ma.09.rtf,nma-ma,2,205
P19,nma-ma.09.rtf,nma-ma,2,523
P20,nma-ma.09.rtf,nma-ma,2,381
P21,nma-ma.09.rtf,nma-ma,2,185
P22,nma-ma.09.rtf,nma-ma,2,624
P23,nma-ma.09.rtf,nma-ma,2,1167
P24,nma-ma.09.rtf,nma-ma,2,176
P25,nma-ma.09.rtf,nma-ma,2,276
P26,nma-ma.09.rtf,nma-ma,2,0
P27,nma-ma.09.rtf,nma-ma,2,0
P28,nma-ma.09.rtf,nma-ma,2,127
P29,nma-ma.09.rtf,nma-ma,2,606
P30,nma-ma.09.rtf,nma-ma,2,0
P31,nma-ma.09.rtf,nma-ma,2,518
P32,nma-ma.09.rtf,nma-ma,2,386
P33,nma-ma.09.rtf,nma-ma,2,0
P34,nma-ma.09.rtf,nma-ma,2,0
P35,nma-ma.09.rtf,nma-ma,2,0
P36,nma-ma.09.rtf,nma-ma,2,83
P37,nma-ma.09.rtf,nma-ma,2,185
P01,nma-ma.10.rtf,nma-ma,2,156
P02,nma-ma.10.rtf,nma-ma,2,621
P03,nma-ma.10.rtf,nma-ma,2,0
P04,nma-ma.10.rtf,nma-ma,2,0
P05,nma-ma.10.rtf,nma-ma,2,0
P06,nma-ma.10.rtf,nma-ma,2,342
P07,nma-ma.10.rtf,nma-ma,2,0
P08,nma-ma.10.rtf,nma-ma,2,234
P09,nma-ma.10.rtf,nma-ma,2,0
P10,nma-ma.10.rtf,nma-ma,2,0
P11,nma-ma.10.rtf,nma-ma,2,0
P12,nma-ma.10.rtf,nma-ma,2,88
P13,nma-ma.10.rtf,nma-ma,2,0
P14,nma-ma.10.rtf,nma-ma,2,464
P15,nma-ma.10.rtf,nma-ma,2,249
P16,nma-ma.10.rtf,nma-ma,2,0
P17,nma-ma.10.rtf,nma-ma,2,0
P18,nma-ma.10.rtf,nma-ma,2,371
P19,nma-ma.10.rtf,nma-ma,2,83
P20,nma-ma.10.rtf,nma-ma,2,327
P21,nma-ma.10.rtf,nma-ma,2,332
P22,nma-ma.10.rtf,nma-ma,2,377
P23,nma-ma.10.rtf,nma-ma,2,342
P24,nma-ma.10.rtf,nma-ma,2,0
P25,nma-ma.10.rtf,nma-ma,2,0
P26,nma-ma.10.rtf,nma-ma,2,90
P27,nma-ma.10.rtf,nma-ma,2,88
P28,nma-ma.10.rtf,nma-ma,2,0
P29,nma-ma.10.rtf,nma-ma,2,176
P30,nma-ma.10.rtf,nma-ma,2,508
P31,nma-ma.10.rtf,nma-ma,2,176
P32,nma-ma.10.rtf,nma-ma,2,0
P33,nma-ma.10.rtf,nma-ma,2,0
P34,nma-ma.10.rtf,nma-ma,2,0
P35,nma-ma.10.rtf,nma-ma,2,288
P36,nma-ma.10.rtf,nma-ma,2,0
P37,nma-ma.10.rtf,nma-ma,2,0
P01,nma-ma.11.rtf,nma-ma,2,694
P02,nma-ma.11.rtf,nma-ma,2,0
P03,nma-ma.11.rtf,nma-ma,2,0
P04,nma-ma.11.rtf,nma-ma,2,0
P05,nma-ma.11.rtf,nma-ma,2,0
P06,nma-ma.11.rtf,nma-ma,2,459
P07,nma-ma.11.rtf,nma-ma,2,0
P08,nma-ma.11.rtf,nma-ma,2,0
P09,nma-ma.11.rtf,nma-ma,2,132
P10,nma-ma.11.rtf,nma-ma,2,0
P11,nma-ma.11.rtf,nma-ma,2,0
P12,nma-ma.11.rtf,nma-ma,2,0
P13,nma-ma.11.rtf,nma-ma,2,0
P14,nma-ma.11.rtf,nma-ma,2,0
P15,nma-ma.11.rtf,nma-ma,2,0
P16,nma-ma.11.rtf,nma-ma,2,0
P17,nma-ma.11.rtf,nma-ma,2,0
P18,nma-ma.11.rtf,nma-ma,2,156
P19,nma-ma.11.rtf,nma-ma,2,0
P20,nma-ma.11.rtf,nma-ma,2,0
P21,nma-ma.11.rtf,nma-ma,2,410
P22,nma-ma.11.rtf,nma-ma,2,0
P23,nma-ma.11.rtf,nma-ma,2,342
P24,nma-ma.11.rtf,nma-ma,2,0
P25,nma-ma.11.rtf,nma-ma,2,387
P26,nma-ma.11.rtf,nma-ma,2,0
P27,nma-ma.11.rtf,nma-ma,2,0
P28,nma-ma.11.rtf,nma-ma,2,146
P29,nma-ma.11.rtf,nma-ma,2,229
P30,nma-ma.11.rtf,nma-ma,2,322
P31,nma-ma.11.rtf,nma-ma,2,405
P32,nma-ma.11.rtf,nma-ma,2,0
P33,nma-ma.11.rtf,nma-ma,2,0
P34,nma-ma.11.rtf,nma-ma,2,63
P35,nma-ma.11.rtf,nma-ma,2,215
P36,nma-ma.11.rtf,nma-ma,2,0
P37,nma-ma.11.rtf,nma-ma,2,445
P01,nma-ma.12.rtf,nma-ma,2,0
P02,nma-ma.12.rtf,nma-ma,2,0
P03,nma-ma.12.rtf,nma-ma,2,0
P04,nma-ma.12.rtf,nma-ma,2,0
P05,nma-ma.12.rtf,nma-ma,2,0
P06,nma-ma.12.rtf,nma-ma,2,0
P07,nma-ma.12.rtf,nma-ma,2,288
P08,nma-ma.12.rtf,nma-ma,2,963
P09,nma-ma.12.rtf,nma-ma,2,0
P10,nma-ma.12.rtf,nma-ma,2,0
P11,nma-ma.12.rtf,nma-ma,2,254
P12,nma-ma.12.rtf,nma-ma,2,0
P13,nma-ma.12.rtf,nma-ma,2,0
P14,nma-ma.12.rtf,nma-ma,2,469
P15,nma-ma.12.rtf,nma-ma,2,386
P16,nma-ma.12.rtf,nma-ma,2,132
P17,nma-ma.12.rtf,nma-ma,2,83
P18,nma-ma.12.rtf,nma-ma,2,63
P19,nma-ma.12.rtf,nma-ma,2,273
P20,nma-ma.12.rtf,nma-ma,2,0
P21,nma-ma.12.rtf,nma-ma,2,122
P22,nma-ma.12.rtf,nma-ma,2,0
P24,nma-ma.12.rtf,nma-ma,2,0
P25,nma-ma.12.rtf,nma-ma,2,211
P26,nma-ma.12.rtf,nma-ma,2,921
P27,nma-ma.12.rtf,nma-ma,2,0
P28,nma-ma.12.rtf,nma-ma,2,0
P29,nma-ma.12.rtf,nma-ma,2,733
P30,nma-ma.12.rtf,nma-ma,2,215
P31,nma-ma.12.rtf,nma-ma,2,0
P32,nma-ma.12.rtf,nma-ma,2,112
P33,nma-ma.12.rtf,nma-ma,2,0
P34,nma-ma.12.rtf,nma-ma,2,0
P35,nma-ma.12.rtf,nma-ma,2,220
P36,nma-ma.12.rtf,nma-ma,2,0
P37,nma-ma.12.rtf,nma-ma,2,161
P01,nma-nma.01.rtf,nma-nma,2,1067
P02,nma-nma.01.rtf,nma-nma,2,0
P03,nma-nma.01.rtf,nma-nma,2,0
P04,nma-nma.01.rtf,nma-nma,2,645
P05,nma-nma.01.rtf,nma-nma,2,0
P06,nma-nma.01.rtf,nma-nma,2,581
P07,nma-nma.01.rtf,nma-nma,2,190
P08,nma-nma.01.rtf,nma-nma,2,229
P09,nma-nma.01.rtf,nma-nma,2,0
P10,nma-nma.01.rtf,nma-nma,2,132
P11,nma-nma.01.rtf,nma-nma,2,503
P12,nma-nma.01.rtf,nma-nma,2,122
P13,nma-nma.01.rtf,nma-nma,2,0
P15,nma-nma.01.rtf,nma-nma,2,768
P16,nma-nma.01.rtf,nma-nma,2,0
P17,nma-nma.01.rtf,nma-nma,2,347
P18,nma-nma.01.rtf,nma-nma,2,552
P19,nma-nma.01.rtf,nma-nma,2,591
P20,nma-nma.01.rtf,nma-nma,2,518
P21,nma-nma.01.rtf,nma-nma,2,361
P22,nma-nma.01.rtf,nma-nma,2,0
P23,nma-nma.01.rtf,nma-nma,2,448
P24,nma-nma.01.rtf,nma-nma,2,0
P25,nma-nma.01.rtf,nma-nma,2,422
P26,nma-nma.01.rtf,nma-nma,2,709
P27,nma-nma.01.rtf,nma-nma,2,0
P28,nma-nma.01.rtf,nma-nma,2,0
P29,nma-nma.01.rtf,nma-nma,2,347
P30,nma-nma.01.rtf,nma-nma,2,136
P31,nma-nma.01.rtf,nma-nma,2,273
P32,nma-nma.01.rtf,nma-nma,2,146
P33,nma-nma.01.rtf,nma-nma,2,0
P34,nma-nma.01.rtf,nma-nma,2,0
P35,nma-nma.01.rtf,nma-nma,2,0
P36,nma-nma.01.rtf,nma-nma,2,0
P37,nma-nma.01.rtf,nma-nma,2,352
P01,nma-nma.02.rtf,nma-nma,2,493
P02,nma-nma.02.rtf,nma-nma,2,0
P03,nma-nma.02.rtf,nma-nma,2,0
P04,nma-nma.02.rtf,nma-nma,2,127
P05,nma-nma.02.rtf,nma-nma,2,0
P06,nma-nma.02.rtf,nma-nma,2,0
P07,nma-nma.02.rtf,nma-nma,2,146
P08,nma-nma.02.rtf,nma-nma,2,0
P09,nma-nma.02.rtf,nma-nma,2,0
P10,nma-nma.02.rtf,nma-nma,2,0
P11,nma-nma.02.rtf,nma-nma,2,0
P12,nma-nma.02.rtf,nma-nma,2,122
P13,nma-nma.02.rtf,nma-nma,2,0
P15,nma-nma.02.rtf,nma-nma,2,0
P16,nma-nma.02.rtf,nma-nma,2,0
P17,nma-nma.02.rtf,nma-nma,2,0
P18,nma-nma.02.rtf,nma-nma,2,132
P19,nma-nma.02.rtf,nma-nma,2,577
P20,nma-nma.02.rtf,nma-nma,2,166
P21,nma-nma.02.rtf,nma-nma,2,425
P22,nma-nma.02.rtf,nma-nma,2,0
P23,nma-nma.02.rtf,nma-nma,2,276
P24,nma-nma.02.rtf,nma-nma,2,0
P25,nma-nma.02.rtf,nma-nma,2,327
P26,nma-nma.02.rtf,nma-nma,2,0
P27,nma-nma.02.rtf,nma-nma,2,0
P28,nma-nma.02.rtf,nma-nma,2,376
P29,nma-nma.02.rtf,nma-nma,2,53
P30,nma-nma.02.rtf,nma-nma,2,840
P31,nma-nma.02.rtf,nma-nma,2,210
P32,nma-nma.02.rtf,nma-nma,2,53
P33,nma-nma.02.rtf,nma-nma,2,0
P34,nma-nma.02.rtf,nma-nma,2,0
P35,nma-nma.02.rtf,nma-nma,2,0
P36,nma-nma.02.rtf,nma-nma,2,0
P37,nma-nma.02.rtf,nma-nma,2,190
P01,nma-nma.03.rtf,nma-nma,2,0
P02,nma-nma.03.rtf,nma-nma,2,0
P03,nma-nma.03.rtf,nma-nma,2,0
P04,nma-nma.03.rtf,nma-nma,2,391
P05,nma-nma.03.rtf,nma-nma,2,0
P07,nma-nma.03.rtf,nma-nma,2,0
P08,nma-nma.03.rtf,nma-nma,2,577
P09,nma-nma.03.rtf,nma-nma,2,0
P10,nma-nma.03.rtf,nma-nma,2,0
P11,nma-nma.03.rtf,nma-nma,2,0
P12,nma-nma.03.rtf,nma-nma,2,361
P13,nma-nma.03.rtf,nma-nma,2,102
P14,nma-nma.03.rtf,nma-nma,2,738
P15,nma-nma.03.rtf,nma-nma,2,0
P16,nma-nma.03.rtf,nma-nma,2,0
P17,nma-nma.03.rtf,nma-nma,2,269
P18,nma-nma.03.rtf,nma-nma,2,0
P19,nma-nma.03.rtf,nma-nma,2,342
P20,nma-nma.03.rtf,nma-nma,2,0
P21,nma-nma.03.rtf,nma-nma,2,0
P22,nma-nma.03.rtf,nma-nma,2,156
P23,nma-nma.03.rtf,nma-nma,2,392
P24,nma-nma.03.rtf,nma-nma,2,412
P25,nma-nma.03.rtf,nma-nma,2,513
P26,nma-nma.03.rtf,nma-nma,2,0
P27,nma-nma.03.rtf,nma-nma,2,0
P28,nma-nma.03.rtf,nma-nma,2,146
P29,nma-nma.03.rtf,nma-nma,2,831
P30,nma-nma.03.rtf,nma-nma,2,0
P31,nma-nma.03.rtf,nma-nma,2,0
P32,nma-nma.03.rtf,nma-nma,2,269
P33,nma-nma.03.rtf,nma-nma,2,0
P34,nma-nma.03.rtf,nma-nma,2,0
P35,nma-nma.03.rtf,nma-nma,2,0
P36,nma-nma.03.rtf,nma-nma,2,368
P37,nma-nma.03.rtf,nma-nma,2,650
P01,nma-nma.04.rtf,nma-nma,2,60
P02,nma-nma.04.rtf,nma-nma,2,0
P03,nma-nma.04.rtf,nma-nma,2,0
P04,nma-nma.04.rtf,nma-nma,2,195
P05,nma-nma.04.rtf,nma-nma,2,0
P06,nma-nma.04.rtf,nma-nma,2,205
P07,nma-nma.04.rtf,nma-nma,2,0
P08,nma-nma.04.rtf,nma-nma,2,0
P09,nma-nma.04.rtf,nma-nma,2,0
P10,nma-nma.04.rtf,nma-nma,2,0
P11,nma-nma.04.rtf,nma-nma,2,249
P12,nma-nma.04.rtf,nma-nma,2,185
P13,nma-nma.04.rtf,nma-nma,2,0
P14,nma-nma.04.rtf,nma-nma,2,308
P15,nma-nma.04.rtf,nma-nma,2,0
P16,nma-nma.04.rtf,nma-nma,2,0
P17,nma-nma.04.rtf,nma-nma,2,0
P18,nma-nma.04.rtf,nma-nma,2,181
P19,nma-nma.04.rtf,nma-nma,2,92
P20,nma-nma.04.rtf,nma-nma,2,0
P21,nma-nma.04.rtf,nma-nma,2,0
P22,nma-nma.04.rtf,nma-nma,2,0
P23,nma-nma.04.rtf,nma-nma,2,136
P24,nma-nma.04.rtf,nma-nma,2,0
P25,nma-nma.04.rtf,nma-nma,2,503
P26,nma-nma.04.rtf,nma-nma,2,0
P27,nma-nma.04.rtf,nma-nma,2,0
P28,nma-nma.04.rtf,nma-nma,2,0
P29,nma-nma.04.rtf,nma-nma,2,92
P30,nma-nma.04.rtf,nma-nma,2,260
P31,nma-nma.04.rtf,nma-nma,2,58
P32,nma-nma.04.rtf,nma-nma,2,205
P33,nma-nma.04.rtf,nma-nma,2,0
P34,nma-nma.04.rtf,nma-nma,2,0
P35,nma-nma.04.rtf,nma-nma,2,0
P36,nma-nma.04.rtf,nma-nma,2,0
P37,nma-nma.04.rtf,nma-nma,2,132
P01,nma-nma.05.rtf,nma-nma,2,0
P02,nma-nma.05.rtf,nma-nma,2,136
P03,nma-nma.05.rtf,nma-nma,2,0
P04,nma-nma.05.rtf,nma-nma,2,0
P05,nma-nma.05.rtf,nma-nma,2,0
P06,nma-nma.05.rtf,nma-nma,2,464
P07,nma-nma.05.rtf,nma-nma,2,225
P08,nma-nma.05.rtf,nma-nma,2,0
P09,nma-nma.05.rtf,nma-nma,2,0
P10,nma-nma.05.rtf,nma-nma,2,0
P11,nma-nma.05.rtf,nma-nma,2,0
P12,nma-nma.05.rtf,nma-nma,2,0
P13,nma-nma.05.rtf,nma-nma,2,0
P14,nma-nma.05.rtf,nma-nma,2,205
P15,nma-nma.05.rtf,nma-nma,2,0
P16,nma-nma.05.rtf,nma-nma,2,0
P17,nma-nma.05.rtf,nma-nma,2,0
P18,nma-nma.05.rtf,nma-nma,2,200
P19,nma-nma.05.rtf,nma-nma,2,0
P20,nma-nma.05.rtf,nma-nma,2,0
P21,nma-nma.05.rtf,nma-nma,2,82
P22,nma-nma.05.rtf,nma-nma,2,0
P23,nma-nma.05.rtf,nma-nma,2,362
P24,nma-nma.05.rtf,nma-nma,2,256
P25,nma-nma.05.rtf,nma-nma,2,312
P26,nma-nma.05.rtf,nma-nma,2,307
P27,nma-nma.05.rtf,nma-nma,2,0
P28,nma-nma.05.rtf,nma-nma,2,0
P29,nma-nma.05.rtf,nma-nma,2,0
P30,nma-nma.05.rtf,nma-nma,2,0
P31,nma-nma.05.rtf,nma-nma,2,92
P32,nma-nma.05.rtf,nma-nma,2,488
P33,nma-nma.05.rtf,nma-nma,2,0
P34,nma-nma.05.rtf,nma-nma,2,0
P35,nma-nma.05.rtf,nma-nma,2,156
P36,nma-nma.05.rtf,nma-nma,2,0
P37,nma-nma.05.rtf,nma-nma,2,166
P01,nma-nma.06.rtf,nma-nma,2,322
P02,nma-nma.06.rtf,nma-nma,2,0
P03,nma-nma.06.rtf,nma-nma,2,0
P04,nma-nma.06.rtf,nma-nma,2,381
P05,nma-nma.06.rtf,nma-nma,2,0
P06,nma-nma.06.rtf,nma-nma,2,258
P07,nma-nma.06.rtf,nma-nma,2,0
P08,nma-nma.06.rtf,nma-nma,2,352
P09,nma-nma.06.rtf,nma-nma,2,0
P10,nma-nma.06.rtf,nma-nma,2,0
P11,nma-nma.06.rtf,nma-nma,2,0
P12,nma-nma.06.rtf,nma-nma,2,156
P13,nma-nma.06.rtf,nma-nma,2,0
P14,nma-nma.06.rtf,nma-nma,2,185
P15,nma-nma.06.rtf,nma-nma,2,533
P16,nma-nma.06.rtf,nma-nma,2,0
P17,nma-nma.06.rtf,nma-nma,2,0
P18,nma-nma.06.rtf,nma-nma,2,0
P19,nma-nma.06.rtf,nma-nma,2,0
P20,nma-nma.06.rtf,nma-nma,2,738
P21,nma-nma.06.rtf,nma-nma,2,1144
P22,nma-nma.06.rtf,nma-nma,2,0
P23,nma-nma.06.rtf,nma-nma,2,558
P24,nma-nma.06.rtf,nma-nma,2,0
P25,nma-nma.06.rtf,nma-nma,2,166
P26,nma-nma.06.rtf,nma-nma,2,0
P27,nma-nma.06.rtf,nma-nma,2,0
P28,nma-nma.06.rtf,nma-nma,2,0
P29,nma-nma.06.rtf,nma-nma,2,264
P30,nma-nma.06.rtf,nma-nma,2,249
P31,nma-nma.06.rtf,nma-nma,2,0
P32,nma-nma.06.rtf,nma-nma,2,459
P33,nma-nma.06.rtf,nma-nma,2,0
P34,nma-nma.06.rtf,nma-nma,2,0
P35,nma-nma.06.rtf,nma-nma,2,249
P36,nma-nma.06.rtf,nma-nma,2,0
P37,nma-nma.06.rtf,nma-nma,2,493
P01,nma-nma.07.rtf,nma-nma,2,296
P02,nma-nma.07.rtf,nma-nma,2,317
P03,nma-nma.07.rtf,nma-nma,2,0
P04,nma-nma.07.rtf,nma-nma,2,0
P05,nma-nma.07.rtf,nma-nma,2,268
P06,nma-nma.07.rtf,nma-nma,2,244
P07,nma-nma.07.rtf,nma-nma,2,195
P08,nma-nma.07.rtf,nma-nma,2,0
P09,nma-nma.07.rtf,nma-nma,2,0
P10,nma-nma.07.rtf,nma-nma,2,0
P11,nma-nma.07.rtf,nma-nma,2,0
P12,nma-nma.07.rtf,nma-nma,2,0
P13,nma-nma.07.rtf,nma-nma,2,0
P14,nma-nma.07.rtf,nma-nma,2,234
P15,nma-nma.07.rtf,nma-nma,2,0
P16,nma-nma.07.rtf,nma-nma,2,0
P17,nma-nma.07.rtf,nma-nma,2,0
P18,nma-nma.07.rtf,nma-nma,2,190
P19,nma-nma.07.rtf,nma-nma,2,200
P20,nma-nma.07.rtf,nma-nma,2,0
P21,nma-nma.07.rtf,nma-nma,2,68
P22,nma-nma.07.rtf,nma-nma,2,0
P23,nma-nma.07.rtf,nma-nma,2,372
P24,nma-nma.07.rtf,nma-nma,2,0
P25,nma-nma.07.rtf,nma-nma,2,573
P26,nma-nma.07.rtf,nma-nma,2,347
P27,nma-nma.07.rtf,nma-nma,2,0
P28,nma-nma.07.rtf,nma-nma,2,0
P29,nma-nma.07.rtf,nma-nma,2,0
P30,nma-nma.07.rtf,nma-nma,2,254
P31,nma-nma.07.rtf,nma-nma,2,0
P32,nma-nma.07.rtf,nma-nma,2,0
P33,nma-nma.07.rtf,nma-nma,2,0
P34,nma-nma.07.rtf,nma-nma,2,0
P35,nma-nma.07.rtf,nma-nma,2,63
P36,nma-nma.07.rtf,nma-nma,2,0
P37,nma-nma.07.rtf,nma-nma,2,1070
P01,nma-nma.08.rtf,nma-nma,2,558
P02,nma-nma.08.rtf,nma-nma,2,0
P03,nma-nma.08.rtf,nma-nma,2,0
P04,nma-nma.08.rtf,nma-nma,2,0
P05,nma-nma.08.rtf,nma-nma,2,190
P06,nma-nma.08.rtf,nma-nma,2,0
P07,nma-nma.08.rtf,nma-nma,2,352
P08,nma-nma.08.rtf,nma-nma,2,0
P09,nma-nma.08.rtf,nma-nma,2,0
P10,nma-nma.08.rtf,nma-nma,2,366
P11,nma-nma.08.rtf,nma-nma,2,176
P12,nma-nma.08.rtf,nma-nma,2,332
P13,nma-nma.08.rtf,nma-nma,2,0
P15,nma-nma.08.rtf,nma-nma,2,415
P16,nma-nma.08.rtf,nma-nma,2,0
P17,nma-nma.08.rtf,nma-nma,2,166
P18,nma-nma.08.rtf,nma-nma,2,606
P19,nma-nma.08.rtf,nma-nma,2,224
P20,nma-nma.08.rtf,nma-nma,2,122
P21,nma-nma.08.rtf,nma-nma,2,342
P22,nma-nma.08.rtf,nma-nma,2,156
P23,nma-nma.08.rtf,nma-nma,2,362
P24,nma-nma.08.rtf,nma-nma,2,463
P26,nma-nma.08.rtf,nma-nma,2,356
P27,nma-nma.08.rtf,nma-nma,2,0
P28,nma-nma.08.rtf,nma-nma,2,0
P29,nma-nma.08.rtf,nma-nma,2,200
P30,nma-nma.08.rtf,nma-nma,2,386
P31,nma-nma.08.rtf,nma-nma,2,0
P32,nma-nma.08.rtf,nma-nma,2,728
P33,nma-nma.08.rtf,nma-nma,2,0
P34,nma-nma.08.rtf,nma-nma,2,234
P35,nma-nma.08.rtf,nma-nma,2,136
P36,nma-nma.08.rtf,nma-nma,2,0
P37,nma-nma.08.rtf,nma-nma,2,195
P01,nma-nma.09.rtf,nma-nma,2,0
P02,nma-nma.09.rtf,nma-nma,2,0
P03,nma-nma.09.rtf,nma-nma,2,0
P04,nma-nma.09.rtf,nma-nma,2,0
P05,nma-nma.09.rtf,nma-nma,2,0
P06,nma-nma.09.rtf,nma-nma,2,0
P07,nma-nma.09.rtf,nma-nma,2,0
P08,nma-nma.09.rtf,nma-nma,2,0
P09,nma-nma.09.rtf,nma-nma,2,0
P10,nma-nma.09.rtf,nma-nma,2,0
P11,nma-nma.09.rtf,nma-nma,2,141
P12,nma-nma.09.rtf,nma-nma,2,0
P13,nma-nma.09.rtf,nma-nma,2,0
P14,nma-nma.09.rtf,nma-nma,2,440
P15,nma-nma.09.rtf,nma-nma,2,0
P16,nma-nma.09.rtf,nma-nma,2,0
P17,nma-nma.09.rtf,nma-nma,2,0
P18,nma-nma.09.rtf,nma-nma,2,249
P19,nma-nma.09.rtf,nma-nma,2,0
P20,nma-nma.09.rtf,nma-nma,2,0
P21,nma-nma.09.rtf,nma-nma,2,0
P22,nma-nma.09.rtf,nma-nma,2,286
P23,nma-nma.09.rtf,nma-nma,2,70
P24,nma-nma.09.rtf,nma-nma,2,0
P25,nma-nma.09.rtf,nma-nma,2,1057
P26,nma-nma.09.rtf,nma-nma,2,165
P27,nma-nma.09.rtf,nma-nma,2,0
P28,nma-nma.09.rtf,nma-nma,2,0
P29,nma-nma.09.rtf,nma-nma,2,259
P30,nma-nma.09.rtf,nma-nma,2,195
P31,nma-nma.09.rtf,nma-nma,2,0
P32,nma-nma.09.rtf,nma-nma,2,459
P33,nma-nma.09.rtf,nma-nma,2,0
P34,nma-nma.09.rtf,nma-nma,2,0
P35,nma-nma.09.rtf,nma-nma,2,259
P36,nma-nma.09.rtf,nma-nma,2,0
P37,nma-nma.09.rtf,nma-nma,2,92
P01,nma-nma.10.rtf,nma-nma,2,563
P02,nma-nma.10.rtf,nma-nma,2,0
P03,nma-nma.10.rtf,nma-nma,2,0
P04,nma-nma.10.rtf,nma-nma,2,0
P05,nma-nma.10.rtf,nma-nma,2,0
P06,nma-nma.10.rtf,nma-nma,2,0
P07,nma-nma.10.rtf,nma-nma,2,352
P08,nma-nma.10.rtf,nma-nma,2,0
P09,nma-nma.10.rtf,nma-nma,2,376
P10,nma-nma.10.rtf,nma-nma,2,0
P11,nma-nma.10.rtf,nma-nma,2,0
P12,nma-nma.10.rtf,nma-nma,2,0
P13,nma-nma.10.rtf,nma-nma,2,0
P14,nma-nma.10.rtf,nma-nma,2,0
P15,nma-nma.10.rtf,nma-nma,2,0
P16,nma-nma.10.rtf,nma-nma,2,0
P17,nma-nma.10.rtf,nma-nma,2,0
P18,nma-nma.10.rtf,nma-nma,2,88
P19,nma-nma.10.rtf,nma-nma,2,332
P20,nma-nma.10.rtf,nma-nma,2,0
P21,nma-nma.10.rtf,nma-nma,2,366
P22,nma-nma.10.rtf,nma-nma,2,0
P23,nma-nma.10.rtf,nma-nma,2,613
P24,nma-nma.10.rtf,nma-nma,2,0
P25,nma-nma.10.rtf,nma-nma,2,216
P26,nma-nma.10.rtf,nma-nma,2,0
P27,nma-nma.10.rtf,nma-nma,2,0
P28,nma-nma.10.rtf,nma-nma,2,0
P29,nma-nma.10.rtf,nma-nma,2,249
P30,nma-nma.10.rtf,nma-nma,2,0
P31,nma-nma.10.rtf,nma-nma,2,0
P32,nma-nma.10.rtf,nma-nma,2,0
P33,nma-nma.10.rtf,nma-nma,2,0
P34,nma-nma.10.rtf,nma-nma,2,0
