Participant,Stimulus,condition,parallel,semantic,RT
P36,ma-nma.02.rtf,ma-nma,1,2,0
P37,ma-nma.02.rtf,ma-nma,1,2,0
P01,ma-nma.03.rtf,ma-nma,1,2,0
P02,ma-nma.03.rtf,ma-nma,1,2,0
P03,ma-nma.03.rtf,ma-nma,1,2,180
P04,ma-nma.03.rtf,ma-nma,1,2,0
P05,ma-nma.03.rtf,ma-nma,1,2,0
P06,ma-nma.03.rtf,ma-nma,1,2,0
P07,ma-nma.03.rtf,ma-nma,1,2,0
P08,ma-nma.03.rtf,ma-nma,1,2,0
P09,ma-nma.03.rtf,ma-nma,1,2,0
P10,ma-nma.03.rtf,ma-nma,1,2,0
P11,ma-nma.03.rtf,ma-nma,1,2,0
P12,ma-nma.03.rtf,ma-nma,1,2,0
P13,ma-nma.03.rtf,ma-nma,1,2,0
P14,ma-nma.03.rtf,ma-nma,1,2,0
P15,ma-nma.03.rtf,ma-nma,1,2,0
P16,ma-nma.03.rtf,ma-nma,1,2,0
P17,ma-nma.03.rtf,ma-nma,1,2,0
P18,ma-nma.03.rtf,ma-nma,1,2,0
P19,ma-nma.03.rtf,ma-nma,1,2,0
P20,ma-nma.03.rtf,ma-nma,1,2,0
P21,ma-nma.03.rtf,ma-nma,1,2,0
P22,ma-nma.03.rtf,ma-nma,1,2,0
P23,ma-nma.03.rtf,ma-nma,1,2,0
P24,ma-nma.03.rtf,ma-nma,1,2,0
P25,ma-nma.03.rtf,ma-nma,1,2,181
P26,ma-nma.03.rtf,ma-nma,1,2,0
P27,ma-nma.03.rtf,ma-nma,1,2,0
P28,ma-nma.03.rtf,ma-nma,1,2,0
P29,ma-nma.03.rtf,ma-nma,1,2,0
P30,ma-nma.03.rtf,ma-nma,1,2,0
P31,ma-nma.03.rtf,ma-nma,1,2,0
P32,ma-nma.03.rtf,ma-nma,1,2,0
P33,ma-nma.03.rtf,ma-nma,1,2,0
P34,ma-nma.03.rtf,ma-nma,1,2,0
P35,ma-nma.03.rtf,ma-nma,1,2,0
P36,ma-nma.03.rtf,ma-nma,1,2,0
P37,ma-nma.03.rtf,ma-nma,1,2,0
P01,ma-nma.04.rtf,ma-nma,1,2,0
P02,ma-nma.04.rtf,ma-nma,1,2,0
P03,ma-nma.04.rtf,ma-nma,1,2,0
P04,ma-nma.04.rtf,ma-nma,1,2,0
P05,ma-nma.04.rtf,ma-nma,1,2,0
P06,ma-nma.04.rtf,ma-nma,1,2,0
P07,ma-nma.04.rtf,ma-nma,1,2,122
P08,ma-nma.04.rtf,ma-nma,1,2,0
P09,ma-nma.04.rtf,ma-nma,1,2,0
P10,ma-nma.04.rtf,ma-nma,1,2,0
P11,ma-nma.04.rtf,ma-nma,1,2,0
P12,ma-nma.04.rtf,ma-nma,1,2,0
P13,ma-nma.04.rtf,ma-nma,1,2,0
P14,ma-nma.04.rtf,ma-nma,1,2,337
P15,ma-nma.04.rtf,ma-nma,1,2,0
P16,ma-nma.04.rtf,ma-nma,1,2,0
P17,ma-nma.04.rtf,ma-nma,1,2,0
P18,ma-nma.04.rtf,ma-nma,1,2,0
P19,ma-nma.04.rtf,ma-nma,1,2,0
P20,ma-nma.04.rtf,ma-nma,1,2,0
P21,ma-nma.04.rtf,ma-nma,1,2,0
P22,ma-nma.04.rtf,ma-nma,1,2,0
P23,ma-nma.04.rtf,ma-nma,1,2,0
P24,ma-nma.04.rtf,ma-nma,1,2,0
P25,ma-nma.04.rtf,ma-nma,1,2,0
P26,ma-nma.04.rtf,ma-nma,1,2,0
P27,ma-nma.04.rtf,ma-nma,1,2,0
P28,ma-nma.04.rtf,ma-nma,1,2,0
P29,ma-nma.04.rtf,ma-nma,1,2,0
P30,ma-nma.04.rtf,ma-nma,1,2,0
P31,ma-nma.04.rtf,ma-nma,1,2,0
P32,ma-nma.04.rtf,ma-nma,1,2,0
P33,ma-nma.04.rtf,ma-nma,1,2,0
P34,ma-nma.04.rtf,ma-nma,1,2,0
P35,ma-nma.04.rtf,ma-nma,1,2,0
P36,ma-nma.04.rtf,ma-nma,1,2,0
P37,ma-nma.04.rtf,ma-nma,1,2,0
P01,ma-nma.05.rtf,ma-nma,1,2,0
P02,ma-nma.05.rtf,ma-nma,1,2,0
P03,ma-nma.05.rtf,ma-nma,1,2,0
P04,ma-nma.05.rtf,ma-nma,1,2,0
P05,ma-nma.05.rtf,ma-nma,1,2,0
P06,ma-nma.05.rtf,ma-nma,1,2,0
P07,ma-nma.05.rtf,ma-nma,1,2,185
P08,ma-nma.05.rtf,ma-nma,1,2,0
P09,ma-nma.05.rtf,ma-nma,1,2,0
P10,ma-nma.05.rtf,ma-nma,1,2,0
P11,ma-nma.05.rtf,ma-nma,1,2,0
P12,ma-nma.05.rtf,ma-nma,1,2,0
P13,ma-nma.05.rtf,ma-nma,1,2,0
P14,ma-nma.05.rtf,ma-nma,1,2,0
P15,ma-nma.05.rtf,ma-nma,1,2,0
P16,ma-nma.05.rtf,ma-nma,1,2,0
P17,ma-nma.05.rtf,ma-nma,1,2,0
P18,ma-nma.05.rtf,ma-nma,1,2,0
P19,ma-nma.05.rtf,ma-nma,1,2,0
P20,ma-nma.05.rtf,ma-nma,1,2,0
P21,ma-nma.05.rtf,ma-nma,1,2,0
P22,ma-nma.05.rtf,ma-nma,1,2,0
P23,ma-nma.05.rtf,ma-nma,1,2,0
P24,ma-nma.05.rtf,ma-nma,1,2,0
P25,ma-nma.05.rtf,ma-nma,1,2,0
P26,ma-nma.05.rtf,ma-nma,1,2,0
P27,ma-nma.05.rtf,ma-nma,1,2,0
P28,ma-nma.05.rtf,ma-nma,1,2,0
P29,ma-nma.05.rtf,ma-nma,1,2,0
P30,ma-nma.05.rtf,ma-nma,1,2,0
P31,ma-nma.05.rtf,ma-nma,1,2,0
P32,ma-nma.05.rtf,ma-nma,1,2,0
P33,ma-nma.05.rtf,ma-nma,1,2,0
P34,ma-nma.05.rtf,ma-nma,1,2,0
P35,ma-nma.05.rtf,ma-nma,1,2,0
P36,ma-nma.05.rtf,ma-nma,1,2,0
P37,ma-nma.05.rtf,ma-nma,1,2,0
P01,ma-nma.06.rtf,ma-nma,1,2,0
P02,ma-nma.06.rtf,ma-nma,1,2,0
P03,ma-nma.06.rtf,ma-nma,1,2,0
P04,ma-nma.06.rtf,ma-nma,1,2,0
P05,ma-nma.06.rtf,ma-nma,1,2,0
P06,ma-nma.06.rtf,ma-nma,1,2,0
P07,ma-nma.06.rtf,ma-nma,1,2,0
P08,ma-nma.06.rtf,ma-nma,1,2,0
P09,ma-nma.06.rtf,ma-nma,1,2,0
P10,ma-nma.06.rtf,ma-nma,1,2,0
P11,ma-nma.06.rtf,ma-nma,1,2,0
P12,ma-nma.06.rtf,ma-nma,1,2,0
P13,ma-nma.06.rtf,ma-nma,1,2,0
P14,ma-nma.06.rtf,ma-nma,1,2,0
P15,ma-nma.06.rtf,ma-nma,1,2,0
P16,ma-nma.06.rtf,ma-nma,1,2,0
P17,ma-nma.06.rtf,ma-nma,1,2,0
P18,ma-nma.06.rtf,ma-nma,1,2,0
P19,ma-nma.06.rtf,ma-nma,1,2,0
P20,ma-nma.06.rtf,ma-nma,1,2,0
P21,ma-nma.06.rtf,ma-nma,1,2,0
P22,ma-nma.06.rtf,ma-nma,1,2,0
P23,ma-nma.06.rtf,ma-nma,1,2,0
P24,ma-nma.06.rtf,ma-nma,1,2,0
P25,ma-nma.06.rtf,ma-nma,1,2,0
P26,ma-nma.06.rtf,ma-nma,1,2,0
P27,ma-nma.06.rtf,ma-nma,1,2,0
P28,ma-nma.06.rtf,ma-nma,1,2,0
P29,ma-nma.06.rtf,ma-nma,1,2,0
P30,ma-nma.06.rtf,ma-nma,1,2,0
P31,ma-nma.06.rtf,ma-nma,1,2,0
P32,ma-nma.06.rtf,ma-nma,1,2,0
P33,ma-nma.06.rtf,ma-nma,1,2,0
P34,ma-nma.06.rtf,ma-nma,1,2,0
P35,ma-nma.06.rtf,ma-nma,1,2,0
P36,ma-nma.06.rtf,ma-nma,1,2,0
P37,ma-nma.06.rtf,ma-nma,1,2,0
P01,ma-nma.07.rtf,ma-nma,1,2,0
P02,ma-nma.07.rtf,ma-nma,1,2,0
P03,ma-nma.07.rtf,ma-nma,1,2,0
P04,ma-nma.07.rtf,ma-nma,1,2,0
P05,ma-nma.07.rtf,ma-nma,1,2,0
P06,ma-nma.07.rtf,ma-nma,1,2,0
P07,ma-nma.07.rtf,ma-nma,1,2,0
P08,ma-nma.07.rtf,ma-nma,1,2,0
P09,ma-nma.07.rtf,ma-nma,1,2,0
P10,ma-nma.07.rtf,ma-nma,1,2,0
P11,ma-nma.07.rtf,ma-nma,1,2,0
P12,ma-nma.07.rtf,ma-nma,1,2,0
P13,ma-nma.07.rtf,ma-nma,1,2,0
P14,ma-nma.07.rtf,ma-nma,1,2,0
P15,ma-nma.07.rtf,ma-nma,1,2,0
P16,ma-nma.07.rtf,ma-nma,1,2,0
P17,ma-nma.07.rtf,ma-nma,1,2,0
P18,ma-nma.07.rtf,ma-nma,1,2,0
P19,ma-nma.07.rtf,ma-nma,1,2,0
P20,ma-nma.07.rtf,ma-nma,1,2,0
P21,ma-nma.07.rtf,ma-nma,1,2,0
P22,ma-nma.07.rtf,ma-nma,1,2,0
P23,ma-nma.07.rtf,ma-nma,1,2,0
P24,ma-nma.07.rtf,ma-nma,1,2,0
P25,ma-nma.07.rtf,ma-nma,1,2,0
P26,ma-nma.07.rtf,ma-nma,1,2,0
P27,ma-nma.07.rtf,ma-nma,1,2,0
P28,ma-nma.07.rtf,ma-nma,1,2,0
P29,ma-nma.07.rtf,ma-nma,1,2,0
P30,ma-nma.07.rtf,ma-nma,1,2,0
P31,ma-nma.07.rtf,ma-nma,1,2,0
P32,ma-nma.07.rtf,ma-nma,1,2,0
P33,ma-nma.07.rtf,ma-nma,1,2,0
P34,ma-nma.07.rtf,ma-nma,1,2,0
P35,ma-nma.07.rtf,ma-nma,1,2,0
P36,ma-nma.07.rtf,ma-nma,1,2,0
P37,ma-nma.07.rtf,ma-nma,1,2,0
P01,ma-nma.08.rtf,ma-nma,1,2,0
P02,ma-nma.08.rtf,ma-nma,1,2,0
P03,ma-nma.08.rtf,ma-nma,1,2,0
P04,ma-nma.08.rtf,ma-nma,1,2,0
P05,ma-nma.08.rtf,ma-nma,1,2,0
P06,ma-nma.08.rtf,ma-nma,1,2,0
P07,ma-nma.08.rtf,ma-nma,1,2,0
P08,ma-nma.08.rtf,ma-nma,1,2,0
P09,ma-nma.08.rtf,ma-nma,1,2,0
P10,ma-nma.08.rtf,ma-nma,1,2,0
P11,ma-nma.08.rtf,ma-nma,1,2,0
P12,ma-nma.08.rtf,ma-nma,1,2,0
P13,ma-nma.08.rtf,ma-nma,1,2,0
P14,ma-nma.08.rtf,ma-nma,1,2,0
P15,ma-nma.08.rtf,ma-nma,1,2,0
P16,ma-nma.08.rtf,ma-nma,1,2,0
P17,ma-nma.08.rtf,ma-nma,1,2,0
P18,ma-nma.08.rtf,ma-nma,1,2,0
P19,ma-nma.08.rtf,ma-nma,1,2,0
P20,ma-nma.08.rtf,ma-nma,1,2,0
P21,ma-nma.08.rtf,ma-nma,1,2,0
P22,ma-nma.08.rtf,ma-nma,1,2,0
P23,ma-nma.08.rtf,ma-nma,1,2,0
P24,ma-nma.08.rtf,ma-nma,1,2,0
P25,ma-nma.08.rtf,ma-nma,1,2,0
P26,ma-nma.08.rtf,ma-nma,1,2,0
P27,ma-nma.08.rtf,ma-nma,1,2,0
P28,ma-nma.08.rtf,ma-nma,1,2,0
P29,ma-nma.08.rtf,ma-nma,1,2,0
P30,ma-nma.08.rtf,ma-nma,1,2,0
P31,ma-nma.08.rtf,ma-nma,1,2,0
P32,ma-nma.08.rtf,ma-nma,1,2,0
P33,ma-nma.08.rtf,ma-nma,1,2,0
P34,ma-nma.08.rtf,ma-nma,1,2,0
P35,ma-nma.08.rtf,ma-nma,1,2,0
P36,ma-nma.08.rtf,ma-nma,1,2,0
P37,ma-nma.08.rtf,ma-nma,1,2,0
P01,ma-nma.09.rtf,ma-nma,1,2,0
P02,ma-nma.09.rtf,ma-nma,1,2,0
P03,ma-nma.09.rtf,ma-nma,1,2,0
P04,ma-nma.09.rtf,ma-nma,1,2,0
P05,ma-nma.09.rtf,ma-nma,1,2,0
P06,ma-nma.09.rtf,ma-nma,1,2,0
P07,ma-nma.09.rtf,ma-nma,1,2,0
P08,ma-nma.09.rtf,ma-nma,1,2,0
P09,ma-nma.09.rtf,ma-nma,1,2,0
P10,ma-nma.09.rtf,ma-nma,1,2,0
P11,ma-nma.09.rtf,ma-nma,1,2,0
P12,ma-nma.09.rtf,ma-nma,1,2,0
P13,ma-nma.09.rtf,ma-nma,1,2,0
P14,ma-nma.09.rtf,ma-nma,1,2,0
P15,ma-nma.09.rtf,ma-nma,1,2,0
P16,ma-nma.09.rtf,ma-nma,1,2,0
P17,ma-nma.09.rtf,ma-nma,1,2,0
P18,ma-nma.09.rtf,ma-nma,1,2,0
P19,ma-nma.09.rtf,ma-nma,1,2,0
P20,ma-nma.09.rtf,ma-nma,1,2,127
P21,ma-nma.09.rtf,ma-nma,1,2,0
P22,ma-nma.09.rtf,ma-nma,1,2,0
P23,ma-nma.09.rtf,ma-nma,1,2,0
P24,ma-nma.09.rtf,ma-nma,1,2,0
P25,ma-nma.09.rtf,ma-nma,1,2,0
P26,ma-nma.09.rtf,ma-nma,1,2,0
P27,ma-nma.09.rtf,ma-nma,1,2,0
P28,ma-nma.09.rtf,ma-nma,1,2,0
P29,ma-nma.09.rtf,ma-nma,1,2,0
P30,ma-nma.09.rtf,ma-nma,1,2,0
P31,ma-nma.09.rtf,ma-nma,1,2,0
P32,ma-nma.09.rtf,ma-nma,1,2,0
P33,ma-nma.09.rtf,ma-nma,1,2,0
P34,ma-nma.09.rtf,ma-nma,1,2,0
P35,ma-nma.09.rtf,ma-nma,1,2,0
P36,ma-nma.09.rtf,ma-nma,1,2,0
P37,ma-nma.09.rtf,ma-nma,1,2,0
P01,ma-nma.10.rtf,ma-nma,1,2,0
P02,ma-nma.10.rtf,ma-nma,1,2,0
P03,ma-nma.10.rtf,ma-nma,1,2,0
P04,ma-nma.10.rtf,ma-nma,1,2,0
P05,ma-nma.10.rtf,ma-nma,1,2,0
P06,ma-nma.10.rtf,ma-nma,1,2,0
P07,ma-nma.10.rtf,ma-nma,1,2,0
P08,ma-nma.10.rtf,ma-nma,1,2,0
P09,ma-nma.10.rtf,ma-nma,1,2,0
P10,ma-nma.10.rtf,ma-nma,1,2,0
P11,ma-nma.10.rtf,ma-nma,1,2,0
P12,ma-nma.10.rtf,ma-nma,1,2,0
P13,ma-nma.10.rtf,ma-nma,1,2,0
P14,ma-nma.10.rtf,ma-nma,1,2,0
P15,ma-nma.10.rtf,ma-nma,1,2,0
P16,ma-nma.10.rtf,ma-nma,1,2,0
P17,ma-nma.10.rtf,ma-nma,1,2,0
P18,ma-nma.10.rtf,ma-nma,1,2,0
P19,ma-nma.10.rtf,ma-nma,1,2,0
P20,ma-nma.10.rtf,ma-nma,1,2,0
P21,ma-nma.10.rtf,ma-nma,1,2,0
P22,ma-nma.10.rtf,ma-nma,1,2,0
P23,ma-nma.10.rtf,ma-nma,1,2,0
P24,ma-nma.10.rtf,ma-nma,1,2,0
P25,ma-nma.10.rtf,ma-nma,1,2,0
P26,ma-nma.10.rtf,ma-nma,1,2,0
P27,ma-nma.10.rtf,ma-nma,1,2,0
P28,ma-nma.10.rtf,ma-nma,1,2,0
P29,ma-nma.10.rtf,ma-nma,1,2,0
P30,ma-nma.10.rtf,ma-nma,1,2,0
P31,ma-nma.10.rtf,ma-nma,1,2,0
P32,ma-nma.10.rtf,ma-nma,1,2,0
P33,ma-nma.10.rtf,ma-nma,1,2,0
P34,ma-nma.10.rtf,ma-nma,1,2,0
P35,ma-nma.10.rtf,ma-nma,1,2,0
P36,ma-nma.10.rtf,ma-nma,1,2,0
P37,ma-nma.10.rtf,ma-nma,1,2,0
P01,ma-nma.11.rtf,ma-nma,1,2,0
P02,ma-nma.11.rtf,ma-nma,1,2,0
P03,ma-nma.11.rtf,ma-nma,1,2,73
P04,ma-nma.11.rtf,ma-nma,1,2,0
P05,ma-nma.11.rtf,ma-nma,1,2,0
P06,ma-nma.11.rtf,ma-nma,1,2,0
P07,ma-nma.11.rtf,ma-nma,1,2,0
P08,ma-nma.11.rtf,ma-nma,1,2,0
P09,ma-nma.11.rtf,ma-nma,1,2,0
P10,ma-nma.11.rtf,ma-nma,1,2,0
P11,ma-nma.11.rtf,ma-nma,1,2,0
P12,ma-nma.11.rtf,ma-nma,1,2,0
P13,ma-nma.11.rtf,ma-nma,1,2,0
P14,ma-nma.11.rtf,ma-nma,1,2,0
P15,ma-nma.11.rtf,ma-nma,1,2,0
P16,ma-nma.11.rtf,ma-nma,1,2,0
P17,ma-nma.11.rtf,ma-nma,1,2,0
P18,ma-nma.11.rtf,ma-nma,1,2,0
P19,ma-nma.11.rtf,ma-nma,1,2,0
P20,ma-nma.11.rtf,ma-nma,1,2,0
P21,ma-nma.11.rtf,ma-nma,1,2,0
P22,ma-nma.11.rtf,ma-nma,1,2,0
P23,ma-nma.11.rtf,ma-nma,1,2,0
P24,ma-nma.11.rtf,ma-nma,1,2,0
P25,ma-nma.11.rtf,ma-nma,1,2,0
P26,ma-nma.11.rtf,ma-nma,1,2,0
P27,ma-nma.11.rtf,ma-nma,1,2,0
P28,ma-nma.11.rtf,ma-nma,1,2,0
P29,ma-nma.11.rtf,ma-nma,1,2,0
P30,ma-nma.11.rtf,ma-nma,1,2,0
P31,ma-nma.11.rtf,ma-nma,1,2,0
P32,ma-nma.11.rtf,ma-nma,1,2,0
P33,ma-nma.11.rtf,ma-nma,1,2,0
P34,ma-nma.11.rtf,ma-nma,1,2,0
P35,ma-nma.11.rtf,ma-nma,1,2,0
P36,ma-nma.11.rtf,ma-nma,1,2,0
P37,ma-nma.11.rtf,ma-nma,1,2,0
P01,ma-nma.12.rtf,ma-nma,1,2,0
P02,ma-nma.12.rtf,ma-nma,1,2,0
P03,ma-nma.12.rtf,ma-nma,1,2,0
P04,ma-nma.12.rtf,ma-nma,1,2,0
P05,ma-nma.12.rtf,ma-nma,1,2,0
P06,ma-nma.12.rtf,ma-nma,1,2,0
P07,ma-nma.12.rtf,ma-nma,1,2,0
P08,ma-nma.12.rtf,ma-nma,1,2,0
P09,ma-nma.12.rtf,ma-nma,1,2,0
P10,ma-nma.12.rtf,ma-nma,1,2,0
P11,ma-nma.12.rtf,ma-nma,1,2,0
P12,ma-nma.12.rtf,ma-nma,1,2,0
P13,ma-nma.12.rtf,ma-nma,1,2,0
P14,ma-nma.12.rtf,ma-nma,1,2,0
P15,ma-nma.12.rtf,ma-nma,1,2,0
P16,ma-nma.12.rtf,ma-nma,1,2,0
P17,ma-nma.12.rtf,ma-nma,1,2,0
P18,ma-nma.12.rtf,ma-nma,1,2,0
P19,ma-nma.12.rtf,ma-nma,1,2,0
P20,ma-nma.12.rtf,ma-nma,1,2,0
P21,ma-nma.12.rtf,ma-nma,1,2,0
P22,ma-nma.12.rtf,ma-nma,1,2,0
P23,ma-nma.12.rtf,ma-nma,1,2,0
P24,ma-nma.12.rtf,ma-nma,1,2,0
P25,ma-nma.12.rtf,ma-nma,1,2,65
P26,ma-nma.12.rtf,ma-nma,1,2,0
P27,ma-nma.12.rtf,ma-nma,1,2,0
P28,ma-nma.12.rtf,ma-nma,1,2,0
P29,ma-nma.12.rtf,ma-nma,1,2,0
P30,ma-nma.12.rtf,ma-nma,1,2,0
P31,ma-nma.12.rtf,ma-nma,1,2,0
P32,ma-nma.12.rtf,ma-nma,1,2,0
P33,ma-nma.12.rtf,ma-nma,1,2,0
P34,ma-nma.12.rtf,ma-nma,1,2,0
P35,ma-nma.12.rtf,ma-nma,1,2,0
P36,ma-nma.12.rtf,ma-nma,1,2,0
P37,ma-nma.12.rtf,ma-nma,1,2,0
P01,nma-ma.01.rtf,nma-ma,1,1,0
P02,nma-ma.01.rtf,nma-ma,1,1,0
P03,nma-ma.01.rtf,nma-ma,1,1,0
P04,nma-ma.01.rtf,nma-ma,1,1,0
P05,nma-ma.01.rtf,nma-ma,1,1,0
P06,nma-ma.01.rtf,nma-ma,1,1,0
P07,nma-ma.01.rtf,nma-ma,1,1,0
P08,nma-ma.01.rtf,nma-ma,1,1,0
P09,nma-ma.01.rtf,nma-ma,1,1,0
P10,nma-ma.01.rtf,nma-ma,1,1,0
P11,nma-ma.01.rtf,nma-ma,1,1,0
P12,nma-ma.01.rtf,nma-ma,1,1,0
P13,nma-ma.01.rtf,nma-ma,1,1,0
P14,nma-ma.01.rtf,nma-ma,1,1,0
P15,nma-ma.01.rtf,nma-ma,1,1,0
P16,nma-ma.01.rtf,nma-ma,1,1,0
P17,nma-ma.01.rtf,nma-ma,1,1,0
P18,nma-ma.01.rtf,nma-ma,1,1,0
P19,nma-ma.01.rtf,nma-ma,1,1,0
P20,nma-ma.01.rtf,nma-ma,1,1,0
P21,nma-ma.01.rtf,nma-ma,1,1,0
P22,nma-ma.01.rtf,nma-ma,1,1,0
P23,nma-ma.01.rtf,nma-ma,1,1,0
P24,nma-ma.01.rtf,nma-ma,1,1,0
P25,nma-ma.01.rtf,nma-ma,1,1,0
P26,nma-ma.01.rtf,nma-ma,1,1,0
P27,nma-ma.01.rtf,nma-ma,1,1,78
P28,nma-ma.01.rtf,nma-ma,1,1,0
P29,nma-ma.01.rtf,nma-ma,1,1,0
P30,nma-ma.01.rtf,nma-ma,1,1,0
P31,nma-ma.01.rtf,nma-ma,1,1,0
P32,nma-ma.01.rtf,nma-ma,1,1,0
P33,nma-ma.01.rtf,nma-ma,1,1,0
P34,nma-ma.01.rtf,nma-ma,1,1,0
P35,nma-ma.01.rtf,nma-ma,1,1,0
P36,nma-ma.01.rtf,nma-ma,1,1,0
P37,nma-ma.01.rtf,nma-ma,1,1,0
P01,nma-ma.02.rtf,nma-ma,1,1,0
P02,nma-ma.02.rtf,nma-ma,1,1,0
P03,nma-ma.02.rtf,nma-ma,1,1,0
P04,nma-ma.02.rtf,nma-ma,1,1,0
P05,nma-ma.02.rtf,nma-ma,1,1,0
P06,nma-ma.02.rtf,nma-ma,1,1,0
P07,nma-ma.02.rtf,nma-ma,1,1,0
P08,nma-ma.02.rtf,nma-ma,1,1,0
P09,nma-ma.02.rtf,nma-ma,1,1,0
P10,nma-ma.02.rtf,nma-ma,1,1,0
P11,nma-ma.02.rtf,nma-ma,1,1,0
P12,nma-ma.02.rtf,nma-ma,1,1,0
P13,nma-ma.02.rtf,nma-ma,1,1,0
P14,nma-ma.02.rtf,nma-ma,1,1,0
P15,nma-ma.02.rtf,nma-ma,1,1,0
P16,nma-ma.02.rtf,nma-ma,1,1,0
P17,nma-ma.02.rtf,nma-ma,1,1,0
P18,nma-ma.02.rtf,nma-ma,1,1,0
P19,nma-ma.02.rtf,nma-ma,1,1,0
P20,nma-ma.02.rtf,nma-ma,1,1,0
P21,nma-ma.02.rtf,nma-ma,1,1,0
P22,nma-ma.02.rtf,nma-ma,1,1,0
P23,nma-ma.02.rtf,nma-ma,1,1,0
P24,nma-ma.02.rtf,nma-ma,1,1,0
P25,nma-ma.02.rtf,nma-ma,1,1,0
P26,nma-ma.02.rtf,nma-ma,1,1,0
P27,nma-ma.02.rtf,nma-ma,1,1,0
P28,nma-ma.02.rtf,nma-ma,1,1,0
P29,nma-ma.02.rtf,nma-ma,1,1,0
P30,nma-ma.02.rtf,nma-ma,1,1,0
P31,nma-ma.02.rtf,nma-ma,1,1,0
P32,nma-ma.02.rtf,nma-ma,1,1,0
P33,nma-ma.02.rtf,nma-ma,1,1,0
P34,nma-ma.02.rtf,nma-ma,1,1,0
P35,nma-ma.02.rtf,nma-ma,1,1,0
P36,nma-ma.02.rtf,nma-ma,1,1,0
P37,nma-ma.02.rtf,nma-ma,1,1,0
P01,nma-ma.03.rtf,nma-ma,1,1,0
P02,nma-ma.03.rtf,nma-ma,1,1,0
P03,nma-ma.03.rtf,nma-ma,1,1,0
P04,nma-ma.03.rtf,nma-ma,1,1,0
P05,nma-ma.03.rtf,nma-ma,1,1,0
P06,nma-ma.03.rtf,nma-ma,1,1,0
P07,nma-ma.03.rtf,nma-ma,1,1,0
P08,nma-ma.03.rtf,nma-ma,1,1,0
P09,nma-ma.03.rtf,nma-ma,1,1,0
P10,nma-ma.03.rtf,nma-ma,1,1,0
P11,nma-ma.03.rtf,nma-ma,1,1,0
P12,nma-ma.03.rtf,nma-ma,1,1,0
P13,nma-ma.03.rtf,nma-ma,1,1,0
P14,nma-ma.03.rtf,nma-ma,1,1,0
P15,nma-ma.03.rtf,nma-ma,1,1,0
P16,nma-ma.03.rtf,nma-ma,1,1,0
P17,nma-ma.03.rtf,nma-ma,1,1,0
P18,nma-ma.03.rtf,nma-ma,1,1,0
P19,nma-ma.03.rtf,nma-ma,1,1,0
P20,nma-ma.03.rtf,nma-ma,1,1,0
P21,nma-ma.03.rtf,nma-ma,1,1,0
P22,nma-ma.03.rtf,nma-ma,1,1,0
P23,nma-ma.03.rtf,nma-ma,1,1,0
P24,nma-ma.03.rtf,nma-ma,1,1,0
P25,nma-ma.03.rtf,nma-ma,1,1,0
P26,nma-ma.03.rtf,nma-ma,1,1,0
P27,nma-ma.03.rtf,nma-ma,1,1,0
P28,nma-ma.03.rtf,nma-ma,1,1,0
P29,nma-ma.03.rtf,nma-ma,1,1,0
P30,nma-ma.03.rtf,nma-ma,1,1,0
P31,nma-ma.03.rtf,nma-ma,1,1,0
P32,nma-ma.03.rtf,nma-ma,1,1,0
P33,nma-ma.03.rtf,nma-ma,1,1,0
P34,nma-ma.03.rtf,nma-ma,1,1,0
P35,nma-ma.03.rtf,nma-ma,1,1,0
P36,nma-ma.03.rtf,nma-ma,1,1,0
P37,nma-ma.03.rtf,nma-ma,1,1,0
P01,nma-ma.04.rtf,nma-ma,1,1,0
P02,nma-ma.04.rtf,nma-ma,1,1,0
P03,nma-ma.04.rtf,nma-ma,1,1,0
P04,nma-ma.04.rtf,nma-ma,1,1,0
P05,nma-ma.04.rtf,nma-ma,1,1,0
P06,nma-ma.04.rtf,nma-ma,1,1,0
P07,nma-ma.04.rtf,nma-ma,1,1,0
P08,nma-ma.04.rtf,nma-ma,1,1,0
P09,nma-ma.04.rtf,nma-ma,1,1,0
P10,nma-ma.04.rtf,nma-ma,1,1,0
P11,nma-ma.04.rtf,nma-ma,1,1,0
P12,nma-ma.04.rtf,nma-ma,1,1,0
P13,nma-ma.04.rtf,nma-ma,1,1,0
P14,nma-ma.04.rtf,nma-ma,1,1,0
P15,nma-ma.04.rtf,nma-ma,1,1,0
P16,nma-ma.04.rtf,nma-ma,1,1,0
P17,nma-ma.04.rtf,nma-ma,1,1,0
P18,nma-ma.04.rtf,nma-ma,1,1,0
P19,nma-ma.04.rtf,nma-ma,1,1,0
P20,nma-ma.04.rtf,nma-ma,1,1,0
P21,nma-ma.04.rtf,nma-ma,1,1,0
P22,nma-ma.04.rtf,nma-ma,1,1,0
P23,nma-ma.04.rtf,nma-ma,1,1,0
P24,nma-ma.04.rtf,nma-ma,1,1,0
P25,nma-ma.04.rtf,nma-ma,1,1,0
P26,nma-ma.04.rtf,nma-ma,1,1,0
P27,nma-ma.04.rtf,nma-ma,1,1,166
P28,nma-ma.04.rtf,nma-ma,1,1,0
P29,nma-ma.04.rtf,nma-ma,1,1,0
P30,nma-ma.04.rtf,nma-ma,1,1,0
P31,nma-ma.04.rtf,nma-ma,1,1,0
P32,nma-ma.04.rtf,nma-ma,1,1,0
P33,nma-ma.04.rtf,nma-ma,1,1,0
P34,nma-ma.04.rtf,nma-ma,1,1,0
